,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s,5s,5s,5s
6992.97,0.0053923,0.0054715,0.0054912,0.003863,0.0039951,0.0039757,0.00014865,0.00018104,0.00022607,0.0018605,0.0013932,0.001483,0.0014812,0.0010962,0.0010833,0.0002409,0.00018342,0.00019406,0.00023557,0.00017653,0.00017406,2.9507e-05,1.5407e-05,1.5185e-05
7006.57,0.0053672,0.0054446,0.0054644,0.0038502,0.0039821,0.0039626,0.00014709,0.00017967,0.00022433,0.0018482,0.0013844,0.0014747,0.001476,0.0010912,0.0010788,0.00023929,0.00018224,0.00019295,0.00023469,0.00017569,0.00017331,2.837e-05,1.532e-05,1.5119e-05
7020.18,0.0053417,0.0054173,0.005437,0.0038375,0.0039694,0.0039496,0.00014556,0.0001783,0.00022259,0.0018358,0.0013755,0.0014662,0.0014708,0.0010862,0.0010743,0.00023766,0.00018106,0.00019182,0.00023383,0.00017487,0.00017257,2.5287e-05,1.5238e-05,1.5054e-05
7033.78,0.005314,0.0053879,0.0054075,0.0038249,0.0039566,0.0039366,0.00014402,0.00017689,0.0002208,0.0018227,0.0013662,0.0014572,0.0014656,0.0010813,0.0010699,0.00023595,0.0001798,0.00019062,0.00023297,0.00017404,0.00017183,2.1239e-05,1.5161e-05,1.4989e-05
7047.39,0.005287,0.005359,0.0053787,0.0038117,0.0039433,0.0039231,0.00014253,0.00017561,0.00021916,0.0018099,0.001357,0.0014484,0.0014602,0.0010762,0.0010653,0.00023427,0.00017857,0.00018944,0.00023208,0.00017319,0.00017106,1.7345e-05,1.5088e-05,1.4922e-05
7060.99,0.0052729,0.0053432,0.0053629,0.0038005,0.003932,0.0039116,0.00014117,0.00017455,0.0002178,0.0018012,0.001351,0.0014431,0.0014556,0.0010717,0.0010613,0.00023312,0.00017777,0.00018872,0.0002313,0.00017244,0.00017039,1.4454e-05,1.503e-05,1.4863e-05
7074.6,0.0052464,0.0053149,0.0053346,0.0037879,0.0039191,0.0038985,0.00013971,0.00017324,0.00021612,0.0017885,0.001342,0.0014344,0.0014503,0.0010667,0.0010569,0.00023146,0.00017657,0.00018757,0.00023043,0.00017162,0.00016965,1.2977e-05,1.497e-05,1.4799e-05
7088.2,0.0052211,0.0052878,0.0053074,0.0037751,0.0039061,0.0038854,0.00013828,0.00017199,0.00021451,0.0017763,0.0013333,0.0014261,0.0014451,0.0010618,0.0010524,0.00022985,0.00017541,0.00018646,0.00022956,0.00017079,0.00016891,1.3046e-05,1.491e-05,1.4734e-05
7101.81,0.0051964,0.0052612,0.0052809,0.0037622,0.003893,0.0038721,0.00013686,0.00017076,0.00021293,0.0017642,0.0013248,0.001418,0.0014397,0.0010568,0.001048,0.00022827,0.00017427,0.00018537,0.00022868,0.00016996,0.00016817,1.4633e-05,1.4849e-05,1.4669e-05
7115.41,0.0051721,0.0052352,0.0052548,0.0037493,0.0038798,0.0038587,0.00013547,0.00016955,0.00021136,0.0017523,0.0013164,0.00141,0.0014344,0.0010518,0.0010435,0.00022671,0.00017315,0.0001843,0.00022779,0.00016913,0.00016742,1.7555e-05,1.4783e-05,1.4603e-05
7129.02,0.0051483,0.0052096,0.0052292,0.0037363,0.0038667,0.0038453,0.00013409,0.00016835,0.00020981,0.0017406,0.0013082,0.0014021,0.001429,0.0010468,0.001039,0.00022517,0.00017205,0.00018325,0.0002269,0.00016831,0.00016668,2.1317e-05,1.4711e-05,1.4538e-05
7142.62,0.005125,0.0051844,0.0052041,0.0037235,0.0038536,0.0038321,0.00013273,0.00016716,0.00020826,0.0017291,0.0013,0.0013944,0.0014236,0.0010419,0.0010346,0.00022366,0.00017097,0.00018222,0.00022602,0.00016749,0.00016594,2.5043e-05,1.4634e-05,1.4474e-05
7156.23,0.005102,0.0051596,0.0051793,0.0037109,0.0038407,0.003819,0.00013138,0.00016596,0.00020671,0.0017176,0.001292,0.0013867,0.0014184,0.001037,0.0010302,0.00022216,0.0001699,0.0001812,0.00022515,0.00016668,0.00016521,2.7659e-05,1.4553e-05,1.441e-05
7169.83,0.0050792,0.005135,0.0051546,0.0036986,0.0038281,0.0038062,0.00013006,0.00016477,0.00020515,0.0017062,0.0012841,0.0013791,0.0014132,0.0010323,0.0010259,0.00022068,0.00016884,0.00018019,0.0002243,0.00016589,0.0001645,2.8309e-05,1.4471e-05,1.4347e-05
7183.44,0.0050563,0.0051103,0.0051299,0.0036866,0.0038158,0.0037937,0.00012875,0.00016356,0.00020358,0.0016949,0.0012762,0.0013716,0.0014081,0.0010276,0.0010217,0.0002192,0.00016778,0.00017918,0.00022346,0.0001651,0.0001638,2.676e-05,1.439e-05,1.4286e-05
7197.04,0.0050323,0.0050844,0.005104,0.0036747,0.0038037,0.0037814,0.00012744,0.00016229,0.00020191,0.0016831,0.001268,0.0013637,0.0014031,0.0010229,0.0010176,0.00021768,0.00016669,0.00017813,0.00022263,0.00016433,0.00016311,2.3519e-05,1.4314e-05,1.4225e-05
7210.65,0.0050078,0.0050581,0.0050777,0.0036634,0.0037921,0.0037696,0.00012619,0.00016113,0.0002004,0.0016714,0.0012597,0.0013557,0.0013983,0.0010185,0.0010136,0.00021615,0.00016559,0.00017707,0.00022183,0.00016359,0.00016244,1.9578e-05,1.4245e-05,1.4167e-05
7224.25,0.0049918,0.0050403,0.00506,0.0036518,0.0037802,0.0037576,0.00012504,0.00016036,0.00019935,0.0016623,0.0012536,0.00135,0.0013933,0.0010139,0.0010095,0.00021497,0.00016476,0.00017631,0.00022102,0.00016284,0.00016177,1.596e-05,1.4182e-05,1.4108e-05
7237.86,0.0049683,0.0050149,0.0050346,0.0036403,0.0037684,0.0037456,0.0001238,0.00015919,0.00019781,0.0016508,0.0012456,0.0013424,0.0013884,0.0010094,0.0010055,0.00021349,0.0001637,0.00017528,0.00022021,0.00016209,0.0001611,1.3385e-05,1.4124e-05,1.4049e-05
7251.46,0.0049452,0.00499,0.0050097,0.0036288,0.0037565,0.0037335,0.00012259,0.00015808,0.00019634,0.0016395,0.0012378,0.0013348,0.0013834,0.0010049,0.0010014,0.00021203,0.00016265,0.00017428,0.0002194,0.00016134,0.00016042,1.2186e-05,1.407e-05,1.399e-05
7265.07,0.0049224,0.0049653,0.004985,0.0036171,0.0037445,0.0037213,0.0001214,0.000157,0.00019491,0.0016283,0.00123,0.0013273,0.0013784,0.0010003,0.00099737,0.00021058,0.00016162,0.00017328,0.00021857,0.00016058,0.00015975,1.2449e-05,1.4016e-05,1.3931e-05
7278.67,0.0048997,0.0049409,0.0049606,0.0036053,0.0037323,0.0037089,0.00012022,0.00015594,0.0001935,0.0016172,0.0012223,0.0013199,0.0013733,0.00099576,0.00099325,0.00020914,0.00016059,0.00017229,0.00021774,0.00015982,0.00015906,1.4132e-05,1.3959e-05,1.3871e-05
7292.28,0.0048774,0.0049167,0.0049364,0.0035933,0.0037199,0.0036963,0.00011905,0.0001549,0.00019211,0.0016062,0.0012147,0.0013126,0.0013682,0.00099114,0.00098911,0.00020771,0.00015958,0.00017132,0.0002169,0.00015906,0.00015838,1.704e-05,1.3898e-05,1.3811e-05
7305.88,0.0048555,0.0048929,0.0049127,0.0035813,0.0037074,0.0036837,0.00011789,0.00015387,0.00019073,0.0015953,0.0012072,0.0013054,0.001363,0.00098652,0.00098495,0.0002063,0.00015858,0.00017036,0.00021605,0.00015829,0.00015769,2.0674e-05,1.3831e-05,1.375e-05
7319.49,0.004834,0.0048696,0.0048893,0.0035692,0.003695,0.0036711,0.00011674,0.00015285,0.00018936,0.0015846,0.0011999,0.0012983,0.0013578,0.0009819,0.00098079,0.00020491,0.0001576,0.00016942,0.0002152,0.00015752,0.000157,2.4183e-05,1.3758e-05,1.369e-05
7333.09,0.0048128,0.0048466,0.0048664,0.0035573,0.0036826,0.0036585,0.00011561,0.00015182,0.00018798,0.001574,0.0011926,0.0012913,0.0013526,0.00097731,0.00097666,0.00020353,0.00015663,0.00016849,0.00021435,0.00015676,0.00015631,2.6557e-05,1.3682e-05,1.363e-05
7346.7,0.004792,0.0048239,0.0048437,0.0035454,0.0036702,0.003646,0.00011448,0.00015078,0.00018659,0.0015634,0.0011854,0.0012844,0.0013474,0.00097276,0.00097256,0.00020216,0.00015568,0.00016757,0.00021351,0.00015601,0.00015563,2.7025e-05,1.3604e-05,1.357e-05
7360.3,0.0047711,0.0048011,0.0048209,0.0035332,0.0036576,0.0036332,0.00011335,0.00014968,0.00018512,0.0015529,0.0011783,0.0012775,0.0013421,0.00096814,0.0009684,0.00020079,0.00015472,0.00016665,0.00021265,0.00015525,0.00015494,2.5414e-05,1.3526e-05,1.351e-05
7373.91,0.0047499,0.0047781,0.0047979,0.0035229,0.0036469,0.0036223,0.00011229,0.00014865,0.00018373,0.0015424,0.0011711,0.0012706,0.0013376,0.00096403,0.00096474,0.00019942,0.00015377,0.00016573,0.0002119,0.00015456,0.00015433,2.2251e-05,1.3458e-05,1.3456e-05
7387.51,0.0047315,0.0047579,0.0047777,0.0035137,0.0036373,0.0036125,0.00011134,0.00014803,0.00018284,0.0015329,0.0011647,0.0012644,0.0013334,0.00096022,0.00096138,0.00019819,0.00015291,0.00016491,0.00021122,0.00015393,0.00015377,1.8472e-05,1.3399e-05,1.3407e-05
7401.12,0.0047107,0.0047352,0.0047551,0.0035025,0.0036256,0.0036007,0.00011027,0.00014698,0.00018142,0.0015225,0.0011576,0.0012576,0.0013284,0.00095588,0.00095749,0.00019683,0.00015197,0.000164,0.00021041,0.00015321,0.00015313,1.5018e-05,1.3339e-05,1.3351e-05
7414.72,0.00469,0.0047126,0.0047326,0.0034918,0.0036144,0.0035893,0.00010923,0.00014599,0.00018008,0.0015121,0.0011506,0.0012508,0.0013236,0.00095167,0.00095371,0.00019549,0.00015103,0.0001631,0.00020963,0.00015251,0.0001525,1.2565e-05,1.3286e-05,1.3296e-05
7428.33,0.0046691,0.00469,0.0047099,0.0034811,0.0036032,0.0035779,0.00010821,0.00014503,0.00017877,0.0015018,0.0011436,0.001244,0.0013188,0.00094748,0.00094997,0.00019415,0.0001501,0.00016219,0.00020885,0.00015182,0.00015188,1.1412e-05,1.3236e-05,1.3241e-05
7441.93,0.0046483,0.0046673,0.0046873,0.0034703,0.003592,0.0035665,0.00010721,0.0001441,0.00017749,0.0014915,0.0011366,0.0012372,0.001314,0.00094329,0.00094621,0.00019281,0.00014917,0.00016129,0.00020807,0.00015113,0.00015126,1.1634e-05,1.3187e-05,1.3187e-05
7455.54,0.0046275,0.0046446,0.0046647,0.0034595,0.0035806,0.003555,0.00010621,0.00014318,0.00017624,0.0014812,0.0011296,0.0012305,0.0013092,0.00093906,0.00094242,0.00019148,0.00014824,0.00016039,0.00020728,0.00015043,0.00015063,1.3195e-05,1.3135e-05,1.3132e-05
7469.14,0.0046069,0.0046222,0.0046422,0.0034484,0.003569,0.0035432,0.00010522,0.00014229,0.000175,0.001471,0.0011227,0.0012238,0.0013042,0.0009348,0.00093859,0.00019016,0.00014732,0.0001595,0.00020648,0.00014972,0.00015,1.5925e-05,1.3079e-05,1.3076e-05
7482.75,0.0045865,0.0046,0.0046201,0.0034372,0.0035572,0.0035313,0.00010424,0.0001414,0.00017378,0.0014609,0.0011159,0.0012171,0.0012992,0.0009305,0.00093471,0.00018885,0.00014642,0.00015862,0.00020566,0.00014901,0.00014936,1.938e-05,1.3017e-05,1.302e-05
7496.35,0.0045665,0.0045781,0.0045982,0.0034258,0.0035452,0.0035192,0.00010326,0.00014053,0.00017256,0.0014509,0.0011092,0.0012106,0.0012941,0.00092616,0.0009308,0.00018757,0.00014552,0.00015775,0.00020484,0.00014829,0.00014871,2.2781e-05,1.295e-05,1.2963e-05
7509.96,0.0045468,0.0045566,0.0045767,0.0034142,0.003533,0.0035068,0.00010228,0.00013965,0.00017134,0.001441,0.0011026,0.0012042,0.0012889,0.00092177,0.00092683,0.00018629,0.00014464,0.0001569,0.000204,0.00014757,0.00014805,2.5178e-05,1.2877e-05,1.2906e-05
7523.56,0.0045274,0.0045353,0.0045555,0.0034019,0.0035201,0.0034937,0.0001013,0.00013874,0.00017008,0.0014312,0.001096,0.0011978,0.0012835,0.0009172,0.00092268,0.00018503,0.00014377,0.00015605,0.00020312,0.00014682,0.00014737,2.5808e-05,1.28e-05,1.2846e-05
7537.17,0.0045088,0.0045148,0.0045351,0.0033917,0.0035093,0.0034828,0.00010037,0.00013784,0.00016884,0.0014216,0.0010897,0.0011917,0.0012788,0.0009132,0.0009191,0.0001838,0.00014293,0.00015523,0.00020236,0.00014616,0.00014678,2.4473e-05,1.2732e-05,1.2794e-05
7550.77,0.0044906,0.0044948,0.0045151,0.0033866,0.0035038,0.0034771,9.962e-05,0.00013727,0.00016799,0.0014126,0.0010836,0.0011857,0.0012761,0.00091059,0.00091691,0.00018264,0.00014211,0.00015444,0.00020191,0.00014572,0.00014641,2.1611e-05,1.2685e-05,1.2761e-05
7564.38,0.0044717,0.0044741,0.0044945,0.0033744,0.003491,0.0034642,9.8658e-05,0.00013634,0.0001667,0.0014029,0.0010772,0.0011795,0.0012706,0.00090607,0.00091281,0.00018141,0.00014127,0.00015362,0.00020103,0.00014497,0.00014573,1.8002e-05,1.2617e-05,1.2702e-05
7577.98,0.004453,0.0044535,0.0044739,0.0033638,0.0034797,0.0034527,9.7749e-05,0.00013547,0.00016549,0.0013934,0.0010709,0.0011734,0.0012658,0.00090198,0.00090912,0.00018018,0.00014043,0.00015281,0.00020024,0.0001443,0.00014512,1.4621e-05,1.256e-05,1.2649e-05
7591.59,0.0044343,0.0044329,0.0044534,0.0033536,0.003469,0.0034418,9.6862e-05,0.00013462,0.0001643,0.001384,0.0010646,0.0011673,0.0012611,0.00089802,0.00090557,0.00017897,0.00013959,0.00015199,0.00019948,0.00014364,0.00014453,1.2123e-05,1.2509e-05,1.2597e-05
7605.19,0.0044154,0.0044122,0.0044327,0.0033437,0.0034584,0.0034311,9.599e-05,0.00013379,0.00016313,0.0013745,0.0010584,0.0011611,0.0012565,0.00089412,0.00090208,0.00017775,0.00013876,0.00015118,0.00019874,0.000143,0.00014396,1.0828e-05,1.2462e-05,1.2547e-05
7618.8,0.0043963,0.0043913,0.0044119,0.0033338,0.0034478,0.0034204,9.5128e-05,0.00013298,0.00016198,0.001365,0.0010521,0.0011549,0.0012519,0.00089024,0.0008986,0.00017653,0.00013792,0.00015036,0.00019799,0.00014236,0.00014338,1.0825e-05,1.2417e-05,1.2496e-05
7632.4,0.0043772,0.0043703,0.004391,0.0033238,0.0034372,0.0034096,9.4275e-05,0.00013219,0.00016085,0.0013555,0.0010458,0.0011488,0.0012472,0.00088635,0.00089511,0.0001753,0.00013708,0.00014954,0.00019724,0.00014172,0.0001428,1.2098e-05,1.2371e-05,1.2446e-05
7646.01,0.0043581,0.0043494,0.0043701,0.0033136,0.0034264,0.0033986,9.3427e-05,0.00013141,0.00015975,0.0013461,0.0010395,0.0011426,0.0012425,0.00088242,0.00089158,0.00017408,0.00013625,0.00014872,0.00019647,0.00014107,0.00014222,1.4525e-05,1.232e-05,1.2395e-05
7659.61,0.0043391,0.0043285,0.0043493,0.0033032,0.0034153,0.0033874,9.2582e-05,0.00013065,0.00015865,0.0013367,0.0010333,0.0011365,0.0012377,0.00087843,0.00088798,0.00017287,0.00013542,0.00014791,0.00019569,0.00014041,0.00014163,1.7757e-05,1.2264e-05,1.2343e-05
7673.22,0.0043202,0.0043078,0.0043286,0.0032925,0.0034038,0.0033758,9.1736e-05,0.00012989,0.00015757,0.0013273,0.0010271,0.0011304,0.0012327,0.00087436,0.00088429,0.00017166,0.0001346,0.0001471,0.00019489,0.00013974,0.00014102,2.1123e-05,1.2202e-05,1.229e-05
7686.82,0.0043014,0.0042872,0.004308,0.003281,0.0033916,0.0033634,9.0879e-05,0.00012914,0.00015649,0.0013179,0.0010209,0.0011243,0.0012275,0.00087009,0.00088041,0.00017045,0.00013378,0.0001463,0.00019404,0.00013904,0.00014038,2.3736e-05,1.2133e-05,1.2234e-05
7700.43,0.0042811,0.0042651,0.004286,0.0032649,0.0033746,0.0033464,8.9918e-05,0.00012835,0.00015535,0.001308,0.0010144,0.0011179,0.0012205,0.00086462,0.00087531,0.00016916,0.00013291,0.00014544,0.00019292,0.00013815,0.00013955,2.4773e-05,1.2044e-05,1.2161e-05
7714.03,0.0042705,0.0042527,0.0042737,0.0032721,0.0033817,0.0033531,8.9536e-05,0.00012783,0.00015457,0.0013017,0.0010103,0.001114,0.0012223,0.00086533,0.00087645,0.00016834,0.00013237,0.00014493,0.00019318,0.00013824,0.00013971,2.409e-05,1.2042e-05,1.2175e-05
7727.64,0.0042507,0.004231,0.0042521,0.0032561,0.0033646,0.003336,8.8586e-05,0.00012702,0.00015341,0.0012919,0.0010039,0.0011077,0.0012153,0.00085987,0.00087135,0.00016708,0.00013152,0.00014409,0.00019206,0.00013735,0.00013888,2.1586e-05,1.1955e-05,1.2102e-05
7741.24,0.0042331,0.0042116,0.0042327,0.003245,0.0033528,0.0033241,8.7766e-05,0.00012627,0.00015233,0.001283,0.00099813,0.001102,0.0012102,0.00085575,0.0008676,0.00016593,0.00013075,0.00014333,0.00019123,0.00013667,0.00013826,1.8213e-05,1.1891e-05,1.2048e-05
7754.85,0.0042158,0.0041925,0.0042137,0.0032349,0.0033419,0.0033131,8.6975e-05,0.00012554,0.00015126,0.0012742,0.00099243,0.0010964,0.0012054,0.00085188,0.0008641,0.00016479,0.00012999,0.00014259,0.00019046,0.00013603,0.00013769,1.4825e-05,1.1836e-05,1.1998e-05
7768.45,0.0041987,0.0041735,0.0041948,0.0032252,0.0033315,0.0033025,8.6201e-05,0.00012481,0.00015021,0.0012655,0.00098677,0.0010908,0.0012008,0.00084814,0.00086074,0.00016367,0.00012924,0.00014185,0.00018972,0.00013542,0.00013713,1.2128e-05,1.1787e-05,1.1949e-05
7782.06,0.0041815,0.0041545,0.0041759,0.0032158,0.0033214,0.0032922,8.5441e-05,0.00012409,0.00014916,0.0012568,0.00098112,0.0010852,0.0011963,0.00084448,0.00085745,0.00016255,0.00012849,0.00014111,0.00018899,0.00013482,0.00013659,1.051e-05,1.1743e-05,1.1902e-05
7795.66,0.0041641,0.0041353,0.0041568,0.0032066,0.0033114,0.0032822,8.4692e-05,0.00012338,0.00014813,0.0012481,0.00097546,0.0010796,0.0011919,0.00084088,0.00085422,0.00016143,0.00012774,0.00014037,0.00018827,0.00013422,0.00013606,1.01e-05,1.1701e-05,1.1855e-05
7809.27,0.0041466,0.004116,0.0041375,0.0031975,0.0033015,0.0032721,8.395e-05,0.00012268,0.00014711,0.0012393,0.00096978,0.001074,0.0011875,0.00083729,0.000851,0.00016031,0.00012698,0.00013963,0.00018755,0.00013363,0.00013553,1.0908e-05,1.1659e-05,1.1809e-05
7822.87,0.0041289,0.0040965,0.0041181,0.0031882,0.0032914,0.0032619,8.3213e-05,0.00012201,0.00014611,0.0012306,0.00096408,0.0010683,0.001183,0.00083368,0.00084775,0.00015919,0.00012623,0.00013888,0.00018682,0.00013304,0.00013499,1.2864e-05,1.1614e-05,1.1762e-05
7836.48,0.0041111,0.0040769,0.0040986,0.0031787,0.0032811,0.0032515,8.2477e-05,0.00012134,0.00014513,0.0012218,0.00095836,0.0010626,0.0011785,0.00083002,0.00084444,0.00015807,0.00012547,0.00013812,0.00018608,0.00013243,0.00013445,1.5732e-05,1.1564e-05,1.1714e-05
7850.08,0.004093,0.004057,0.0040788,0.0031687,0.0032703,0.0032405,8.1736e-05,0.00012069,0.00014416,0.0012131,0.00095261,0.0010569,0.0011737,0.00082623,0.00084101,0.00015694,0.00012471,0.00013736,0.00018531,0.00013181,0.00013388,1.8997e-05,1.1508e-05,1.1665e-05
7863.69,0.0040739,0.0040362,0.004058,0.0031571,0.0032578,0.003228,8.0965e-05,0.00012005,0.00014321,0.001204,0.00094664,0.0010509,0.0011684,0.00082205,0.00083717,0.00015577,0.00012391,0.00013657,0.00018445,0.00013113,0.00013326,2.1868e-05,1.1442e-05,1.161e-05
7877.29,0.0040579,0.0040184,0.0040403,0.003147,0.0032469,0.0032169,8.0233e-05,0.00011941,0.00014225,0.0011957,0.00094139,0.0010457,0.0011636,0.00081825,0.00083372,0.00015471,0.00012322,0.00013588,0.00018367,0.0001305,0.00013269,2.3543e-05,1.1378e-05,1.156e-05
7890.9,0.0040481,0.0040067,0.0040288,0.0031467,0.003246,0.0032159,7.973e-05,0.00011881,0.00014135,0.0011894,0.00093761,0.0010421,0.0011624,0.000817,0.00083286,0.00015391,0.00012271,0.00013541,0.00018346,0.00013029,0.00013254,2.3559e-05,1.1349e-05,1.1547e-05
7904.5,0.0040297,0.0039866,0.0040087,0.0031348,0.0032332,0.0032029,7.8968e-05,0.00011819,0.00014041,0.0011806,0.00093183,0.0010363,0.0011569,0.00081275,0.00082894,0.00015277,0.00012195,0.00013464,0.00018258,0.00012959,0.0001319,2.1757e-05,1.1279e-05,1.1491e-05
7918.11,0.0040131,0.0039681,0.0039903,0.0031246,0.0032221,0.0031917,7.8248e-05,0.00011756,0.00013947,0.0011722,0.00092648,0.001031,0.0011521,0.00080894,0.00082547,0.00015169,0.00012123,0.00013393,0.00018179,0.00012897,0.00013133,1.8776e-05,1.1219e-05,1.1441e-05
7931.71,0.003997,0.0039502,0.0039725,0.003115,0.0032116,0.0031811,7.7546e-05,0.00011694,0.00013853,0.0011641,0.00092127,0.0010258,0.0011474,0.00080529,0.00082216,0.00015064,0.00012054,0.00013325,0.00018103,0.00012837,0.00013078,1.5427e-05,1.1165e-05,1.1393e-05
7945.32,0.0039811,0.0039326,0.0039549,0.0031058,0.0032014,0.0031709,7.6858e-05,0.00011631,0.0001376,0.001156,0.00091613,0.0010207,0.0011429,0.00080174,0.00081895,0.00014959,0.00011986,0.00013257,0.0001803,0.00012779,0.00013026,1.2476e-05,1.1116e-05,1.1347e-05
7958.92,0.0039654,0.003915,0.0039375,0.0030968,0.0031916,0.003161,7.6181e-05,0.00011569,0.00013666,0.001148,0.00091104,0.0010156,0.0011385,0.00079829,0.00081583,0.00014855,0.00011919,0.0001319,0.00017959,0.00012722,0.00012974,1.0421e-05,1.1074e-05,1.1302e-05
7972.53,0.0039496,0.0038975,0.00392,0.0030882,0.0031821,0.0031513,7.5514e-05,0.00011507,0.00013573,0.00114,0.00090595,0.0010105,0.0011342,0.00079491,0.00081279,0.00014752,0.00011851,0.00013123,0.00017889,0.00012666,0.00012924,9.4722e-06,1.1034e-05,1.1259e-05
7986.13,0.0039336,0.0038797,0.0039024,0.0030797,0.0031727,0.0031418,7.4856e-05,0.00011446,0.00013481,0.001132,0.00090084,0.0010054,0.00113,0.00079157,0.00080979,0.00014648,0.00011783,0.00013055,0.00017819,0.00012612,0.00012875,9.6727e-06,1.0996e-05,1.1215e-05
7999.74,0.0039173,0.0038617,0.0038845,0.0030712,0.0031634,0.0031324,7.4204e-05,0.00011386,0.0001339,0.001124,0.00089569,0.0010003,0.0011257,0.00078826,0.0008068,0.00014543,0.00011715,0.00012987,0.0001775,0.00012557,0.00012826,1.0997e-05,1.0957e-05,1.1173e-05
8013.34,0.0039007,0.0038434,0.0038662,0.0030627,0.0031539,0.0031228,7.3554e-05,0.00011327,0.00013301,0.0011159,0.00089049,0.00099502,0.0011214,0.00078492,0.00080379,0.00014438,0.00011646,0.00012918,0.0001768,0.00012502,0.00012776,1.3323e-05,1.0914e-05,1.1129e-05
8026.95,0.0038834,0.0038244,0.0038473,0.0030537,0.003144,0.0031128,7.2898e-05,0.0001127,0.00013213,0.0011076,0.00088513,0.0009896,0.001117,0.00078147,0.00080067,0.00014331,0.00011575,0.00012846,0.00017608,0.00012446,0.00012725,1.6318e-05,1.0865e-05,1.1084e-05
8040.55,0.0038627,0.003802,0.003825,0.0030426,0.0031319,0.0031006,7.2203e-05,0.00011213,0.00013126,0.0010985,0.00087904,0.00098334,0.0011118,0.00077751,0.00079701,0.00014213,0.00011495,0.00012764,0.00017524,0.00012381,0.00012665,1.9357e-05,1.0805e-05,1.1032e-05
8054.16,0.0038474,0.003785,0.0038081,0.0030325,0.0031208,0.0030895,7.1534e-05,0.0001116,0.00013043,0.0010908,0.00087417,0.00097845,0.0011069,0.0007738,0.00079361,0.00014113,0.0001143,0.00012699,0.00017445,0.0001232,0.0001261,2.167e-05,1.0745e-05,1.0984e-05
8067.76,0.0038431,0.0037787,0.003802,0.0030318,0.0031194,0.0030879,7.1072e-05,0.00011107,0.0001296,0.001086,0.00087176,0.00097633,0.0011055,0.00077249,0.00079267,0.0001405,0.00011397,0.0001267,0.0001742,0.00012298,0.00012593,2.2638e-05,1.0716e-05,1.0969e-05
8081.37,0.0038258,0.0037597,0.003783,0.0030219,0.0031085,0.0030769,7.0415e-05,0.00011053,0.00012877,0.0010778,0.00086646,0.00097094,0.0011007,0.00076885,0.00078933,0.00013944,0.00011327,0.00012599,0.00017342,0.00012238,0.00012539,2.1828e-05,1.0655e-05,1.0921e-05
8094.97,0.0038099,0.0037421,0.0037655,0.0030126,0.0030983,0.0030665,6.9773e-05,0.00011,0.00012794,0.00107,0.0008615,0.00096592,0.0010961,0.00076536,0.00078615,0.00013843,0.00011262,0.00012533,0.00017268,0.00012181,0.00012487,1.9551e-05,1.0597e-05,1.0876e-05
8108.58,0.0037947,0.0037251,0.0037487,0.0030035,0.0030882,0.0030564,6.914e-05,0.00010947,0.0001271,0.0010624,0.0008567,0.00096108,0.0010916,0.00076194,0.00078303,0.00013745,0.00011198,0.00012469,0.00017195,0.00012125,0.00012436,1.6461e-05,1.0544e-05,1.0831e-05
8122.18,0.0037798,0.0037086,0.0037322,0.0029947,0.0030784,0.0030465,6.8516e-05,0.00010893,0.00012627,0.0010549,0.000852,0.00095634,0.0010872,0.00075858,0.00077998,0.00013648,0.00011136,0.00012406,0.00017123,0.0001207,0.00012386,1.3342e-05,1.0496e-05,1.0788e-05
8135.79,0.0037653,0.0036922,0.003716,0.0029861,0.0030688,0.0030369,6.79e-05,0.0001084,0.00012544,0.0010475,0.00084738,0.00095168,0.0010829,0.00075529,0.000777,0.00013553,0.00011074,0.00012345,0.00017053,0.00012017,0.00012337,1.0827e-05,1.0454e-05,1.0745e-05
8149.39,0.0037508,0.003676,0.0036999,0.0029778,0.0030595,0.0030275,6.7293e-05,0.00010786,0.0001246,0.0010402,0.00084279,0.00094705,0.0010786,0.00075208,0.00077409,0.00013458,0.00011014,0.00012284,0.00016984,0.00011964,0.00012289,9.2613e-06,1.0415e-05,1.0703e-05
8163.0,0.0037362,0.0036598,0.0036838,0.0029698,0.0030505,0.0030184,6.6695e-05,0.00010732,0.00012377,0.0010329,0.00083821,0.00094241,0.0010745,0.00074895,0.00077125,0.00013364,0.00010953,0.00012222,0.00016916,0.00011913,0.00012243,8.7622e-06,1.0379e-05,1.0662e-05
8176.6,0.0037215,0.0036433,0.0036675,0.002962,0.0030417,0.0030094,6.6104e-05,0.00010679,0.00012294,0.0010255,0.00083359,0.00093774,0.0010704,0.00074586,0.00076847,0.00013269,0.00010892,0.00012161,0.0001685,0.00011862,0.00012197,9.3391e-06,1.0344e-05,1.0623e-05
8190.21,0.0037063,0.0036265,0.0036508,0.0029542,0.0030329,0.0030006,6.5518e-05,0.00010626,0.00012212,0.0010181,0.00082891,0.00093297,0.0010663,0.00074281,0.00076571,0.00013173,0.0001083,0.00012098,0.00016784,0.00011812,0.00012152,1.095e-05,1.0307e-05,1.0583e-05
8203.81,0.0036902,0.0036087,0.003633,0.0029463,0.003024,0.0029916,6.4933e-05,0.00010574,0.0001213,0.0010105,0.00082402,0.00092797,0.0010622,0.00073973,0.00076293,0.00013075,0.00010765,0.00012032,0.00016717,0.00011762,0.00012106,1.3433e-05,1.0267e-05,1.0543e-05
