,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
1659.81,,,,,,,0.1386,0.13471,0.13048,0.08525,0.085417,0.081919,0.020698,0.021409,0.0204,0.039876,0.04021,0.039151,0.032104,0.032509,0.031368,0.0093187,0.0095469,0.0091647,0.0031367,0.0031766,0.0030664,0.0015761,0.0016098,0.0015458
1673.41,,,,,,,0.13621,0.13228,0.12812,0.084383,0.084491,0.081026,0.020527,0.02122,0.020216,0.039059,0.039379,0.038337,0.031643,0.032036,0.030911,0.0091967,0.0094208,0.0090428,0.0030885,0.0031272,0.0030186,0.0015532,0.0015863,0.0015231
1687.02,,,,,,,0.13387,0.12992,0.12582,0.083527,0.083578,0.080146,0.020358,0.021032,0.020035,0.038263,0.038569,0.037544,0.031191,0.031573,0.030464,0.0090771,0.0092973,0.0089233,0.0030411,0.0030788,0.002972,0.0015308,0.0015633,0.001501
1700.62,,,,,,,0.13158,0.1276,0.12357,0.082685,0.082679,0.079279,0.020191,0.020847,0.019856,0.037488,0.037781,0.036773,0.030748,0.031119,0.030025,0.00896,0.0091761,0.0088062,0.0029946,0.0030315,0.0029263,0.0015088,0.0015408,0.0014793
1714.23,,,,,,,0.12934,0.12534,0.12137,0.081855,0.081793,0.078426,0.020027,0.020665,0.01968,0.036734,0.037014,0.036022,0.030315,0.030675,0.029596,0.0088453,0.0090576,0.0086916,0.0029492,0.0029853,0.0028817,0.0014874,0.0015189,0.0014581
1727.83,,,,,,,0.12714,0.12312,0.11921,0.081032,0.080915,0.077579,0.019864,0.020484,0.019504,0.035998,0.036265,0.035289,0.029888,0.030237,0.029174,0.0087323,0.0089406,0.0085785,0.0029049,0.0029399,0.0028379,0.0014663,0.0014973,0.0014373
1741.44,,,,,,,0.125,0.12096,0.11711,0.080226,0.080054,0.076749,0.019704,0.020306,0.019332,0.035282,0.035537,0.034577,0.029472,0.02981,0.028761,0.008622,0.0088264,0.0084681,0.0028619,0.0028956,0.0027952,0.0014458,0.0014763,0.0014169
1755.04,,,,,,,0.1229,0.11884,0.11505,0.079429,0.079203,0.07593,0.019545,0.02013,0.019162,0.034584,0.034827,0.033882,0.029063,0.02939,0.028356,0.0085137,0.0087143,0.0083597,0.0028198,0.0028522,0.0027533,0.0014257,0.0014556,0.0013971
1768.65,,,,,,,0.12084,0.11677,0.11304,0.078644,0.078364,0.075122,0.019389,0.019956,0.018994,0.033904,0.034135,0.033206,0.028662,0.028979,0.027959,0.0084074,0.0086043,0.0082534,0.0027782,0.0028098,0.0027124,0.001406,0.0014355,0.0013776
1782.25,,,,,,,0.11883,0.11475,0.11108,0.07787,0.077538,0.074326,0.019235,0.019785,0.018828,0.033241,0.033461,0.032547,0.028269,0.028576,0.02757,0.0083033,0.0084964,0.0081491,0.0027374,0.0027683,0.0026723,0.0013868,0.0014157,0.0013585
1795.86,,,,,,,0.11687,0.11277,0.10915,0.077109,0.076725,0.073543,0.019084,0.019616,0.018665,0.032595,0.032805,0.031905,0.027885,0.028181,0.027188,0.0082013,0.0083908,0.008047,0.0026974,0.0027277,0.0026331,0.001368,0.0013964,0.0013399
1809.46,,,,,,,0.11493,0.11083,0.10727,0.076354,0.075918,0.072767,0.018933,0.019448,0.018503,0.031964,0.032163,0.031277,0.027506,0.027793,0.026813,0.0081009,0.0082866,0.0079464,0.0026582,0.0026878,0.0025946,0.0013495,0.0013774,0.0013216
1823.07,,,,,,,0.11305,0.10893,0.10543,0.075613,0.075127,0.072005,0.018786,0.019284,0.018344,0.031349,0.031538,0.030666,0.027136,0.027413,0.026446,0.0080027,0.0081848,0.007848,0.0026202,0.0026488,0.002557,0.0013314,0.0013589,0.0013037
1836.67,,,,,,,0.1112,0.10707,0.10363,0.074882,0.074346,0.071253,0.01864,0.019121,0.018186,0.03075,0.030929,0.030071,0.026773,0.02704,0.026086,0.0079063,0.0080848,0.0077513,0.0025831,0.0026106,0.0025202,0.0013137,0.0013408,0.0012862
1850.28,,,,,,,0.10939,0.10525,0.10186,0.07416,0.073575,0.070512,0.018496,0.01896,0.018031,0.030165,0.030334,0.029489,0.026417,0.026674,0.025733,0.0078116,0.0079866,0.0076564,0.0025465,0.0025732,0.002484,0.0012964,0.001323,0.001269
1863.88,,,,,,,0.10762,0.10347,0.10014,0.073449,0.072814,0.06978,0.018353,0.018801,0.017877,0.029594,0.029754,0.028923,0.026067,0.026315,0.025386,0.0077187,0.0078901,0.0075633,0.0025104,0.0025365,0.0024486,0.0012794,0.0013055,0.0012522
1877.49,,,,,,,0.10588,0.10173,0.098449,0.072747,0.072064,0.069059,0.018213,0.018644,0.017726,0.029037,0.029188,0.02837,0.025724,0.025962,0.025046,0.0076275,0.0077954,0.0074718,0.002475,0.0025006,0.002414,0.0012628,0.0012884,0.0012357
1891.09,,,,,,,0.10418,0.10002,0.096792,0.072053,0.071323,0.068347,0.018074,0.018488,0.017576,0.028492,0.028634,0.027829,0.025387,0.025616,0.024711,0.0075379,0.0077023,0.0073819,0.0024403,0.0024653,0.0023799,0.0012465,0.0012716,0.0012195
1904.7,,,,,,,0.10251,0.098349,0.095173,0.07137,0.070593,0.067645,0.017937,0.018335,0.017428,0.027962,0.028095,0.027302,0.025056,0.025276,0.024384,0.00745,0.007611,0.0072937,0.0024065,0.0024307,0.0023465,0.0012305,0.0012552,0.0012037
1918.3,,,,,,,0.10087,0.096711,0.093587,0.070695,0.069872,0.066952,0.017802,0.018183,0.017282,0.027443,0.027568,0.026788,0.024731,0.024942,0.024061,0.0073636,0.0075212,0.007207,0.0023735,0.0023968,0.0023138,0.0012148,0.0012391,0.0011881
1931.91,,,,,,,0.09927,0.095105,0.092034,0.070029,0.06916,0.066269,0.017668,0.018033,0.017137,0.026937,0.027053,0.026286,0.024412,0.024615,0.023745,0.0072788,0.007433,0.0071218,0.0023412,0.0023635,0.0022817,0.0011995,0.0012233,0.0011729
1945.51,,,,,,,0.097699,0.093533,0.090512,0.069372,0.068458,0.065594,0.017536,0.017885,0.016995,0.026443,0.026551,0.025795,0.024099,0.024293,0.023434,0.0071954,0.0073463,0.0070381,0.0023093,0.0023309,0.0022502,0.0011844,0.0012077,0.0011579
1959.12,,,,,,,0.096159,0.091992,0.089022,0.068722,0.067764,0.064928,0.017406,0.017739,0.016853,0.02596,0.02606,0.025317,0.023792,0.023977,0.023129,0.0071134,0.007261,0.0069558,0.0022778,0.0022989,0.0022193,0.0011696,0.0011925,0.0011432
1972.72,,,,,,,0.094647,0.090482,0.087562,0.068081,0.067079,0.06427,0.017277,0.017594,0.016714,0.025488,0.025581,0.024849,0.023489,0.023666,0.022829,0.0070329,0.0071772,0.0068749,0.0022468,0.0022674,0.0021889,0.0011551,0.0011775,0.0011288
1986.33,,,,,,,0.093168,0.089004,0.086133,0.067449,0.066404,0.063622,0.01715,0.017451,0.016576,0.025027,0.025113,0.024392,0.023193,0.023361,0.022535,0.0069537,0.0070948,0.0067954,0.0022165,0.0022365,0.0021592,0.0011409,0.0011628,0.0011146
1999.93,,,,,,,0.091716,0.087555,0.084733,0.066825,0.065737,0.062982,0.017024,0.017309,0.01644,0.024577,0.024656,0.023946,0.022901,0.023061,0.022246,0.006876,0.0070138,0.0067172,0.002187,0.0022063,0.0021299,0.0011269,0.0011484,0.0011007
2013.54,,,,,,,0.090293,0.086136,0.083361,0.066209,0.065078,0.062351,0.016899,0.017169,0.016305,0.024138,0.02421,0.023511,0.022615,0.022766,0.021961,0.0067995,0.0069342,0.0066404,0.0021581,0.0021765,0.0021012,0.0011132,0.0011343,0.0010871
2027.14,,,,,,,0.088898,0.084745,0.082018,0.0656,0.064429,0.061728,0.016777,0.017031,0.016172,0.023708,0.023773,0.023085,0.022334,0.022477,0.021682,0.0067244,0.0068559,0.0065649,0.0021297,0.0021473,0.0020731,0.0010998,0.0011204,0.0010737
2040.75,,,,,,,0.08753,0.083381,0.080701,0.065,0.063787,0.061113,0.016655,0.016894,0.01604,0.023288,0.023347,0.02267,0.022057,0.022193,0.021408,0.0066505,0.0067789,0.0064906,0.0021017,0.0021187,0.0020454,0.0010866,0.0011067,0.0010605
2054.35,,,,,,,0.086188,0.082045,0.079412,0.064407,0.063154,0.060506,0.016535,0.016759,0.01591,0.022878,0.02293,0.022263,0.021786,0.021913,0.021138,0.0065779,0.0067032,0.0064176,0.002074,0.0020905,0.0020183,0.0010736,0.0010933,0.0010476
2067.96,,,,,,,0.084872,0.080736,0.078148,0.063822,0.06253,0.059907,0.016417,0.016625,0.015782,0.022477,0.022523,0.021866,0.021519,0.021639,0.020874,0.0065066,0.0066288,0.0063458,0.0020467,0.0020629,0.0019916,0.0010609,0.0010802,0.0010349
2081.56,,,,,,,0.083581,0.079452,0.076909,0.063244,0.061913,0.059317,0.0163,0.016493,0.015655,0.022085,0.022125,0.021479,0.021257,0.021369,0.020613,0.0064364,0.0065556,0.0062752,0.0020201,0.0020358,0.0019654,0.0010484,0.0010672,0.0010225
2095.17,,,,,,,0.082315,0.078194,0.075695,0.062674,0.061305,0.058734,0.016184,0.016362,0.01553,0.021702,0.021736,0.021099,0.020999,0.021104,0.020358,0.0063674,0.0064836,0.0062058,0.0019942,0.0020091,0.0019397,0.0010361,0.0010545,0.0010102
2108.77,,,,,,,0.081072,0.07696,0.074505,0.062112,0.060704,0.058158,0.01607,0.016233,0.015406,0.021327,0.021355,0.020729,0.020746,0.020843,0.020106,0.0062996,0.0064128,0.0061376,0.0019688,0.001983,0.0019145,0.001024,0.0010421,0.0009982
2122.38,,,,,,,0.079853,0.07575,0.073338,0.061556,0.060111,0.057591,0.015957,0.016106,0.015283,0.02096,0.020983,0.020366,0.020497,0.020587,0.019859,0.0062329,0.0063432,0.0060705,0.0019438,0.0019573,0.0018897,0.0010122,0.0010298,0.00098639
2135.98,,,,,,,0.078656,0.074563,0.072194,0.061007,0.059525,0.05703,0.015845,0.01598,0.015162,0.020602,0.02062,0.020012,0.020252,0.020335,0.019616,0.0061673,0.0062746,0.0060044,0.0019191,0.0019321,0.0018654,0.0010005,0.0010178,0.0009748
2149.59,,,,,,,0.077482,0.073399,0.071073,0.060466,0.058948,0.056477,0.015735,0.015855,0.015042,0.020251,0.020264,0.019665,0.020012,0.020088,0.019378,0.0061029,0.0062073,0.0059395,0.0018947,0.0019073,0.0018415,0.0009891,0.0010059,0.00096341
2163.19,,,,,,,0.076329,0.072258,0.069973,0.059931,0.058377,0.055931,0.015626,0.015732,0.014924,0.019908,0.019915,0.019326,0.019775,0.019844,0.019143,0.0060394,0.0061409,0.0058756,0.0018707,0.0018829,0.001818,0.00097787,0.00099431,0.00095221
2176.8,,,,,,,0.075197,0.071138,0.068894,0.059403,0.057814,0.055392,0.015519,0.01561,0.014807,0.019572,0.019575,0.018994,0.019543,0.019605,0.018912,0.005977,0.0060757,0.0058127,0.0018472,0.001859,0.0017949,0.00096683,0.00098288,0.00094121
2190.4,,,,,,,0.074086,0.070039,0.067836,0.058881,0.057257,0.05486,0.015412,0.015489,0.014692,0.019243,0.019241,0.01867,0.019314,0.019369,0.018685,0.0059155,0.0060114,0.0057508,0.0018244,0.0018355,0.0017722,0.00095597,0.00097165,0.00093039
2204.01,,,,,,,0.072994,0.06896,0.066797,0.058365,0.056707,0.054334,0.015307,0.01537,0.014577,0.018921,0.018915,0.018352,0.019089,0.019138,0.018462,0.0058551,0.0059481,0.0056899,0.001802,0.0018124,0.0017499,0.0009453,0.0009606,0.00091976
2217.61,,,,,,,0.071922,0.067902,0.065779,0.057855,0.056164,0.053815,0.015203,0.015252,0.014464,0.018606,0.018595,0.018041,0.018867,0.018909,0.018242,0.0057956,0.0058858,0.0056299,0.00178,0.0017897,0.001728,0.00093481,0.00094974,0.0009093
2231.22,,,,,,,0.07087,0.066864,0.064779,0.057351,0.055627,0.053302,0.0151,0.015135,0.014352,0.018298,0.018283,0.017737,0.018649,0.018685,0.018026,0.0057369,0.0058245,0.0055708,0.0017582,0.0017673,0.0017065,0.00092449,0.00093906,0.00089902
2244.82,,,,,,,0.069837,0.065845,0.063799,0.056855,0.055098,0.052796,0.014999,0.01502,0.014242,0.017996,0.017977,0.017439,0.018435,0.018465,0.017813,0.0056794,0.0057642,0.0055127,0.0017367,0.0017454,0.0016854,0.00091437,0.00092857,0.00088893
2258.43,,,,,,,0.068822,0.064845,0.062837,0.056363,0.054574,0.052296,0.014898,0.014905,0.014132,0.0177,0.017677,0.017147,0.018224,0.018247,0.017604,0.0056226,0.0057047,0.0054555,0.0017156,0.0017239,0.0016646,0.0009044,0.00091824,0.00087899
2272.03,,,,,,,0.067825,0.063864,0.061894,0.055877,0.054057,0.051802,0.014798,0.014792,0.014024,0.017411,0.017384,0.016862,0.018017,0.018034,0.017398,0.0055666,0.0056461,0.0053991,0.0016948,0.0017027,0.0016441,0.00089459,0.00090809,0.00086921
2285.64,,,,,,,0.066846,0.0629,0.060967,0.055397,0.053546,0.051315,0.0147,0.01468,0.013917,0.017128,0.017096,0.016583,0.017813,0.017823,0.017195,0.0055116,0.0055884,0.0053436,0.0016746,0.0016818,0.001624,0.00088495,0.00089809,0.0008596
2299.24,,,,,,,0.065884,0.061955,0.060058,0.054922,0.053041,0.050833,0.014602,0.01457,0.013811,0.01685,0.016815,0.016309,0.017611,0.017616,0.016996,0.0054574,0.0055316,0.0052889,0.0016548,0.0016613,0.0016043,0.00087547,0.00088826,0.00085015
2312.85,,,,,,,0.064939,0.061026,0.059166,0.054453,0.052542,0.050356,0.014506,0.01446,0.013706,0.016578,0.016539,0.016041,0.017413,0.017412,0.016799,0.0054039,0.0054755,0.005235,0.0016354,0.0016412,0.0015848,0.00086614,0.00087859,0.00084084
2326.45,,,,,,,0.064009,0.060115,0.058289,0.053988,0.052047,0.049884,0.01441,0.014351,0.013602,0.016311,0.016269,0.015779,0.017218,0.017211,0.016605,0.0053511,0.0054201,0.0051817,0.0016161,0.0016213,0.0015657,0.00085693,0.00086904,0.00083165
2340.06,,,,,,,0.063099,0.059222,0.057432,0.053532,0.051562,0.049422,0.014317,0.014244,0.0135,0.016051,0.016006,0.015522,0.017027,0.017014,0.016416,0.0052996,0.0053661,0.0051297,0.0015971,0.0016019,0.001547,0.00084795,0.00085972,0.00082269
2353.66,,,,,,,0.062204,0.058344,0.056588,0.053079,0.051081,0.048963,0.014223,0.014138,0.013399,0.015795,0.015747,0.015271,0.016838,0.01682,0.016228,0.0052485,0.0053125,0.0050782,0.0015783,0.0015828,0.0015285,0.00083908,0.0008505,0.00081383
2367.27,,,,,,,0.061324,0.057483,0.055761,0.052632,0.050606,0.04851,0.014131,0.014033,0.013298,0.015545,0.015493,0.015024,0.016652,0.016628,0.016044,0.0051982,0.0052597,0.0050274,0.0015598,0.0015639,0.0015104,0.00083035,0.00084144,0.00080512
2380.87,,,,,,,0.060459,0.056637,0.054948,0.05219,0.050137,0.048063,0.01404,0.013929,0.013199,0.0153,0.015245,0.014783,0.016469,0.01644,0.015863,0.0051487,0.0052077,0.0049775,0.0015418,0.0015454,0.0014925,0.00082177,0.00083252,0.00079654
2394.48,,,,,,,0.059609,0.055805,0.05415,0.051753,0.049673,0.047621,0.013949,0.013826,0.013101,0.015059,0.015002,0.014546,0.016289,0.016254,0.015684,0.0050999,0.0051565,0.0049282,0.0015242,0.0015272,0.001475,0.00081333,0.00082375,0.00078811
2408.08,,,,,,,0.058773,0.054989,0.053367,0.051321,0.049214,0.047184,0.01386,0.013724,0.013004,0.014823,0.014763,0.014315,0.016112,0.016071,0.015508,0.0050518,0.005106,0.0048797,0.001507,0.0015093,0.0014577,0.00080501,0.0008151,0.0007798
2421.69,,,,,,,0.057951,0.054187,0.052597,0.050893,0.04876,0.046752,0.013771,0.013623,0.012907,0.014592,0.014529,0.014087,0.015937,0.015891,0.015335,0.0050044,0.0050561,0.0048318,0.0014899,0.0014916,0.0014407,0.00079683,0.00080658,0.00077161
2435.29,,,,,,,0.057146,0.053402,0.051843,0.050474,0.048315,0.046328,0.013685,0.013524,0.012813,0.014366,0.014301,0.013865,0.015765,0.015715,0.015165,0.0049579,0.0050073,0.0047849,0.001473,0.0014743,0.001424,0.00078882,0.00079825,0.0007636
2448.9,,,,,,,0.056352,0.052629,0.051101,0.050056,0.047872,0.045906,0.013598,0.013425,0.012719,0.014144,0.014076,0.013647,0.015596,0.01554,0.014997,0.0049119,0.0049589,0.0047384,0.0014562,0.0014572,0.0014076,0.00078091,0.00079,0.00075568
2462.5,,,,,,,0.055572,0.051869,0.050373,0.049644,0.047435,0.045491,0.013512,0.013328,0.012626,0.013926,0.013856,0.013434,0.015429,0.015368,0.014831,0.0048666,0.0049112,0.0046926,0.0014398,0.0014404,0.0013914,0.00077312,0.00078188,0.00074789
2476.11,,,,,,,0.054806,0.051123,0.049657,0.049236,0.047004,0.04508,0.013428,0.013231,0.012534,0.013713,0.01364,0.013224,0.015265,0.015199,0.014669,0.0048219,0.0048643,0.0046476,0.0014236,0.0014239,0.0013755,0.00076546,0.0007739,0.00074022
2489.71,,,,,,,0.054051,0.05039,0.048954,0.048834,0.046577,0.044674,0.013344,0.013135,0.012443,0.013504,0.013429,0.013019,0.015103,0.015032,0.014508,0.004778,0.004818,0.0046031,0.0014079,0.0014077,0.0013598,0.00075792,0.00076603,0.00073267
2503.32,,,,,,,0.053309,0.049669,0.048263,0.048435,0.046155,0.044273,0.013261,0.013041,0.012353,0.013298,0.013221,0.012817,0.014943,0.014868,0.01435,0.0047346,0.0047724,0.0045593,0.0013924,0.0013917,0.0013444,0.0007505,0.00075829,0.00072523
2516.92,,,,,,,0.052576,0.048958,0.047581,0.048039,0.045736,0.043874,0.013179,0.012947,0.012263,0.013096,0.013016,0.012619,0.014785,0.014706,0.014194,0.0046918,0.0047273,0.0045161,0.0013771,0.0013758,0.0013291,0.00074318,0.00075065,0.00071789
2530.53,,,,,,,0.051864,0.048268,0.046919,0.047653,0.045328,0.043486,0.013099,0.012855,0.012176,0.0129,0.012818,0.012426,0.014632,0.014547,0.014041,0.0046498,0.0046831,0.0044737,0.0013621,0.0013604,0.0013143,0.000736,0.00074315,0.0007107
2544.13,,,,,,,0.051157,0.047583,0.046263,0.047267,0.04492,0.043098,0.013018,0.012763,0.012088,0.012706,0.012622,0.012236,0.014479,0.01439,0.01389,0.0046082,0.0046393,0.0044316,0.0013471,0.0013451,0.0012996,0.0007289,0.00073574,0.00070359
2557.74,,,,,,,0.050463,0.046911,0.045619,0.046885,0.044517,0.042715,0.012938,0.012672,0.012002,0.012515,0.01243,0.01205,0.014328,0.014235,0.013741,0.0045671,0.0045961,0.0043902,0.0013323,0.00133,0.0012851,0.00072191,0.00072843,0.00069658
2571.34,,,,,,,0.04978,0.046251,0.044986,0.046508,0.044118,0.042337,0.01286,0.012582,0.011916,0.012329,0.012242,0.011867,0.01418,0.014082,0.013594,0.0045267,0.0045534,0.0043493,0.0013177,0.0013152,0.0012708,0.00071502,0.00072124,0.00068967
2584.95,,,,,,,0.049108,0.045602,0.044364,0.046135,0.043725,0.041963,0.012782,0.012492,0.011831,0.012146,0.012057,0.011687,0.014034,0.013932,0.01345,0.0044868,0.0045114,0.004309,0.0013034,0.0013006,0.0012567,0.00070823,0.00071415,0.00068287
2598.55,,,,,,,0.048447,0.044964,0.043753,0.045766,0.043336,0.041594,0.012705,0.012404,0.011748,0.011966,0.011875,0.011511,0.01389,0.013784,0.013307,0.0044475,0.00447,0.0042693,0.0012895,0.0012862,0.0012429,0.00070155,0.00070716,0.00067617
2612.16,,,,,,,0.047795,0.044336,0.043151,0.0454,0.04295,0.041228,0.012628,0.012317,0.011665,0.011789,0.011697,0.011338,0.013748,0.013637,0.013167,0.0044087,0.0044291,0.0042301,0.0012758,0.001272,0.0012292,0.00069496,0.00070028,0.00066956
2625.76,,,,,,,0.047159,0.043722,0.042563,0.04504,0.042571,0.040868,0.012553,0.01223,0.011583,0.011617,0.011523,0.01117,0.013608,0.013494,0.013028,0.0043705,0.0043888,0.0041915,0.0012623,0.0012581,0.0012158,0.00068847,0.00069349,0.00066306
2639.37,,,,,,,0.046528,0.043115,0.041982,0.044683,0.042194,0.040511,0.012478,0.012145,0.011501,0.011447,0.011352,0.011003,0.01347,0.013351,0.012892,0.0043327,0.0043489,0.0041533,0.0012488,0.0012443,0.0012025,0.00068206,0.0006868,0.00065664
2652.97,,,,,,,0.045909,0.042519,0.041411,0.044329,0.041822,0.040157,0.012403,0.012059,0.011421,0.01128,0.011183,0.01084,0.013334,0.013211,0.012757,0.0042954,0.0043096,0.0041156,0.0012355,0.0012307,0.0011895,0.00067574,0.00068019,0.00065031
2666.58,,,,,,,0.045299,0.041933,0.04085,0.043978,0.041453,0.039808,0.01233,0.011975,0.011341,0.011116,0.011018,0.01068,0.013199,0.013073,0.012624,0.0042585,0.0042708,0.0040784,0.0012222,0.0012174,0.0011766,0.0006695,0.00067367,0.00064406
2680.18,,,,,,,0.044699,0.041358,0.040299,0.043632,0.041089,0.039463,0.012257,0.011892,0.011262,0.010956,0.010856,0.010523,0.013067,0.012937,0.012493,0.0042222,0.0042324,0.0040417,0.0012093,0.0012042,0.0011639,0.00066335,0.00066724,0.0006379
2693.79,,,,,,,0.04411,0.040792,0.039757,0.04329,0.040729,0.039122,0.012185,0.011809,0.011184,0.010798,0.010697,0.010369,0.012936,0.012802,0.012364,0.0041864,0.0041946,0.0040055,0.0011966,0.0011912,0.0011514,0.00065729,0.00066091,0.00063183
2707.39,,,,,,,0.043529,0.040235,0.039224,0.042951,0.040374,0.038785,0.012113,0.011727,0.011106,0.010643,0.010541,0.010218,0.012808,0.01267,0.012237,0.004151,0.0041573,0.0039698,0.0011841,0.0011784,0.0011391,0.00065132,0.00065466,0.00062585
2721.0,,,,,,,0.042959,0.03969,0.038702,0.042616,0.040023,0.038452,0.012043,0.011647,0.01103,0.010491,0.010388,0.01007,0.012681,0.01254,0.012112,0.0041162,0.0041206,0.0039346,0.0011719,0.0011658,0.001127,0.00064543,0.00064851,0.00061996
2734.6,,,,,,,0.042396,0.039151,0.038186,0.042285,0.039675,0.038123,0.011973,0.011567,0.010954,0.010342,0.010238,0.0099238,0.012556,0.012411,0.011988,0.0040818,0.0040843,0.0038999,0.0011599,0.0011534,0.001115,0.00063962,0.00064244,0.00061414
2748.21,,,,,,,0.041842,0.038621,0.037679,0.041957,0.039331,0.037797,0.011904,0.011487,0.010879,0.010195,0.01009,0.0097805,0.012432,0.012284,0.011866,0.0040479,0.0040484,0.0038656,0.0011479,0.0011411,0.0011032,0.00063388,0.00063645,0.00060841
2761.81,,,,,,,0.041296,0.0381,0.03718,0.041632,0.03899,0.037474,0.011835,0.011408,0.010805,0.010051,0.0099447,0.0096399,0.01231,0.012159,0.011746,0.0040143,0.004013,0.0038317,0.0011359,0.001129,0.0010916,0.00062822,0.00063054,0.00060274
2775.42,,,,,,,0.040759,0.037588,0.03669,0.04131,0.038654,0.037156,0.011767,0.01133,0.010731,0.0099093,0.0098022,0.0095018,0.01219,0.012035,0.011627,0.0039812,0.003978,0.0037982,0.0011242,0.0011171,0.0010802,0.00062263,0.0006247,0.00059716
2789.02,,,,,,,0.040231,0.037085,0.036208,0.040991,0.038321,0.03684,0.011699,0.011253,0.010658,0.0097703,0.0096623,0.0093663,0.012071,0.011913,0.01151,0.0039485,0.0039434,0.0037651,0.0011126,0.0011054,0.0010689,0.00061712,0.00061894,0.00059164
2802.63,,,,,,,0.039711,0.03659,0.035734,0.040676,0.037991,0.036529,0.011632,0.011177,0.010585,0.0096339,0.009525,0.0092333,0.011954,0.011793,0.011395,0.0039162,0.0039093,0.0037325,0.0011013,0.0010938,0.0010577,0.00061167,0.00061326,0.00058621
2816.23,,,,,,,0.039199,0.036102,0.035268,0.040366,0.037667,0.036222,0.011566,0.011101,0.010514,0.0094997,0.00939,0.0091026,0.011839,0.011674,0.011281,0.0038844,0.0038757,0.0037004,0.0010903,0.0010824,0.0010468,0.00060632,0.00060767,0.00058086
2829.84,,,,,,,0.038695,0.035624,0.03481,0.040058,0.037345,0.035918,0.011501,0.011026,0.010444,0.0093681,0.0092577,0.0089744,0.011725,0.011558,0.011169,0.0038531,0.0038426,0.0036688,0.0010794,0.0010712,0.001036,0.00060105,0.00060217,0.00057559
2843.44,,,,,,,0.038198,0.035152,0.034359,0.039753,0.037027,0.035617,0.011436,0.010952,0.010374,0.0092385,0.0091274,0.0088483,0.011613,0.011442,0.011058,0.0038221,0.0038099,0.0036375,0.0010687,0.0010601,0.0010253,0.00059583,0.00059672,0.00057038
2857.05,,,,,,,0.037709,0.034687,0.033914,0.039451,0.036713,0.035319,0.011372,0.010879,0.010304,0.0091111,0.0089993,0.0087242,0.011503,0.011329,0.010949,0.0037915,0.0037775,0.0036065,0.001058,0.0010492,0.0010148,0.00059069,0.00059135,0.00056524
2870.65,,,,,,,0.037226,0.03423,0.033477,0.039152,0.036401,0.035025,0.011309,0.010806,0.010235,0.0089859,0.0088734,0.0086024,0.011393,0.011216,0.010841,0.0037612,0.0037455,0.003576,0.0010474,0.0010384,0.0010044,0.00058561,0.00058605,0.00056017
2884.26,,,,,,,0.036751,0.03378,0.033046,0.038856,0.036092,0.034733,0.011245,0.010733,0.010167,0.0088628,0.0087498,0.0084826,0.011285,0.011105,0.010735,0.0037313,0.0037139,0.0035458,0.0010369,0.0010277,0.00099418,0.00058059,0.0005808,0.00055516
2897.86,,,,,,,0.036284,0.033338,0.032623,0.038562,0.035787,0.034444,0.011183,0.010662,0.0101,0.0087418,0.0086283,0.008365,0.011178,0.010996,0.01063,0.0037017,0.0036826,0.0035159,0.0010266,0.0010172,0.00098408,0.00057562,0.00057562,0.0005502
2911.47,,,,,,,0.035823,0.032903,0.032207,0.03827,0.035484,0.034158,0.01112,0.01059,0.010032,0.008623,0.0085089,0.0082495,0.011073,0.010887,0.010526,0.0036723,0.0036515,0.0034862,0.0010165,0.0010068,0.00097409,0.0005707,0.00057049,0.00054529
2925.07,,,,,,,0.03537,0.032475,0.031797,0.037986,0.035189,0.033879,0.01106,0.010521,0.0099675,0.0085063,0.0083918,0.0081361,0.01097,0.010782,0.010424,0.0036441,0.0036216,0.0034577,0.0010067,0.00099672,0.00096438,0.00056597,0.00056553,0.00054055
2938.68,,,,,,,0.034923,0.032054,0.031394,0.037701,0.034893,0.0336,0.010999,0.010451,0.0099015,0.0083915,0.0082766,0.0080246,0.010867,0.010676,0.010323,0.0036155,0.0035914,0.0034288,0.00099701,0.00098663,0.00095468,0.00056119,0.00056054,0.00053578
2952.28,,,,,,,0.034483,0.031639,0.030997,0.03742,0.034601,0.033324,0.010939,0.010382,0.0098366,0.0082787,0.0081633,0.0079149,0.010766,0.010573,0.010224,0.0035874,0.0035616,0.0034005,0.00098745,0.0009767,0.00094514,0.00055649,0.00055563,0.00053109
