,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s,4s,4s,4s
7074.6,0.0037687,0.0037798,0.0038457,0.00012091,0.00025104,0.00026119,0.00057488,0.00063961,0.00070891,2.0921e-05,2.9926e-05,3.0839e-05,8.5267e-05,9.0521e-05,9.7217e-05,1.9871e-06,2.2559e-06,2.3863e-06
7088.2,0.0037546,0.0037658,0.0038315,0.00011965,0.0002497,0.00025948,0.00056999,0.00063654,0.00070549,2.0744e-05,2.974e-05,3.063e-05,8.4506e-05,9.0067e-05,9.673e-05,6.1213e-06,2.2417e-06,2.3743e-06
7101.81,0.0037409,0.0037522,0.0038178,0.0001184,0.00024836,0.00025777,0.00056521,0.00063356,0.00070216,2.0569e-05,2.9555e-05,3.0422e-05,8.3761e-05,8.9626e-05,9.6255e-05,1.084e-05,2.2223e-06,2.3626e-06
7115.41,0.0037274,0.0037389,0.0038043,0.00011717,0.00024703,0.00025607,0.00056048,0.00063062,0.00069888,2.0395e-05,2.937e-05,3.0214e-05,8.3031e-05,8.9192e-05,9.5788e-05,1.3474e-05,2.1997e-06,2.351e-06
7129.02,0.0037139,0.0037256,0.0037909,0.00011596,0.00024569,0.00025437,0.00055579,0.00062771,0.00069561,2.0223e-05,2.9185e-05,3.0008e-05,8.2317e-05,8.8761e-05,9.5323e-05,1.239e-05,2.1766e-06,2.3396e-06
7142.62,0.0037004,0.0037122,0.0037774,0.00011477,0.00024437,0.00025268,0.00055112,0.00062479,0.00069234,2.0053e-05,2.9002e-05,2.9802e-05,8.1618e-05,8.8329e-05,9.4858e-05,8.2732e-06,2.1558e-06,2.3281e-06
7156.23,0.0036867,0.0036986,0.0037636,0.00011359,0.00024306,0.00025101,0.00054644,0.00062185,0.00068905,1.9886e-05,2.8821e-05,2.9599e-05,8.0934e-05,8.7895e-05,9.4389e-05,3.5796e-06,2.1396e-06,2.3165e-06
7169.83,0.0036727,0.0036847,0.0037496,0.00011243,0.00024177,0.00024936,0.00054175,0.00061886,0.0006857,1.9721e-05,2.8642e-05,2.9399e-05,8.0266e-05,8.7455e-05,9.3913e-05,6.372e-07,2.1291e-06,2.3048e-06
7183.44,0.003658,0.0036701,0.0037349,0.00011129,0.0002405,0.00024773,0.00053699,0.00061579,0.00068225,1.9558e-05,2.8466e-05,2.9201e-05,7.9608e-05,8.7003e-05,9.3424e-05,2.2242e-08,2.1241e-06,2.2927e-06
7197.04,0.003641,0.0036533,0.0037178,0.00011015,0.00023923,0.00024611,0.00053193,0.00061233,0.00067837,1.9396e-05,2.829e-05,2.9004e-05,7.8923e-05,8.6496e-05,9.2875e-05,5.3276e-07,2.1219e-06,2.2792e-06
7210.65,0.0036264,0.0036388,0.0037032,0.00010903,0.00023805,0.00024457,0.00052724,0.00060929,0.00067495,1.9241e-05,2.8124e-05,2.8816e-05,7.8315e-05,8.6049e-05,9.239e-05,6.5849e-07,2.1229e-06,2.2672e-06
7224.25,0.0036224,0.0036349,0.0036994,0.00010802,0.00023689,0.00024308,0.00052412,0.00060804,0.0006735,1.9095e-05,2.7963e-05,2.8635e-05,7.7958e-05,8.5853e-05,9.2175e-05,1.4326e-07,2.1292e-06,2.2619e-06
7237.86,0.0036074,0.00362,0.0036842,0.00010693,0.00023569,0.00024153,0.00051941,0.00060494,0.00067,1.8941e-05,2.7796e-05,2.8446e-05,7.7385e-05,8.5397e-05,9.168e-05,2.1832e-07,2.1253e-06,2.2497e-06
7251.46,0.0035935,0.0036062,0.0036703,0.00010586,0.0002345,0.00023999,0.00051491,0.00060205,0.00066674,1.8789e-05,2.763e-05,2.8259e-05,7.6858e-05,8.4971e-05,9.1217e-05,2.3272e-06,2.1168e-06,2.2382e-06
7265.07,0.0035802,0.003593,0.003657,0.00010481,0.00023331,0.00023846,0.00051052,0.00059926,0.00066358,1.8639e-05,2.7465e-05,2.8073e-05,7.636e-05,8.4559e-05,9.0769e-05,6.4988e-06,2.1029e-06,2.2272e-06
7278.67,0.0035672,0.0035802,0.003644,0.00010376,0.00023212,0.00023693,0.0005062,0.00059654,0.00066051,1.8489e-05,2.7299e-05,2.7887e-05,7.5886e-05,8.4157e-05,9.0332e-05,1.0896e-05,2.0844e-06,2.2164e-06
7292.28,0.0035545,0.0035676,0.0036313,0.00010273,0.00023093,0.0002354,0.00050195,0.00059388,0.00065748,1.8341e-05,2.7134e-05,2.7702e-05,7.5428e-05,8.3762e-05,8.9902e-05,1.3007e-05,2.0632e-06,2.2058e-06
7305.88,0.0035419,0.0035551,0.0036187,0.00010171,0.00022973,0.00023387,0.00049773,0.00059124,0.00065449,1.8194e-05,2.6969e-05,2.7516e-05,7.4981e-05,8.3371e-05,8.9477e-05,1.1535e-05,2.0419e-06,2.1953e-06
7319.49,0.0035293,0.0035426,0.0036061,0.0001007,0.00022854,0.00023234,0.00049354,0.00058861,0.00065149,1.8048e-05,2.6804e-05,2.7331e-05,7.4538e-05,8.2981e-05,8.9052e-05,7.3948e-06,2.023e-06,2.1848e-06
7333.09,0.0035164,0.0035299,0.0035932,9.9711e-05,0.00022735,0.00023082,0.00048935,0.00058595,0.00064847,1.7904e-05,2.664e-05,2.7147e-05,7.4091e-05,8.2587e-05,8.8622e-05,2.9985e-06,2.0087e-06,2.1742e-06
7346.7,0.0035031,0.0035167,0.0035799,9.8732e-05,0.00022616,0.00022931,0.00048512,0.00058323,0.00064536,1.7761e-05,2.6477e-05,2.6964e-05,7.3631e-05,8.2183e-05,8.8182e-05,4.3529e-07,1.9995e-06,2.1633e-06
7360.3,0.003488,0.0035017,0.0035647,9.7753e-05,0.00022494,0.00022777,0.00048067,0.00058021,0.00064193,1.7617e-05,2.631e-05,2.6777e-05,7.3129e-05,8.1738e-05,8.7699e-05,6.3236e-08,1.9947e-06,2.1514e-06
7373.91,0.0034739,0.0034877,0.0035505,9.6819e-05,0.00022387,0.00022637,0.00047638,0.00057737,0.0006387,1.7484e-05,2.616e-05,2.6607e-05,7.2639e-05,8.1318e-05,8.7241e-05,6.3283e-07,1.9942e-06,2.1401e-06
7387.51,0.0034698,0.0034838,0.0035466,9.5967e-05,0.00022296,0.00022515,0.00047349,0.00057621,0.00063731,1.7364e-05,2.6029e-05,2.6458e-05,7.2346e-05,8.1134e-05,8.7037e-05,7.2638e-07,2.001e-06,2.135e-06
7401.12,0.0034552,0.0034693,0.003532,9.504e-05,0.00022182,0.0002237,0.00046919,0.00057331,0.000634,1.7228e-05,2.5873e-05,2.6282e-05,7.1821e-05,8.0706e-05,8.657e-05,1.6743e-07,2.0008e-06,2.1235e-06
7414.72,0.0034417,0.003456,0.0035185,9.4135e-05,0.00022074,0.00022229,0.00046507,0.00057061,0.00063091,1.7097e-05,2.5722e-05,2.6112e-05,7.1305e-05,8.0305e-05,8.6133e-05,1.8377e-07,1.9978e-06,2.1127e-06
7428.33,0.0034287,0.0034431,0.0035055,9.3245e-05,0.00021967,0.00022091,0.00046104,0.00056799,0.00062791,1.6968e-05,2.5573e-05,2.5944e-05,7.0783e-05,7.9916e-05,8.5708e-05,2.1573e-06,1.9901e-06,2.1023e-06
7441.93,0.0034161,0.0034306,0.0034928,9.2365e-05,0.0002186,0.00021953,0.00045709,0.00056545,0.00062499,1.684e-05,2.5425e-05,2.5778e-05,7.0252e-05,7.9538e-05,8.5294e-05,6.1197e-06,1.9773e-06,2.092e-06
7455.54,0.0034038,0.0034184,0.0034805,9.1496e-05,0.00021754,0.00021816,0.0004532,0.00056296,0.00062213,1.6713e-05,2.5277e-05,2.5611e-05,6.9712e-05,7.9168e-05,8.489e-05,1.0341e-05,1.9601e-06,2.0821e-06
7469.14,0.0033918,0.0034065,0.0034685,9.0636e-05,0.00021647,0.00021679,0.00044938,0.00056053,0.00061933,1.6586e-05,2.5129e-05,2.5445e-05,6.9162e-05,7.8806e-05,8.4493e-05,1.2439e-05,1.9405e-06,2.0723e-06
7482.75,0.0033799,0.0033948,0.0034567,8.9785e-05,0.00021539,0.00021541,0.0004456,0.00055814,0.00061657,1.6461e-05,2.4981e-05,2.5278e-05,6.8604e-05,7.845e-05,8.4102e-05,1.1139e-05,1.9207e-06,2.0626e-06
7496.35,0.0033681,0.0033831,0.0034449,8.8945e-05,0.00021431,0.00021402,0.00044186,0.00055577,0.00061383,1.6335e-05,2.4832e-05,2.511e-05,6.8034e-05,7.8096e-05,8.3713e-05,7.24e-06,1.9032e-06,2.053e-06
7509.96,0.0033562,0.0033713,0.0034329,8.8112e-05,0.00021321,0.00021263,0.00043812,0.00055338,0.00061106,1.621e-05,2.4681e-05,2.4942e-05,6.7453e-05,7.774e-05,8.3322e-05,2.9998e-06,1.8898e-06,2.0434e-06
7523.56,0.0033436,0.0033588,0.0034203,8.7278e-05,0.00021206,0.00021119,0.00043432,0.00055089,0.00060818,1.6083e-05,2.4526e-05,2.4768e-05,6.6852e-05,7.737e-05,8.2915e-05,4.57e-07,1.8811e-06,2.0333e-06
7537.17,0.0033308,0.0033462,0.0034075,8.6491e-05,0.00021104,0.00020988,0.00043052,0.00054837,0.00060528,1.5966e-05,2.4385e-05,2.461e-05,6.6246e-05,7.6998e-05,8.2505e-05,5.8406e-08,1.8773e-06,2.0232e-06
7550.77,0.0033244,0.00334,0.0034012,8.5824e-05,0.00021043,0.00020897,0.00042757,0.00054693,0.00060355,1.5875e-05,2.4291e-05,2.4498e-05,6.5767e-05,7.6776e-05,8.2256e-05,6.703e-07,1.8809e-06,2.0171e-06
7564.38,0.0033109,0.0033266,0.0033877,8.502e-05,0.00020929,0.00020754,0.00042373,0.00054432,0.00060053,1.5751e-05,2.4136e-05,2.4325e-05,6.5149e-05,7.639e-05,8.183e-05,8.6054e-07,1.8821e-06,2.0066e-06
7577.98,0.0032983,0.0033141,0.0033751,8.4256e-05,0.00020826,0.00020622,0.00042003,0.00054186,0.00059768,1.5636e-05,2.3994e-05,2.4166e-05,6.4555e-05,7.6026e-05,8.1428e-05,2.9998e-07,1.8831e-06,1.9966e-06
7591.59,0.0032859,0.0033018,0.0033626,8.3511e-05,0.00020726,0.00020495,0.00041637,0.00053944,0.00059487,1.5523e-05,2.3857e-05,2.4012e-05,6.3975e-05,7.5668e-05,8.1031e-05,5.4684e-08,1.8813e-06,1.9869e-06
7605.19,0.0032737,0.0032897,0.0033504,8.2779e-05,0.00020629,0.00020369,0.00041277,0.00053706,0.0005921,1.5413e-05,2.3723e-05,2.3861e-05,6.341e-05,7.5315e-05,8.0641e-05,1.5405e-06,1.8752e-06,1.9773e-06
7618.8,0.0032616,0.0032778,0.0033383,8.2058e-05,0.00020533,0.00020245,0.00040922,0.00053473,0.00058938,1.5304e-05,2.359e-05,2.3711e-05,6.2865e-05,7.4969e-05,8.0256e-05,5.0599e-06,1.8641e-06,1.9678e-06
7632.4,0.0032499,0.0032662,0.0033266,8.1346e-05,0.00020438,0.00020122,0.00040572,0.00053244,0.00058671,1.5196e-05,2.3458e-05,2.3562e-05,6.2341e-05,7.4631e-05,7.9879e-05,9.2107e-06,1.8488e-06,1.9585e-06
7646.01,0.0032384,0.0032548,0.0033151,8.0642e-05,0.00020342,0.00019998,0.00040228,0.00053021,0.0005841,1.5089e-05,2.3325e-05,2.3412e-05,6.184e-05,7.4299e-05,7.951e-05,1.1725e-05,1.8308e-06,1.9494e-06
7659.61,0.0032272,0.0032437,0.0033039,7.9944e-05,0.00020245,0.00019874,0.0003989,0.00052802,0.00058154,1.4982e-05,2.3192e-05,2.3262e-05,6.1363e-05,7.3975e-05,7.9149e-05,1.1102e-05,1.8123e-06,1.9405e-06
7673.22,0.0032161,0.0032328,0.0032929,7.9252e-05,0.00020146,0.00019748,0.00039556,0.00052588,0.00057901,1.4875e-05,2.3056e-05,2.3111e-05,6.0909e-05,7.3656e-05,7.8792e-05,7.7228e-06,1.7956e-06,1.9317e-06
7686.82,0.0032051,0.0032219,0.0032818,7.8558e-05,0.00020042,0.00019619,0.00039224,0.00052374,0.0005765,1.4766e-05,2.2916e-05,2.2955e-05,6.0475e-05,7.3339e-05,7.8437e-05,3.5612e-06,1.7825e-06,1.923e-06
7700.43,0.0031934,0.0032104,0.0032701,7.7793e-05,0.00019912,0.00019464,0.00038887,0.00052151,0.00057388,1.464e-05,2.2747e-05,2.2769e-05,6.0048e-05,7.3008e-05,7.8067e-05,7.2543e-07,1.7736e-06,1.9139e-06
7714.03,0.0031852,0.0032023,0.003262,7.7467e-05,0.00019926,0.00019446,0.00038594,0.00051984,0.00057188,1.461e-05,2.2738e-05,2.2743e-05,5.9703e-05,7.2756e-05,7.7782e-05,1.021e-08,1.7714e-06,1.9068e-06
7727.64,0.0031733,0.0031905,0.0032501,7.6714e-05,0.00019792,0.00019288,0.00038259,0.00051758,0.00056923,1.4484e-05,2.2565e-05,2.2555e-05,5.9306e-05,7.2422e-05,7.7409e-05,5.848e-07,1.771e-06,1.8976e-06
7741.24,0.0031619,0.0031793,0.0032387,7.6067e-05,0.00019692,0.00019163,0.00037933,0.00051542,0.00056668,1.438e-05,2.2429e-05,2.2404e-05,5.8934e-05,7.2101e-05,7.705e-05,9.9259e-07,1.7731e-06,1.8888e-06
7754.85,0.0031505,0.003168,0.0032273,7.5447e-05,0.00019597,0.00019043,0.00037608,0.00051326,0.00056413,1.4282e-05,2.23e-05,2.226e-05,5.8572e-05,7.178e-05,7.669e-05,5.5911e-07,1.775e-06,1.88e-06
7768.45,0.003139,0.0031567,0.0032158,7.4843e-05,0.00019506,0.00018926,0.00037284,0.00051109,0.00056157,1.4185e-05,2.2175e-05,2.2119e-05,5.822e-05,7.1458e-05,7.633e-05,5.7118e-09,1.7747e-06,1.8711e-06
7782.06,0.0031275,0.0031453,0.0032043,7.4254e-05,0.00019417,0.00018812,0.00036963,0.00050892,0.00055902,1.4091e-05,2.2053e-05,2.1982e-05,5.7874e-05,7.1136e-05,7.597e-05,7.6068e-07,1.7705e-06,1.8623e-06
7795.66,0.0031161,0.003134,0.0031929,7.3675e-05,0.00019329,0.000187,0.00036645,0.00050678,0.00055648,1.3999e-05,2.1933e-05,2.1846e-05,5.7533e-05,7.0817e-05,7.5613e-05,3.567e-06,1.7617e-06,1.8535e-06
7809.27,0.0031048,0.0031228,0.0031816,7.3107e-05,0.00019243,0.00018589,0.0003633,0.00050466,0.00055398,1.3908e-05,2.1813e-05,2.1712e-05,5.7197e-05,7.0503e-05,7.526e-05,7.581e-06,1.7486e-06,1.8448e-06
7822.87,0.0030938,0.0031119,0.0031705,7.2546e-05,0.00019156,0.00018477,0.00036021,0.00050259,0.00055152,1.3817e-05,2.1694e-05,2.1578e-05,5.6864e-05,7.0194e-05,7.4914e-05,1.0756e-05,1.7324e-06,1.8363e-06
7836.48,0.003083,0.0031013,0.0031597,7.1991e-05,0.00019069,0.00018366,0.00035717,0.00050057,0.00054911,1.3727e-05,2.1575e-05,2.1443e-05,5.6531e-05,6.9892e-05,7.4575e-05,1.1255e-05,1.7151e-06,1.828e-06
7850.08,0.0030725,0.0030909,0.0031492,7.1436e-05,0.00018979,0.00018252,0.00035418,0.00049859,0.00054676,1.3636e-05,2.1452e-05,2.1307e-05,5.6197e-05,6.9597e-05,7.4244e-05,8.7812e-06,1.6987e-06,1.8198e-06
7863.69,0.0030621,0.0030807,0.0031389,7.0863e-05,0.00018882,0.00018131,0.00035124,0.00049666,0.00054445,1.354e-05,2.1322e-05,2.1161e-05,5.5858e-05,6.9308e-05,7.3918e-05,4.7961e-06,1.6852e-06,1.8118e-06
7877.29,0.003052,0.0030707,0.0031288,7.0333e-05,0.00018791,0.00018017,0.00034833,0.00049477,0.00054218,1.3451e-05,2.1199e-05,2.1025e-05,5.5512e-05,6.9023e-05,7.3598e-05,1.4422e-06,1.6758e-06,1.8039e-06
7890.9,0.0030419,0.0030607,0.0031187,6.9991e-05,0.00018756,0.00017957,0.00034545,0.00049287,0.00053991,1.34e-05,2.1139e-05,2.095e-05,5.5153e-05,6.8739e-05,7.3278e-05,4.3042e-08,1.671e-06,1.7961e-06
7904.5,0.0030317,0.0030507,0.0031086,6.944e-05,0.00018657,0.00017835,0.00034259,0.00049099,0.00053765,1.3305e-05,2.1007e-05,2.0804e-05,5.4783e-05,6.8456e-05,7.2959e-05,3.3528e-07,1.6701e-06,1.7882e-06
7918.11,0.0030215,0.0030406,0.0030983,6.8931e-05,0.00018566,0.00017722,0.00033973,0.00048909,0.00053537,1.3218e-05,2.0885e-05,2.0669e-05,5.4397e-05,6.8171e-05,7.2639e-05,9.8474e-07,1.6719e-06,1.7804e-06
7931.71,0.003011,0.0030303,0.0030879,6.8441e-05,0.00018479,0.00017613,0.00033688,0.00048717,0.00053307,1.3134e-05,2.0767e-05,2.0537e-05,5.3995e-05,6.7884e-05,7.2315e-05,8.9584e-07,1.6744e-06,1.7724e-06
7945.32,0.0030005,0.0030198,0.0030773,6.7967e-05,0.00018395,0.00017506,0.00033403,0.00048523,0.00053074,1.3052e-05,2.0653e-05,2.0409e-05,5.3578e-05,6.7594e-05,7.1988e-05,2.057e-07,1.6756e-06,1.7644e-06
7958.92,0.0029897,0.0030092,0.0030666,6.7506e-05,0.00018312,0.00017401,0.00033118,0.00048327,0.0005284,1.2972e-05,2.054e-05,2.0283e-05,5.3147e-05,6.7301e-05,7.1658e-05,1.4412e-07,1.6737e-06,1.7563e-06
7972.53,0.0029789,0.0029986,0.0030558,6.7058e-05,0.00018231,0.00017299,0.00032835,0.00048131,0.00052604,1.2894e-05,2.043e-05,2.016e-05,5.2704e-05,6.7008e-05,7.1328e-05,1.8895e-06,1.6676e-06,1.7482e-06
7986.13,0.0029681,0.0029879,0.003045,6.6621e-05,0.00018152,0.00017198,0.00032553,0.00047935,0.0005237,1.2817e-05,2.0322e-05,2.0038e-05,5.2253e-05,6.6716e-05,7.0998e-05,5.3809e-06,1.6572e-06,1.7401e-06
7999.74,0.0029574,0.0029773,0.0030343,6.6193e-05,0.00018074,0.00017097,0.00032275,0.00047741,0.00052137,1.2741e-05,2.0215e-05,1.9918e-05,5.1798e-05,6.6427e-05,7.0671e-05,9.0893e-06,1.6433e-06,1.732e-06
8013.34,0.0029468,0.0029669,0.0030237,6.5772e-05,0.00017995,0.00016997,0.00032001,0.0004755,0.00051907,1.2666e-05,2.0107e-05,1.9798e-05,5.1341e-05,6.6142e-05,7.0349e-05,1.0981e-05,1.6273e-06,1.7241e-06
8026.95,0.0029364,0.0029566,0.0030133,6.535e-05,0.00017915,0.00016896,0.00031729,0.00047362,0.00051681,1.259e-05,1.9998e-05,1.9676e-05,5.0885e-05,6.5862e-05,7.003e-05,9.9469e-06,1.6111e-06,1.7163e-06
8040.55,0.0029257,0.0029461,0.0030026,6.4895e-05,0.00017825,0.00016785,0.00031458,0.00047171,0.0005145,1.2508e-05,1.9878e-05,1.9543e-05,5.0426e-05,6.5577e-05,6.9707e-05,6.6017e-06,1.5965e-06,1.7084e-06
8054.16,0.002917,0.0029375,0.0029939,6.4482e-05,0.00017739,0.00016679,0.00031209,0.00047011,0.00051254,1.2431e-05,1.9764e-05,1.9416e-05,5.0003e-05,6.5336e-05,6.9431e-05,2.8355e-06,1.5862e-06,1.7016e-06
8067.76,0.0029081,0.0029287,0.0029851,6.4255e-05,0.00017702,0.00016619,0.0003096,0.0004685,0.00051057,1.2389e-05,1.9704e-05,1.9343e-05,4.9584e-05,6.5093e-05,6.9152e-05,4.6469e-07,1.58e-06,1.6947e-06
8081.37,0.0028984,0.0029191,0.0029754,6.3854e-05,0.00017617,0.00016515,0.00030704,0.00046675,0.00050844,1.2313e-05,1.9591e-05,1.9219e-05,4.9158e-05,6.4832e-05,6.8853e-05,5.2159e-08,1.5773e-06,1.6874e-06
8094.97,0.0028888,0.0029097,0.0029658,6.3474e-05,0.00017536,0.00016414,0.00030452,0.00046503,0.00050635,1.2241e-05,1.9483e-05,1.9098e-05,4.8746e-05,6.4575e-05,6.8559e-05,7.3533e-07,1.5781e-06,1.6802e-06
8108.58,0.0028792,0.0029002,0.0029562,6.3108e-05,0.00017456,0.00016315,0.00030201,0.00046332,0.00050425,1.217e-05,1.9375e-05,1.8979e-05,4.8344e-05,6.4319e-05,6.8265e-05,1.159e-06,1.5806e-06,1.6729e-06
8122.18,0.0028694,0.0028906,0.0029465,6.2754e-05,0.00017378,0.00016217,0.00029951,0.00046158,0.00050214,1.2101e-05,1.927e-05,1.8862e-05,4.7954e-05,6.406e-05,6.7968e-05,7.0934e-07,1.583e-06,1.6657e-06
8135.79,0.0028595,0.0028809,0.0029366,6.2412e-05,0.000173,0.00016121,0.000297,0.00045983,0.0005,1.2034e-05,1.9166e-05,1.8746e-05,4.7576e-05,6.3799e-05,6.7668e-05,4.2255e-08,1.5834e-06,1.6583e-06
8149.39,0.0028494,0.0028709,0.0029265,6.2084e-05,0.00017225,0.00016026,0.0002945,0.00045805,0.00049784,1.1968e-05,1.9065e-05,1.8633e-05,4.7211e-05,6.3534e-05,6.7365e-05,4.8888e-07,1.5804e-06,1.6508e-06
8163.0,0.0028392,0.0028608,0.0029163,6.1767e-05,0.00017151,0.00015933,0.000292,0.00045625,0.00049566,1.1904e-05,1.8965e-05,1.8522e-05,4.6859e-05,6.3267e-05,6.7059e-05,2.8325e-06,1.5733e-06,1.6433e-06
8176.6,0.0028288,0.0028506,0.002906,6.1461e-05,0.00017079,0.00015842,0.00028951,0.00045444,0.00049346,1.1842e-05,1.8867e-05,1.8413e-05,4.6521e-05,6.2998e-05,6.6751e-05,6.459e-06,1.5623e-06,1.6358e-06
8190.21,0.0028184,0.0028403,0.0028955,6.1164e-05,0.00017007,0.00015752,0.00028703,0.00045262,0.00049125,1.178e-05,1.877e-05,1.8304e-05,4.6198e-05,6.2728e-05,6.6442e-05,9.5916e-06,1.5483e-06,1.6282e-06
8203.81,0.0028077,0.0028297,0.0028848,6.0872e-05,0.00016936,0.00015662,0.00028454,0.00045076,0.00048899,1.1719e-05,1.8673e-05,1.8196e-05,4.5885e-05,6.2453e-05,6.6127e-05,1.0468e-05,1.5327e-06,1.6204e-06
8217.42,0.0027942,0.0028164,0.0028713,6.0551e-05,0.00016859,0.00015565,0.00028179,0.00044847,0.00048627,1.1653e-05,1.8569e-05,1.8081e-05,4.554e-05,6.2117e-05,6.5748e-05,8.5701e-06,1.5161e-06,1.6111e-06
8231.02,0.0027951,0.0028175,0.0028725,6.0412e-05,0.0001681,0.000155,0.00028051,0.00044848,0.00048605,1.1615e-05,1.8501e-05,1.8003e-05,4.5442e-05,6.2101e-05,6.5709e-05,5.0385e-06,1.5093e-06,1.6101e-06
8244.63,0.0027825,0.002805,0.0028598,6.0107e-05,0.00016732,0.00015404,0.00027788,0.00044632,0.00048347,1.155e-05,1.8398e-05,1.7888e-05,4.5133e-05,6.1784e-05,6.535e-05,1.7292e-06,1.4986e-06,1.6013e-06
8258.23,0.0027727,0.0027953,0.00285,5.9841e-05,0.0001666,0.00015314,0.00027555,0.00044463,0.00048139,1.149e-05,1.83e-05,1.778e-05,4.4879e-05,6.1532e-05,6.5059e-05,1.1279e-07,1.4933e-06,1.5942e-06
8271.84,0.0027634,0.0027862,0.0028407,5.9586e-05,0.00016587,0.00015224,0.0002733,0.00044303,0.00047941,1.1432e-05,1.8203e-05,1.7673e-05,4.464e-05,6.1291e-05,6.4782e-05,2.4469e-07,1.4921e-06,1.5874e-06
8285.44,0.0027543,0.0027773,0.0028317,5.9339e-05,0.00016514,0.00015134,0.00027108,0.00044146,0.00047747,1.1374e-05,1.8106e-05,1.7566e-05,4.4409e-05,6.1056e-05,6.451e-05,1.0173e-06,1.4936e-06,1.5807e-06
8299.05,0.0027453,0.0027684,0.0028227,5.9101e-05,0.00016442,0.00015045,0.00026888,0.0004399,0.00047554,1.1317e-05,1.801e-05,1.7459e-05,4.4179e-05,6.0822e-05,6.4239e-05,1.217e-06,1.4964e-06,1.574e-06
8312.65,0.0027362,0.0027595,0.0028136,5.8872e-05,0.0001637,0.00014957,0.00026669,0.00043833,0.0004736,1.1261e-05,1.7914e-05,1.7353e-05,4.3948e-05,6.0586e-05,6.3967e-05,5.792e-07,1.4986e-06,1.5674e-06
8326.26,0.0027269,0.0027503,0.0028043,5.8654e-05,0.00016298,0.00014869,0.0002645,0.00043674,0.00047163,1.1206e-05,1.782e-05,1.7249e-05,4.3711e-05,6.0348e-05,6.3692e-05,2.8877e-09,1.4986e-06,1.5606e-06
8339.86,0.0027174,0.002741,0.0027949,5.8447e-05,0.00016228,0.00014783,0.00026231,0.00043512,0.00046963,1.1152e-05,1.7727e-05,1.7146e-05,4.3467e-05,6.0105e-05,6.3412e-05,7.6322e-07,1.4951e-06,1.5537e-06
8353.47,0.0027076,0.0027313,0.0027851,5.8252e-05,0.0001616,0.00014699,0.00026011,0.00043346,0.00046759,1.11e-05,1.7636e-05,1.7046e-05,4.3212e-05,5.9857e-05,6.3127e-05,3.3564e-06,1.4877e-06,1.5467e-06
8367.07,0.0026975,0.0027214,0.002775,5.8069e-05,0.00016093,0.00014616,0.0002579,0.00043175,0.00046549,1.105e-05,1.7546e-05,1.6947e-05,4.2944e-05,5.9602e-05,6.2835e-05,6.9016e-06,1.4766e-06,1.5395e-06
8380.68,0.0026866,0.0027106,0.0027641,5.7894e-05,0.00016027,0.00014534,0.00025562,0.00042992,0.00046327,1.1e-05,1.7458e-05,1.6849e-05,4.2655e-05,5.933e-05,6.2525e-05,9.5983e-06,1.4625e-06,1.5319e-06
8394.28,0.0026696,0.0026937,0.0027469,5.7731e-05,0.00015963,0.00014453,0.00025279,0.00042712,0.00045999,1.0952e-05,1.7372e-05,1.6753e-05,4.2259e-05,5.8924e-05,6.2074e-05,9.9073e-06,1.4442e-06,1.5208e-06
8407.89,0.0026783,0.0027027,0.0027561,5.7608e-05,0.00015901,0.00014378,0.0002524,0.00042842,0.00046115,1.0909e-05,1.7291e-05,1.6663e-05,4.2258e-05,5.9086e-05,6.222e-05,7.7484e-06,1.4404e-06,1.5244e-06
8421.49,0.0026643,0.0026888,0.002742,5.7451e-05,0.00015837,0.00014297,0.00024989,0.00042611,0.0004584,1.0861e-05,1.7203e-05,1.6566e-05,4.1889e-05,5.8748e-05,6.1841e-05,4.2209e-06,1.4266e-06,1.5151e-06
8435.1,0.0026543,0.0026789,0.002732,5.7309e-05,0.00015772,0.00014217,0.00024776,0.00042443,0.00045634,1.0815e-05,1.7117e-05,1.6471e-05,4.1572e-05,5.8497e-05,6.1553e-05,1.2574e-06,1.4183e-06,1.508e-06
8448.7,0.0026451,0.0026699,0.0027228,5.7174e-05,0.00015707,0.00014138,0.00024573,0.00042289,0.00045442,1.0769e-05,1.7031e-05,1.6376e-05,4.1257e-05,5.8265e-05,6.1285e-05,2.8496e-08,1.414e-06,1.5014e-06
8462.31,0.0026363,0.0026612,0.002714,5.7045e-05,0.00015642,0.00014057,0.00024375,0.00042141,0.00045257,1.0723e-05,1.6944e-05,1.628e-05,4.094e-05,5.8043e-05,6.1027e-05,3.7674e-07,1.4133e-06,1.495e-06
8475.91,0.0026277,0.0026528,0.0027055,5.692e-05,0.00015575,0.00013977,0.00024181,0.00041997,0.00045077,1.0677e-05,1.6857e-05,1.6184e-05,4.0619e-05,5.7826e-05,6.0775e-05,1.1485e-06,1.4151e-06,1.4888e-06
8489.52,0.0026192,0.0026444,0.002697,5.6801e-05,0.00015509,0.00013896,0.00023989,0.00041855,0.00044898,1.0631e-05,1.6769e-05,1.6088e-05,4.0293e-05,5.7612e-05,6.0525e-05,1.244e-06,1.418e-06,1.4827e-06
8503.12,0.0026106,0.0026361,0.0026885,5.6689e-05,0.00015442,0.00013816,0.00023798,0.00041713,0.0004472,1.0586e-05,1.6682e-05,1.5993e-05,3.9961e-05,5.7398e-05,6.0276e-05,5.4442e-07,1.4201e-06,1.4766e-06
