,1s,1s,1s,2p,2p,2p,2s,2s,2s
8176.6,2.9546e-05,3.6668e-05,3.0269e-05,2.0294e-07,1.724e-09,2.6762e-09,9.5567e-07,1.5646e-06,1.5489e-06
8190.21,2.9736e-05,3.6492e-05,3.0106e-05,2.0087e-07,1.7615e-09,2.6587e-09,8.4541e-07,1.5573e-06,1.5404e-06
8203.81,2.9917e-05,3.6306e-05,2.9935e-05,2.039e-07,1.7998e-09,2.6415e-09,7.7608e-07,1.5497e-06,1.5315e-06
8217.42,3.0048e-05,3.6058e-05,2.9714e-05,2.1137e-07,1.8391e-09,2.6237e-09,7.4682e-07,1.5397e-06,1.5201e-06
8231.02,3.042e-05,3.6097e-05,2.973e-05,2.2214e-07,1.8841e-09,2.6108e-09,7.6467e-07,1.5419e-06,1.5207e-06
8244.63,3.0555e-05,3.5852e-05,2.9513e-05,2.3354e-07,1.9281e-09,2.5936e-09,8.1779e-07,1.5319e-06,1.5094e-06
8258.23,3.0736e-05,3.5661e-05,2.9342e-05,2.4341e-07,1.9754e-09,2.5775e-09,9.1323e-07,1.5242e-06,1.5005e-06
8271.84,3.0925e-05,3.5481e-05,2.9178e-05,2.4942e-07,2.0251e-09,2.5617e-09,1.0489e-06,1.5166e-06,1.492e-06
8285.44,3.1119e-05,3.5305e-05,2.902e-05,2.501e-07,2.0764e-09,2.5459e-09,1.221e-06,1.5089e-06,1.4838e-06
8299.05,3.1317e-05,3.5133e-05,2.8865e-05,2.4517e-07,2.1287e-09,2.5302e-09,1.4218e-06,1.5011e-06,1.4757e-06
8312.65,3.1519e-05,3.4965e-05,2.8714e-05,2.3569e-07,2.1812e-09,2.5144e-09,1.639e-06,1.4931e-06,1.4678e-06
8326.26,3.1724e-05,3.48e-05,2.8567e-05,2.2368e-07,2.2331e-09,2.4985e-09,1.856e-06,1.4849e-06,1.4602e-06
8339.86,3.1932e-05,3.4637e-05,2.8421e-05,2.1157e-07,2.2843e-09,2.4826e-09,2.0536e-06,1.4765e-06,1.4526e-06
8353.47,3.2141e-05,3.4474e-05,2.8277e-05,2.0165e-07,2.3345e-09,2.4668e-09,2.2123e-06,1.468e-06,1.4451e-06
8367.07,3.2349e-05,3.4311e-05,2.8132e-05,1.956e-07,2.3842e-09,2.4509e-09,2.3155e-06,1.4592e-06,1.4375e-06
8380.68,3.2551e-05,3.4141e-05,2.7982e-05,1.943e-07,2.4336e-09,2.4348e-09,2.3516e-06,1.4501e-06,1.4297e-06
8394.28,3.271e-05,3.3925e-05,2.7796e-05,1.9771e-07,2.4806e-09,2.416e-09,2.3142e-06,1.4391e-06,1.4201e-06
8407.89,3.3044e-05,3.3889e-05,2.7758e-05,2.0599e-07,2.5446e-09,2.411e-09,2.2228e-06,1.4358e-06,1.418e-06
8421.49,3.3219e-05,3.3689e-05,2.7585e-05,2.1604e-07,2.5972e-09,2.3937e-09,2.0657e-06,1.4258e-06,1.4091e-06
8435.1,3.3417e-05,3.3513e-05,2.7433e-05,2.2669e-07,2.6549e-09,2.3789e-09,1.8723e-06,1.417e-06,1.4012e-06
8448.7,3.362e-05,3.3341e-05,2.7284e-05,2.3548e-07,2.7158e-09,2.3646e-09,1.6604e-06,1.4087e-06,1.3935e-06
8462.31,3.3824e-05,3.317e-05,2.7138e-05,2.4033e-07,2.779e-09,2.3506e-09,1.4486e-06,1.4008e-06,1.3859e-06
8475.91,3.4031e-05,3.3002e-05,2.6994e-05,2.4e-07,2.8439e-09,2.3367e-09,1.2529e-06,1.3934e-06,1.3784e-06
8489.52,3.424e-05,3.2836e-05,2.6852e-05,2.344e-07,2.9094e-09,2.3228e-09,1.0851e-06,1.3864e-06,1.3711e-06
8503.12,3.4453e-05,3.2673e-05,2.6713e-05,2.2468e-07,2.9745e-09,2.3089e-09,9.5283e-07,1.3798e-06,1.3639e-06
8516.73,3.467e-05,3.2514e-05,2.6578e-05,2.1282e-07,3.0386e-09,2.2948e-09,8.5964e-07,1.3736e-06,1.3568e-06
8530.33,3.4889e-05,3.2357e-05,2.6445e-05,2.0111e-07,3.1011e-09,2.2806e-09,8.0676e-07,1.3676e-06,1.35e-06
8543.94,3.5111e-05,3.2202e-05,2.6314e-05,1.9165e-07,3.162e-09,2.2662e-09,7.9424e-07,1.3618e-06,1.3432e-06
8557.54,3.5333e-05,3.2046e-05,2.6184e-05,1.8593e-07,3.2212e-09,2.2512e-09,8.22e-07,1.356e-06,1.3364e-06
8571.15,3.5544e-05,3.1881e-05,2.6045e-05,1.8444e-07,3.2741e-09,2.2322e-09,8.8985e-07,1.3497e-06,1.3293e-06
8584.75,3.5808e-05,3.1763e-05,2.5946e-05,1.8912e-07,3.3592e-09,2.2341e-09,9.9916e-07,1.3452e-06,1.3241e-06
8598.36,3.6018e-05,3.1596e-05,2.5808e-05,1.9603e-07,3.4149e-09,2.2155e-09,1.1452e-06,1.3384e-06,1.317e-06
8611.96,3.6236e-05,3.1436e-05,2.5675e-05,2.056e-07,3.4796e-09,2.2012e-09,1.325e-06,1.3317e-06,1.3101e-06
8625.57,3.6453e-05,3.1276e-05,2.5543e-05,2.1559e-07,3.5481e-09,2.1879e-09,1.5295e-06,1.3246e-06,1.3033e-06
8639.17,3.6669e-05,3.1114e-05,2.541e-05,2.2377e-07,3.6199e-09,2.175e-09,1.7459e-06,1.3172e-06,1.2964e-06
8652.78,3.6884e-05,3.0952e-05,2.5277e-05,2.282e-07,3.6942e-09,2.1623e-09,1.9575e-06,1.3096e-06,1.2896e-06
8666.38,3.7099e-05,3.079e-05,2.5145e-05,2.2772e-07,3.7701e-09,2.1498e-09,2.1461e-06,1.3016e-06,1.2827e-06
8679.99,3.7316e-05,3.063e-05,2.5015e-05,2.2224e-07,3.8464e-09,2.1373e-09,2.2937e-06,1.2936e-06,1.276e-06
8693.59,3.7536e-05,3.0472e-05,2.4887e-05,2.1281e-07,3.922e-09,2.1248e-09,2.3855e-06,1.2856e-06,1.2694e-06
8707.2,3.7758e-05,3.0317e-05,2.4761e-05,2.0126e-07,3.996e-09,2.1121e-09,2.4121e-06,1.2776e-06,1.2629e-06
8720.8,3.7985e-05,3.0164e-05,2.4639e-05,1.8976e-07,4.0677e-09,2.0992e-09,2.3711e-06,1.2698e-06,1.2566e-06
8734.41,3.8215e-05,3.0015e-05,2.4519e-05,1.8025e-07,4.1365e-09,2.0857e-09,2.2671e-06,1.2622e-06,1.2504e-06
8748.01,3.8447e-05,2.9867e-05,2.4401e-05,1.7401e-07,4.1985e-09,2.0696e-09,2.1116e-06,1.2548e-06,1.2444e-06
8761.62,3.868e-05,2.972e-05,2.4284e-05,1.7239e-07,4.2681e-09,2.0575e-09,1.9202e-06,1.2477e-06,1.2383e-06
8775.22,3.8915e-05,2.9575e-05,2.4169e-05,1.7575e-07,4.3558e-09,2.0537e-09,1.7111e-06,1.241e-06,1.2324e-06
8788.83,3.9149e-05,2.9428e-05,2.4053e-05,1.8197e-07,4.4239e-09,2.0399e-09,1.502e-06,1.2344e-06,1.2264e-06
8802.43,3.938e-05,2.9279e-05,2.3936e-05,1.9067e-07,4.4964e-09,2.0271e-09,1.3079e-06,1.2282e-06,1.2204e-06
8816.04,3.9608e-05,2.9129e-05,2.3817e-05,2.0001e-07,4.5725e-09,2.0148e-09,1.1405e-06,1.2221e-06,1.2143e-06
8829.64,3.9833e-05,2.8976e-05,2.3698e-05,2.0793e-07,4.652e-09,2.0029e-09,1.007e-06,1.2162e-06,1.2081e-06
8843.25,4.0055e-05,2.8822e-05,2.3577e-05,2.1257e-07,4.7342e-09,1.9912e-09,9.1133e-07,1.2104e-06,1.2019e-06
8856.85,4.0276e-05,2.8667e-05,2.3457e-05,2.127e-07,4.8182e-09,1.9797e-09,8.5498e-07,1.2047e-06,1.1957e-06
8870.46,4.0496e-05,2.8512e-05,2.3336e-05,2.0808e-07,4.9027e-09,1.9684e-09,8.3819e-07,1.1991e-06,1.1895e-06
8884.06,4.0717e-05,2.8357e-05,2.3217e-05,1.9951e-07,4.9864e-09,1.957e-09,8.6093e-07,1.1935e-06,1.1834e-06
8897.67,4.094e-05,2.8205e-05,2.3099e-05,1.8859e-07,5.0682e-09,1.9455e-09,9.2321e-07,1.1879e-06,1.1773e-06
8911.27,4.1164e-05,2.8054e-05,2.2983e-05,1.773e-07,5.1469e-09,1.9337e-09,1.0247e-06,1.1823e-06,1.1714e-06
8924.88,4.1388e-05,2.7903e-05,2.2868e-05,1.6745e-07,5.2204e-09,1.9208e-09,1.1637e-06,1.1765e-06,1.1654e-06
8938.48,4.1637e-05,2.7769e-05,2.2766e-05,1.6074e-07,5.295e-09,1.909e-09,1.3368e-06,1.1712e-06,1.1602e-06
8952.09,4.1888e-05,2.7637e-05,2.2667e-05,1.5852e-07,5.3892e-09,1.9045e-09,1.5361e-06,1.1657e-06,1.1551e-06
8965.69,4.2119e-05,2.7492e-05,2.2557e-05,1.5958e-07,5.4587e-09,1.8911e-09,1.749e-06,1.1593e-06,1.1494e-06
8979.3,4.2356e-05,2.735e-05,2.245e-05,1.6439e-07,5.5327e-09,1.8791e-09,1.9616e-06,1.1529e-06,1.1439e-06
8992.9,4.2592e-05,2.7209e-05,2.2344e-05,1.7183e-07,5.6098e-09,1.8674e-09,2.1564e-06,1.1463e-06,1.1385e-06
9006.51,4.2827e-05,2.7066e-05,2.2238e-05,1.8035e-07,5.6902e-09,1.856e-09,2.316e-06,1.1394e-06,1.133e-06
9020.11,4.3058e-05,2.6922e-05,2.213e-05,1.8809e-07,5.774e-09,1.8449e-09,2.425e-06,1.1324e-06,1.1275e-06
9033.72,4.3285e-05,2.6776e-05,2.2021e-05,1.9327e-07,5.8607e-09,1.834e-09,2.4728e-06,1.1252e-06,1.1219e-06
9047.32,4.3508e-05,2.6629e-05,2.1911e-05,1.9452e-07,5.9496e-09,1.8233e-09,2.4548e-06,1.1179e-06,1.1162e-06
9060.93,4.3728e-05,2.6479e-05,2.18e-05,1.9133e-07,6.0394e-09,1.8128e-09,2.3732e-06,1.1106e-06,1.1105e-06
9074.53,4.3945e-05,2.6329e-05,2.1688e-05,1.8413e-07,6.1287e-09,1.8024e-09,2.2369e-06,1.1035e-06,1.1048e-06
9088.14,4.416e-05,2.6178e-05,2.1576e-05,1.7421e-07,6.2162e-09,1.792e-09,2.0594e-06,1.0965e-06,1.099e-06
9101.74,4.4368e-05,2.6023e-05,2.1462e-05,1.6331e-07,6.3004e-09,1.7813e-09,1.8574e-06,1.0895e-06,1.0932e-06
9115.35,4.4523e-05,2.5839e-05,2.1323e-05,1.5307e-07,6.3754e-09,1.7689e-09,1.6463e-06,1.0816e-06,1.086e-06
9128.95,4.4972e-05,2.5824e-05,2.1325e-05,1.4612e-07,6.4815e-09,1.7655e-09,1.4538e-06,1.081e-06,1.0861e-06
9142.56,4.5129e-05,2.5642e-05,2.1188e-05,1.4156e-07,6.5506e-09,1.7526e-09,1.2721e-06,1.0736e-06,1.0791e-06
9156.16,4.535e-05,2.5497e-05,2.1083e-05,1.4093e-07,6.6263e-09,1.7416e-09,1.1225e-06,1.0681e-06,1.0736e-06
9169.77,4.5581e-05,2.5359e-05,2.0983e-05,1.439e-07,6.7032e-09,1.7309e-09,1.0084e-06,1.063e-06,1.0685e-06
9183.37,4.5816e-05,2.5223e-05,2.0885e-05,1.4974e-07,6.7821e-09,1.7202e-09,9.3227e-07,1.0582e-06,1.0635e-06
9196.98,4.6051e-05,2.5087e-05,2.0788e-05,1.5724e-07,6.8637e-09,1.7097e-09,8.9482e-07,1.0535e-06,1.0585e-06
9210.58,4.6284e-05,2.4951e-05,2.0691e-05,1.648e-07,6.9484e-09,1.6993e-09,8.9622e-07,1.0488e-06,1.0535e-06
9224.19,4.6513e-05,2.4813e-05,2.0593e-05,1.7072e-07,7.0364e-09,1.6892e-09,9.3643e-07,1.044e-06,1.0485e-06
9237.79,4.6737e-05,2.4674e-05,2.0493e-05,1.7355e-07,7.1268e-09,1.6792e-09,1.0153e-06,1.039e-06,1.0434e-06
9251.4,4.6955e-05,2.4531e-05,2.0392e-05,1.7242e-07,7.2189e-09,1.6694e-09,1.132e-06,1.0338e-06,1.0381e-06
9265.0,4.7166e-05,2.4386e-05,2.0288e-05,1.6731e-07,7.3113e-09,1.6599e-09,1.2838e-06,1.0283e-06,1.0328e-06
9278.61,4.7367e-05,2.4237e-05,2.0181e-05,1.5906e-07,7.4027e-09,1.6504e-09,1.4653e-06,1.0224e-06,1.0273e-06
9292.21,4.7539e-05,2.4073e-05,2.0063e-05,1.4909e-07,7.4915e-09,1.641e-09,1.667e-06,1.0156e-06,1.0212e-06
9305.82,4.778e-05,2.3946e-05,1.9975e-05,1.3908e-07,7.5766e-09,1.6314e-09,1.8802e-06,1.0102e-06,1.0167e-06
9319.42,4.8186e-05,2.3901e-05,1.9955e-05,1.3073e-07,7.666e-09,1.6233e-09,2.0948e-06,1.008e-06,1.0157e-06
9333.03,4.8343e-05,2.3732e-05,1.9833e-05,1.2485e-07,7.7459e-09,1.6137e-09,2.2764e-06,1.0004e-06,1.0094e-06
9346.63,4.8548e-05,2.3589e-05,1.9732e-05,1.2225e-07,7.8247e-09,1.6043e-09,2.4214e-06,9.9373e-07,1.0042e-06
9360.24,4.8767e-05,2.3452e-05,1.9637e-05,1.2305e-07,7.9031e-09,1.5948e-09,2.5149e-06,9.8726e-07,9.9933e-07
9373.84,4.8993e-05,2.332e-05,1.9546e-05,1.2687e-07,7.982e-09,1.5852e-09,2.5479e-06,9.8092e-07,9.9464e-07
9387.45,4.9222e-05,2.319e-05,1.9456e-05,1.3287e-07,8.0627e-09,1.5757e-09,2.5173e-06,9.7467e-07,9.9004e-07
9401.05,4.9451e-05,2.3061e-05,1.9368e-05,1.3981e-07,8.146e-09,1.5662e-09,2.4264e-06,9.6854e-07,9.855e-07
9414.66,4.9679e-05,2.2931e-05,1.9279e-05,1.4619e-07,8.2323e-09,1.5567e-09,2.2841e-06,9.6251e-07,9.8094e-07
9428.26,4.9901e-05,2.28e-05,1.919e-05,1.5053e-07,8.3214e-09,1.5475e-09,2.1039e-06,9.5658e-07,9.7634e-07
9441.87,5.0117e-05,2.2666e-05,1.9099e-05,1.5167e-07,8.4127e-09,1.5384e-09,1.9019e-06,9.5075e-07,9.7164e-07
9455.47,5.0323e-05,2.2529e-05,1.9004e-05,1.4911e-07,8.5052e-09,1.5295e-09,1.6941e-06,9.4499e-07,9.6679e-07
9469.08,5.0511e-05,2.2385e-05,1.8904e-05,1.4314e-07,8.5975e-09,1.5208e-09,1.4952e-06,9.3915e-07,9.6164e-07
9482.68,5.0638e-05,2.2215e-05,1.8782e-05,1.3474e-07,8.6885e-09,1.5123e-09,1.316e-06,9.3247e-07,9.5541e-07
9496.29,5.0868e-05,2.2091e-05,1.87e-05,1.2533e-07,8.7781e-09,1.5041e-09,1.1692e-06,9.2791e-07,9.5116e-07
9509.89,5.1323e-05,2.2065e-05,1.87e-05,1.1641e-07,8.864e-09,1.4958e-09,1.0613e-06,9.2762e-07,9.5111e-07
9523.5,5.1471e-05,2.1907e-05,1.8589e-05,1.0922e-07,8.9468e-09,1.4875e-09,9.8384e-07,9.2191e-07,9.454e-07
9537.1,5.1658e-05,2.1766e-05,1.8492e-05,1.0463e-07,9.0272e-09,1.4792e-09,9.4524e-07,9.1704e-07,9.4046e-07
9550.71,5.1859e-05,2.1633e-05,1.8402e-05,1.0305e-07,9.1058e-09,1.4709e-09,9.4506e-07,9.1247e-07,9.3581e-07
9564.31,5.2068e-05,2.1503e-05,1.8315e-05,1.0446e-07,9.1838e-09,1.4625e-09,9.8314e-07,9.0806e-07,9.3135e-07
9577.92,5.2282e-05,2.1377e-05,1.8231e-05,1.084e-07,9.2624e-09,1.454e-09,1.0592e-06,9.037e-07,9.2703e-07
9591.52,5.25e-05,2.1252e-05,1.8149e-05,1.1404e-07,9.3426e-09,1.4455e-09,1.1723e-06,8.993e-07,9.2282e-07
9605.13,5.2719e-05,2.1129e-05,1.8069e-05,1.202e-07,9.425e-09,1.437e-09,1.3199e-06,8.9481e-07,9.1866e-07
9618.73,5.2936e-05,2.1006e-05,1.7988e-05,1.2553e-07,9.5101e-09,1.4285e-09,1.4971e-06,8.9013e-07,9.1451e-07
9632.34,5.3149e-05,2.0882e-05,1.7907e-05,1.2875e-07,9.5975e-09,1.4201e-09,1.6957e-06,8.852e-07,9.1033e-07
9645.94,5.3352e-05,2.0755e-05,1.7823e-05,1.2893e-07,9.6864e-09,1.4118e-09,1.9041e-06,8.7996e-07,9.0602e-07
9659.55,5.3537e-05,2.0622e-05,1.7734e-05,1.2579e-07,9.7754e-09,1.4035e-09,2.1078e-06,8.7425e-07,9.0144e-07
9673.15,5.365e-05,2.0462e-05,1.7622e-05,1.197e-07,9.8611e-09,1.3951e-09,2.2889e-06,8.6725e-07,8.9571e-07
9686.76,5.3854e-05,2.0339e-05,1.7541e-05,1.1178e-07,9.9563e-09,1.3884e-09,2.4386e-06,8.6164e-07,8.9156e-07
9700.36,5.4305e-05,2.0308e-05,1.7541e-05,1.0321e-07,1.0048e-08,1.3818e-09,2.552e-06,8.5988e-07,8.915e-07
9713.97,5.4449e-05,2.0163e-05,1.7442e-05,9.5248e-08,1.013e-08,1.3741e-09,2.5938e-06,8.5322e-07,8.8643e-07
9727.57,5.462e-05,2.0029e-05,1.7353e-05,8.9018e-08,1.0209e-08,1.3667e-09,2.5754e-06,8.4704e-07,8.8185e-07
9741.18,5.48e-05,1.99e-05,1.7268e-05,8.5188e-08,1.0287e-08,1.3593e-09,2.4979e-06,8.4109e-07,8.7746e-07
9754.78,5.4987e-05,1.9773e-05,1.7185e-05,8.4037e-08,1.0363e-08,1.352e-09,2.3685e-06,8.3537e-07,8.7322e-07
9768.39,5.5179e-05,1.965e-05,1.7105e-05,8.5479e-08,1.0439e-08,1.3446e-09,2.1992e-06,8.299e-07,8.691e-07
9781.99,5.5375e-05,1.9529e-05,1.7027e-05,8.9083e-08,1.0515e-08,1.3371e-09,2.0045e-06,8.2471e-07,8.6511e-07
9795.6,5.5576e-05,1.941e-05,1.6952e-05,9.4089e-08,1.0593e-08,1.3296e-09,1.7997e-06,8.198e-07,8.6122e-07
9809.2,5.5779e-05,1.9293e-05,1.6878e-05,9.9455e-08,1.0672e-08,1.322e-09,1.5994e-06,8.1516e-07,8.5741e-07
9822.81,5.5983e-05,1.9177e-05,1.6804e-05,1.0399e-07,1.0753e-08,1.3143e-09,1.4156e-06,8.1074e-07,8.5365e-07
9836.41,5.6182e-05,1.906e-05,1.6731e-05,1.0656e-07,1.0835e-08,1.3066e-09,1.2575e-06,8.0649e-07,8.4986e-07
9850.02,5.6371e-05,1.8941e-05,1.6655e-05,1.0639e-07,1.0916e-08,1.2988e-09,1.131e-06,8.0228e-07,8.4595e-07
9863.62,5.6517e-05,1.8808e-05,1.6567e-05,1.0321e-07,1.0989e-08,1.2899e-09,1.0389e-06,7.9763e-07,8.4145e-07
9877.23,5.6691e-05,1.8686e-05,1.6488e-05,9.7694e-08,1.1087e-08,1.2843e-09,9.8402e-07,7.9351e-07,8.3741e-07
9890.83,5.7054e-05,1.8626e-05,1.6465e-05,9.0616e-08,1.1198e-08,1.2807e-09,9.6938e-07,7.921e-07,8.362e-07
9904.44,5.7204e-05,1.8497e-05,1.6381e-05,8.2787e-08,1.1272e-08,1.2731e-09,9.8818e-07,7.8775e-07,8.3188e-07
9918.04,5.7367e-05,1.8374e-05,1.6301e-05,7.5629e-08,1.1348e-08,1.2662e-09,1.0441e-06,7.8357e-07,8.2779e-07
9931.65,5.7531e-05,1.8251e-05,1.6223e-05,7.0009e-08,1.1423e-08,1.2595e-09,1.1365e-06,7.7936e-07,8.2377e-07
9945.25,5.7695e-05,1.813e-05,1.6146e-05,6.6476e-08,1.1496e-08,1.253e-09,1.2635e-06,7.7507e-07,8.1981e-07
9958.86,5.786e-05,1.8011e-05,1.607e-05,6.5249e-08,1.1567e-08,1.2465e-09,1.4219e-06,7.7069e-07,8.1591e-07
9972.46,5.8029e-05,1.7893e-05,1.5995e-05,6.6246e-08,1.1639e-08,1.24e-09,1.6056e-06,7.6623e-07,8.1209e-07
9986.07,5.8202e-05,1.7777e-05,1.5923e-05,6.9108e-08,1.171e-08,1.2335e-09,1.8057e-06,7.6168e-07,8.0838e-07
9999.67,5.8379e-05,1.7664e-05,1.5853e-05,7.3207e-08,1.1782e-08,1.2268e-09,2.0102e-06,7.5705e-07,8.0477e-07
