,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
1618.99,,,,,,,0.13487,0.13158,0.12734,0.085588,0.08657,0.082908,0.020823,0.021816,0.020858,0.033258,0.033477,0.032589,0.029546,0.030013,0.028908,0.0087132,0.0089854,0.0086591,0.0013299,0.0013515,0.0013023,0.0012474,0.0012819,0.0012362
1632.6,,,,,,,0.1324,0.12907,0.1249,0.084658,0.085577,0.081949,0.020637,0.021612,0.02066,0.032547,0.032752,0.031878,0.029104,0.029559,0.028469,0.0085947,0.0088626,0.0085394,0.0013067,0.0013299,0.0012815,0.0012288,0.0012628,0.0012176
1646.2,,,,,,,0.12999,0.12662,0.12251,0.083738,0.084594,0.081001,0.020454,0.02141,0.020462,0.031853,0.032046,0.031186,0.02867,0.029113,0.028038,0.0084781,0.0087418,0.0084217,0.0012869,0.0013088,0.001261,0.0012106,0.001244,0.0011993
1659.81,,,,,,,0.12764,0.12424,0.12019,0.082837,0.083632,0.080072,0.020274,0.021212,0.020269,0.03118,0.031361,0.030515,0.028248,0.028678,0.027618,0.0083645,0.008624,0.0083069,0.0012697,0.0012881,0.0012411,0.0011928,0.0012258,0.0011816
1673.41,,,,,,,0.12533,0.1219,0.11791,0.081947,0.082682,0.079155,0.020096,0.021016,0.020078,0.030525,0.030693,0.029861,0.027833,0.028251,0.027205,0.0082531,0.0085084,0.0081943,0.0012522,0.0012679,0.0012216,0.0011755,0.0012079,0.0011642
1687.02,,,,,,,0.12309,0.11962,0.11569,0.081072,0.081746,0.078253,0.019921,0.020822,0.019889,0.029887,0.030044,0.029225,0.027427,0.027833,0.026802,0.008144,0.0083952,0.008084,0.0012324,0.0012481,0.0012025,0.0011585,0.0011904,0.0011472
1700.62,,,,,,,0.12089,0.1174,0.11353,0.08021,0.080825,0.077364,0.019749,0.020632,0.019704,0.029267,0.029412,0.028606,0.027029,0.027424,0.026407,0.0080372,0.0082842,0.0079759,0.0012109,0.0012288,0.0011839,0.0011419,0.0011733,0.0011306
1714.23,,,,,,,0.11875,0.11522,0.11141,0.079363,0.079919,0.076491,0.019579,0.020444,0.019521,0.028663,0.028798,0.028004,0.026641,0.027024,0.02602,0.0079327,0.0081757,0.0078702,0.0011901,0.0012099,0.0011657,0.0011256,0.0011567,0.0011143
1727.83,,,,,,,0.11664,0.11309,0.10934,0.078523,0.079021,0.075625,0.01941,0.020258,0.019339,0.028074,0.028198,0.027417,0.026258,0.02663,0.025639,0.0078298,0.0080687,0.007766,0.001172,0.0011914,0.0011477,0.0011097,0.0011402,0.0010983
1741.44,,,,,,,0.11459,0.11102,0.10732,0.0777,0.078141,0.074776,0.019245,0.020075,0.019161,0.027501,0.027615,0.026847,0.025885,0.026245,0.025268,0.0077294,0.0079642,0.0076643,0.0011567,0.0011733,0.0011303,0.0010942,0.0011242,0.0010828
1755.04,,,,,,,0.11258,0.10899,0.10535,0.076888,0.077272,0.073939,0.019082,0.019894,0.018985,0.026943,0.027046,0.026291,0.025518,0.025867,0.024903,0.0076308,0.0078617,0.0075644,0.0011419,0.0011556,0.0011132,0.0010789,0.0011086,0.0010675
1768.65,,,,,,,0.11062,0.107,0.10342,0.076088,0.076416,0.073113,0.018921,0.019715,0.018811,0.026399,0.026493,0.025749,0.025159,0.025497,0.024546,0.0075341,0.007761,0.0074665,0.0011254,0.0011382,0.0010964,0.001064,0.0010932,0.0010526
1782.25,,,,,,,0.1087,0.10506,0.10153,0.075299,0.075571,0.0723,0.018763,0.019539,0.01864,0.025869,0.025954,0.025222,0.024807,0.025134,0.024195,0.0074394,0.0076623,0.0073704,0.0011068,0.0011212,0.00108,0.0010494,0.0010782,0.001038
1795.86,,,,,,,0.10682,0.10317,0.099694,0.074523,0.07474,0.0715,0.018606,0.019365,0.018471,0.025353,0.025429,0.024709,0.024462,0.024779,0.023852,0.0073465,0.0075656,0.0072762,0.0010879,0.0011045,0.0010639,0.0010352,0.0010634,0.0010236
1809.46,,,,,,,0.10498,0.10131,0.09789,0.073754,0.073918,0.070707,0.018451,0.019193,0.018303,0.024849,0.024916,0.024207,0.024123,0.024429,0.023514,0.0072551,0.0074703,0.0071835,0.001071,0.0010882,0.0010481,0.0010212,0.001049,0.0010096
1823.07,,,,,,,0.10319,0.099496,0.096132,0.072999,0.07311,0.069929,0.018299,0.019023,0.018138,0.024359,0.024418,0.02372,0.023792,0.024087,0.023184,0.0071657,0.0073771,0.0070928,0.0010569,0.0010722,0.0010326,0.0010075,0.0010348,0.00099581
1836.67,,,,,,,0.10143,0.097722,0.094412,0.072255,0.072313,0.069162,0.018149,0.018856,0.017975,0.023881,0.023931,0.023245,0.023466,0.023751,0.02286,0.007078,0.0072856,0.0070038,0.0010442,0.0010565,0.0010175,0.00099407,0.0010209,0.00098232
1850.28,,,,,,,0.099707,0.095988,0.09273,0.071521,0.071526,0.068406,0.018,0.01869,0.017814,0.023415,0.023457,0.022782,0.023147,0.023422,0.022542,0.0069919,0.0071958,0.0069164,0.0010307,0.0010411,0.0010026,0.00098094,0.0010073,0.0009691
1863.88,,,,,,,0.098023,0.094291,0.091086,0.070798,0.070751,0.06766,0.017854,0.018527,0.017656,0.022961,0.022995,0.02233,0.022834,0.023099,0.02223,0.0069074,0.0071075,0.0068305,0.0010153,0.001026,0.00098807,0.00096807,0.000994,0.00095613
1877.49,,,,,,,0.096376,0.092633,0.089479,0.070085,0.069988,0.066925,0.017709,0.018366,0.017499,0.022518,0.022544,0.02189,0.022527,0.022782,0.021924,0.0068245,0.0070209,0.0067463,0.00099858,0.0010112,0.00097381,0.00095546,0.00098093,0.00094342
1891.09,,,,,,,0.094761,0.091008,0.087905,0.069381,0.069234,0.0662,0.017567,0.018206,0.017344,0.022085,0.022105,0.021461,0.022226,0.022471,0.021624,0.006743,0.0069358,0.0066636,0.00098264,0.0009967,0.00095981,0.00094309,0.0009681,0.00093096
1904.7,,,,,,,0.093183,0.089421,0.086369,0.068689,0.068492,0.065487,0.017426,0.018049,0.017191,0.021664,0.021676,0.021043,0.021931,0.022166,0.02133,0.0066632,0.0068524,0.0065824,0.00096902,0.00098252,0.0009461,0.00093099,0.00095553,0.00091874
1918.3,,,,,,,0.091638,0.087868,0.084866,0.068007,0.06776,0.064783,0.017288,0.017894,0.017041,0.021253,0.021258,0.020635,0.021641,0.021867,0.021041,0.0065848,0.0067704,0.0065027,0.00095754,0.0009686,0.00093266,0.00091913,0.00094321,0.00090677
1931.91,,,,,,,0.090125,0.086347,0.083395,0.067334,0.067038,0.06409,0.017151,0.01774,0.016892,0.020851,0.02085,0.020237,0.021357,0.021573,0.020758,0.0065079,0.0066899,0.0064245,0.00094653,0.00095493,0.00091948,0.0009075,0.00093112,0.00089502
1945.51,,,,,,,0.088643,0.084859,0.081956,0.06667,0.066327,0.063406,0.017016,0.017589,0.016745,0.02046,0.020452,0.019848,0.021078,0.021284,0.020479,0.0064323,0.0066108,0.0063476,0.0009342,0.00094151,0.00090655,0.00089609,0.00091925,0.0008835
1959.12,,,,,,,0.087191,0.083403,0.080548,0.066015,0.065625,0.062732,0.016882,0.017439,0.0166,0.020078,0.020064,0.019469,0.020804,0.021001,0.020206,0.0063581,0.0065332,0.0062721,0.00092009,0.00092835,0.00089387,0.0008849,0.00090761,0.00087219
1972.72,,,,,,,0.085769,0.081977,0.079169,0.06537,0.064933,0.062067,0.016751,0.017292,0.016457,0.019704,0.019684,0.019099,0.020535,0.020723,0.019938,0.0062853,0.0064568,0.006198,0.00090537,0.00091546,0.00088143,0.00087393,0.00089619,0.0008611
1986.33,,,,,,,0.084377,0.080581,0.07782,0.064734,0.064251,0.061412,0.016621,0.017146,0.016315,0.01934,0.019314,0.018738,0.020271,0.020451,0.019675,0.0062137,0.0063819,0.0061251,0.00089183,0.00090282,0.00086923,0.00086316,0.00088499,0.00085022
1999.93,,,,,,,0.083012,0.079215,0.0765,0.064106,0.063578,0.060766,0.016493,0.017002,0.016176,0.018984,0.018953,0.018386,0.020012,0.020183,0.019416,0.0061434,0.0063082,0.0060536,0.00088047,0.00089043,0.00085726,0.0008526,0.000874,0.00083955
2013.54,,,,,,,0.081675,0.077876,0.075208,0.063487,0.062914,0.060129,0.016366,0.016859,0.016038,0.018637,0.018599,0.018042,0.019757,0.019919,0.019163,0.0060744,0.0062358,0.0059833,0.0008707,0.00087827,0.00084553,0.00084223,0.0008632,0.00082907
2027.14,,,,,,,0.080365,0.076566,0.073943,0.062877,0.062259,0.059501,0.016241,0.016719,0.015902,0.018297,0.018255,0.017706,0.019507,0.019661,0.018913,0.0060066,0.0061646,0.0059142,0.00086089,0.00086631,0.00083401,0.00083206,0.00085261,0.00081879
2040.75,,,,,,,0.07908,0.075282,0.072704,0.062274,0.061613,0.058881,0.016118,0.01658,0.015767,0.017965,0.017918,0.017378,0.019262,0.019407,0.018668,0.0059399,0.0060946,0.0058462,0.00084963,0.00085458,0.0008227,0.00082206,0.00084221,0.0008087
2054.35,,,,,,,0.077821,0.074024,0.07149,0.06168,0.060975,0.058269,0.015996,0.016442,0.015634,0.017641,0.017589,0.017057,0.019021,0.019157,0.018428,0.0058744,0.0060258,0.0057794,0.00083683,0.00084306,0.00081161,0.00081225,0.000832,0.00079879
2067.96,,,,,,,0.076587,0.072792,0.070302,0.061093,0.060346,0.057666,0.015876,0.016307,0.015503,0.017325,0.017267,0.016744,0.018784,0.018912,0.018191,0.00581,0.0059582,0.0057137,0.00082372,0.00083177,0.00080073,0.00080261,0.00082197,0.00078906
2081.56,,,,,,,0.075378,0.071586,0.069139,0.060514,0.059725,0.057071,0.015757,0.016172,0.015373,0.017015,0.016953,0.016438,0.018551,0.018671,0.017959,0.0057468,0.0058916,0.0056492,0.00081187,0.0008207,0.00079004,0.00079314,0.00081212,0.00077951
2095.17,,,,,,,0.074192,0.070403,0.067999,0.059943,0.059112,0.056484,0.01564,0.01604,0.015245,0.016713,0.016646,0.01614,0.018322,0.018434,0.017731,0.0056845,0.0058262,0.0055857,0.000802,0.00080984,0.00077956,0.00078385,0.00080245,0.00077012
2108.77,,,,,,,0.073029,0.069245,0.066883,0.059379,0.058507,0.055904,0.015524,0.015909,0.015118,0.016417,0.016346,0.015848,0.018097,0.018202,0.017507,0.0056234,0.0057618,0.0055232,0.00079345,0.00079917,0.00076926,0.00077472,0.00079295,0.00076091
2122.38,,,,,,,0.071889,0.06811,0.065789,0.058822,0.05791,0.055333,0.015409,0.015779,0.014993,0.016128,0.016053,0.015562,0.017876,0.017973,0.017286,0.0055632,0.0056985,0.0054618,0.00078477,0.00078868,0.00075916,0.00076576,0.00078361,0.00075186
2135.98,,,,,,,0.070771,0.066998,0.064718,0.058273,0.057321,0.054768,0.015296,0.015651,0.014869,0.015846,0.015766,0.015283,0.017659,0.017748,0.017069,0.005504,0.0056361,0.0054013,0.00077477,0.00077837,0.00074924,0.00075696,0.00077444,0.00074297
2149.59,,,,,,,0.069675,0.065908,0.063669,0.057732,0.05674,0.054212,0.015185,0.015524,0.014747,0.015569,0.015486,0.015011,0.017446,0.017527,0.016857,0.0054459,0.0055749,0.0053419,0.00076343,0.00076827,0.0007395,0.00074832,0.00076544,0.00073424
2163.19,,,,,,,0.068599,0.06484,0.062641,0.057197,0.056167,0.053663,0.015074,0.015399,0.014626,0.015299,0.015212,0.014745,0.017236,0.01731,0.016647,0.0053886,0.0055145,0.0052834,0.00075185,0.00075835,0.00072994,0.00073983,0.00075658,0.00072566
2176.8,,,,,,,0.067545,0.063793,0.061634,0.056669,0.055601,0.053122,0.014965,0.015275,0.014506,0.015035,0.014945,0.014484,0.01703,0.017096,0.016441,0.0053324,0.0054552,0.0052259,0.00074143,0.00074862,0.00072055,0.00073149,0.00074789,0.00071723
2190.4,,,,,,,0.066511,0.062767,0.060647,0.056148,0.055042,0.052587,0.014857,0.015153,0.014388,0.014777,0.014683,0.014229,0.016827,0.016886,0.016239,0.005277,0.0053968,0.0051693,0.00073281,0.00073906,0.00071133,0.00072331,0.00073934,0.00070895
2204.01,,,,,,,0.065496,0.061761,0.059679,0.055633,0.054491,0.05206,0.014751,0.015032,0.014271,0.014524,0.014426,0.01398,0.016627,0.016679,0.01604,0.0052225,0.0053393,0.0051136,0.00072547,0.00072967,0.00070227,0.00071528,0.00073094,0.00070081
2217.61,,,,,,,0.0645,0.060775,0.058731,0.055126,0.053946,0.05154,0.014646,0.014913,0.014156,0.014276,0.014176,0.013737,0.016431,0.016476,0.015845,0.0051689,0.0052827,0.0050588,0.0007181,0.00072043,0.00069337,0.00070738,0.00072268,0.00069281
2231.22,,,,,,,0.063523,0.059808,0.057802,0.054624,0.053409,0.051026,0.014542,0.014794,0.014042,0.014034,0.013931,0.013499,0.016238,0.016276,0.015652,0.0051162,0.0052269,0.0050048,0.0007096,0.00071134,0.00068463,0.00069962,0.00071455,0.00068494
2244.82,,,,,,,0.062565,0.058861,0.056891,0.05413,0.05288,0.05052,0.014439,0.014678,0.01393,0.013798,0.013691,0.013266,0.016049,0.01608,0.015463,0.0050644,0.0051722,0.0049518,0.00069982,0.00070243,0.00067606,0.00069202,0.00070659,0.00067723
2258.43,,,,,,,0.061625,0.057931,0.055998,0.053642,0.052356,0.05002,0.014338,0.014562,0.013818,0.013566,0.013457,0.013038,0.015863,0.015887,0.015277,0.0050133,0.0051183,0.0048996,0.00068961,0.00069368,0.00066762,0.00068453,0.00069874,0.00066963
2272.03,,,,,,,0.060701,0.05702,0.055123,0.05316,0.051839,0.049526,0.014238,0.014448,0.013708,0.013339,0.013227,0.012815,0.015679,0.015697,0.015094,0.0049631,0.0050651,0.0048482,0.00068024,0.00068508,0.00065933,0.00067718,0.00069103,0.00066216
2285.64,,,,,,,0.059795,0.056125,0.054264,0.052684,0.051329,0.04904,0.014139,0.014335,0.0136,0.013117,0.013002,0.012597,0.015499,0.01551,0.014914,0.0049136,0.0050128,0.0047976,0.00067245,0.00067663,0.00065118,0.00066995,0.00068344,0.00065482
2299.24,,,,,,,0.058905,0.055248,0.053422,0.052213,0.050826,0.048559,0.014041,0.014223,0.013492,0.0129,0.012782,0.012383,0.015321,0.015326,0.014737,0.004865,0.0049613,0.0047477,0.00066596,0.00066831,0.00064317,0.00066284,0.00067597,0.0006476
2312.85,,,,,,,0.058031,0.054387,0.052595,0.051749,0.050328,0.048084,0.013944,0.014113,0.013386,0.012687,0.012567,0.012174,0.015147,0.015144,0.014563,0.004817,0.0049106,0.0046986,0.00065973,0.00066012,0.00063529,0.00065585,0.00066863,0.00064049
2326.45,,,,,,,0.057172,0.053542,0.051784,0.051288,0.049835,0.047614,0.013848,0.014003,0.01328,0.012478,0.012356,0.011969,0.014974,0.014966,0.014391,0.0047696,0.0048604,0.0046501,0.00065261,0.00065204,0.00062752,0.00064895,0.00066138,0.00063347
2340.06,,,,,,,0.056332,0.052715,0.050991,0.050838,0.049353,0.047154,0.013754,0.013896,0.013177,0.012274,0.01215,0.011769,0.014806,0.014791,0.014223,0.0047234,0.0048115,0.0046028,0.00064429,0.00064415,0.00061994,0.00064223,0.0006543,0.00062663
2353.66,,,,,,,0.055505,0.051903,0.050212,0.05039,0.048874,0.046697,0.01366,0.013789,0.013074,0.012074,0.011948,0.011573,0.014639,0.014618,0.014057,0.0046776,0.004763,0.0045559,0.00063522,0.00063636,0.00061244,0.00063557,0.0006473,0.00061986
2367.27,,,,,,,0.054693,0.051105,0.049447,0.049948,0.048401,0.046246,0.013568,0.013683,0.012973,0.011879,0.01175,0.011381,0.014475,0.014449,0.013894,0.0046326,0.0047152,0.0045097,0.00062655,0.0006287,0.00060507,0.00062902,0.00064041,0.0006132
2380.87,,,,,,,0.053895,0.050323,0.048697,0.049511,0.047934,0.0458,0.013477,0.013578,0.012872,0.011687,0.011556,0.011193,0.014314,0.014281,0.013733,0.0045882,0.0046681,0.0044642,0.00061915,0.00062118,0.00059782,0.00062258,0.00063363,0.00060665
2394.48,,,,,,,0.053112,0.049555,0.047961,0.04908,0.047472,0.045361,0.013386,0.013475,0.012773,0.011499,0.011366,0.011009,0.014155,0.014117,0.013575,0.0045445,0.0046218,0.0044194,0.00061312,0.00061377,0.00059068,0.00061624,0.00062696,0.0006002
2408.08,,,,,,,0.052341,0.0488,0.047238,0.048653,0.047016,0.044926,0.013297,0.013373,0.012675,0.011314,0.01118,0.010829,0.013999,0.013954,0.013419,0.0045014,0.0045761,0.0043752,0.00060769,0.00060647,0.00058366,0.00060999,0.00062038,0.00059385
2421.69,,,,,,,0.051584,0.04806,0.046528,0.048231,0.046565,0.044497,0.013208,0.013271,0.012577,0.011134,0.010998,0.010652,0.013845,0.013794,0.013265,0.0044589,0.0045309,0.0043316,0.0006018,0.00059926,0.00057674,0.00060383,0.0006139,0.00058758
2435.29,,,,,,,0.050844,0.047336,0.045834,0.047817,0.046122,0.044075,0.013121,0.013171,0.012481,0.010957,0.01082,0.010479,0.013694,0.013638,0.013115,0.0044173,0.0044867,0.0042889,0.00059482,0.0005922,0.00056996,0.0005978,0.00060755,0.00058145
2448.9,,,,,,,0.050114,0.046623,0.045151,0.047405,0.045682,0.043656,0.013035,0.013072,0.012386,0.010784,0.010645,0.01031,0.013544,0.013483,0.012966,0.004376,0.0044429,0.0042466,0.00058681,0.00058523,0.00056326,0.00059182,0.00060126,0.00057538
2462.5,,,,,,,0.049397,0.045923,0.044482,0.046999,0.045248,0.043243,0.012949,0.012974,0.012292,0.010614,0.010473,0.010144,0.013397,0.01333,0.012819,0.0043354,0.0043997,0.004205,0.00057867,0.00057837,0.00055667,0.00058594,0.00059507,0.0005694
2476.11,,,,,,,0.048693,0.045237,0.043824,0.046597,0.04482,0.042835,0.012865,0.012877,0.012199,0.010448,0.010305,0.0099812,0.013252,0.01318,0.012675,0.0042954,0.0043572,0.0041639,0.00057135,0.00057163,0.00055019,0.00058015,0.00058898,0.00056352
2489.71,,,,,,,0.048001,0.044562,0.043179,0.046201,0.044396,0.042433,0.012781,0.012781,0.012107,0.010285,0.010141,0.0098218,0.01311,0.013032,0.012533,0.004256,0.0043153,0.0041235,0.00056533,0.00056501,0.00054381,0.00057445,0.00058298,0.00055773
2503.32,,,,,,,0.047321,0.0439,0.042545,0.045809,0.043978,0.042035,0.012699,0.012686,0.012016,0.010125,0.0099796,0.0096655,0.012969,0.012887,0.012393,0.0042172,0.0042739,0.0040836,0.00056029,0.00055847,0.00053753,0.00056884,0.00057707,0.00055203
2516.92,,,,,,,0.046649,0.043247,0.04192,0.045419,0.043563,0.04164,0.012617,0.012591,0.011926,0.009967,0.0098209,0.0095119,0.01283,0.012743,0.012255,0.0041789,0.0042331,0.0040443,0.00055535,0.00055201,0.00053132,0.00056331,0.00057124,0.00054641
2530.53,,,,,,,0.045997,0.042613,0.041314,0.045039,0.043157,0.041255,0.012536,0.012499,0.011837,0.0098142,0.0096669,0.0093627,0.012695,0.012602,0.01212,0.0041412,0.0041931,0.0040056,0.00054973,0.00054569,0.00052526,0.00055787,0.00056552,0.00054089
2544.13,,,,,,,0.045351,0.041986,0.040713,0.04466,0.042753,0.040871,0.012456,0.012407,0.011749,0.0096632,0.0095149,0.0092155,0.01256,0.012463,0.011986,0.004104,0.0041534,0.0039674,0.000543,0.00053944,0.00051926,0.0005525,0.00055986,0.00053543
2557.74,,,,,,,0.044716,0.04137,0.040124,0.044286,0.042354,0.040492,0.012377,0.012315,0.011662,0.0095153,0.0093659,0.0090713,0.012428,0.012326,0.011855,0.0040673,0.0041143,0.0039297,0.00053564,0.00053329,0.00051336,0.0005472,0.00055428,0.00053005
2571.34,,,,,,,0.044092,0.040765,0.039546,0.043916,0.04196,0.040118,0.012298,0.012225,0.011575,0.0093702,0.0092199,0.00893,0.012298,0.01219,0.011725,0.0040311,0.0040757,0.0038926,0.00052852,0.00052724,0.00050754,0.00054199,0.00054879,0.00052476
2584.95,,,,,,,0.043479,0.040172,0.038979,0.043551,0.041571,0.039749,0.012221,0.012136,0.01149,0.009228,0.0090768,0.0087915,0.012169,0.012057,0.011597,0.0039954,0.0040377,0.003856,0.00052239,0.00052129,0.00050182,0.00053686,0.00054338,0.00051954
2598.55,,,,,,,0.042876,0.039588,0.038421,0.04319,0.041187,0.039384,0.012144,0.012047,0.011406,0.0090884,0.0089364,0.0086556,0.012043,0.011926,0.011471,0.0039603,0.0040003,0.0038199,0.00051744,0.00051543,0.00049619,0.0005318,0.00053805,0.0005144
2612.16,,,,,,,0.042281,0.039014,0.037872,0.042833,0.040807,0.039024,0.012069,0.01196,0.011322,0.0089512,0.0087984,0.0085221,0.011918,0.011797,0.011347,0.0039257,0.0039633,0.0037843,0.00051319,0.00050965,0.00049064,0.00052683,0.0005328,0.00050934
2625.76,,,,,,,0.041701,0.038454,0.037336,0.04248,0.040433,0.038668,0.011994,0.011873,0.01124,0.0088173,0.0086638,0.0083919,0.011795,0.01167,0.011225,0.0038915,0.0039269,0.0037492,0.00050879,0.00050397,0.00048518,0.00052193,0.00052762,0.00050436
2639.37,,,,,,,0.041126,0.0379,0.036807,0.042131,0.040061,0.038316,0.01192,0.011788,0.011158,0.0086853,0.0085311,0.0082635,0.011674,0.011544,0.011105,0.0038578,0.0038909,0.0037146,0.00050355,0.00049835,0.00047979,0.00051709,0.00052252,0.00049944
2652.97,,,,,,,0.040562,0.037356,0.036287,0.041786,0.039694,0.037968,0.011846,0.011703,0.011077,0.0085557,0.008401,0.0081377,0.011555,0.01142,0.010986,0.0038245,0.0038554,0.0036804,0.00049738,0.00049282,0.00047449,0.00051232,0.00051748,0.00049459
2666.58,,,,,,,0.040007,0.036821,0.035777,0.041444,0.039332,0.037624,0.011773,0.011619,0.010997,0.0084287,0.0082734,0.0080143,0.011437,0.011298,0.010869,0.0037917,0.0038203,0.0036467,0.00049078,0.00048737,0.00046926,0.00050762,0.00051251,0.00048981
2680.18,,,,,,,0.039461,0.036297,0.035276,0.041106,0.038973,0.037284,0.011701,0.011536,0.010917,0.008304,0.0081482,0.0078932,0.011321,0.011178,0.010754,0.0037593,0.0037857,0.0036134,0.00048455,0.00048201,0.00046411,0.00050298,0.00050762,0.0004851
2693.79,,,,,,,0.038924,0.035781,0.034783,0.040772,0.038619,0.036949,0.01163,0.011453,0.010839,0.0081817,0.0080255,0.0077745,0.011206,0.011059,0.01064,0.0037273,0.0037516,0.0035806,0.00047929,0.00047674,0.00045905,0.00049841,0.00050279,0.00048045
2707.39,,,,,,,0.038396,0.035274,0.034299,0.040442,0.038269,0.036617,0.011559,0.011372,0.010761,0.0080615,0.0079049,0.007658,0.011093,0.010942,0.010528,0.0036958,0.0037179,0.0035482,0.00047507,0.00047154,0.00045406,0.00049391,0.00049803,0.00047587
2721.0,,,,,,,0.037878,0.034777,0.033825,0.040116,0.037923,0.03629,0.01149,0.011291,0.010685,0.0079439,0.0077869,0.0075439,0.010982,0.010827,0.010418,0.0036648,0.0036847,0.0035163,0.00047136,0.00046642,0.00044914,0.00048949,0.00049335,0.00047137
2734.6,,,,,,,0.037366,0.034287,0.033357,0.039794,0.037581,0.035966,0.011421,0.011211,0.010609,0.007828,0.0076707,0.0074316,0.010872,0.010714,0.010309,0.0036341,0.003652,0.0034848,0.0004674,0.00046137,0.0004443,0.00048512,0.00048872,0.00046692
2748.21,,,,,,,0.036863,0.033805,0.032897,0.039474,0.037243,0.035646,0.011352,0.011132,0.010533,0.0077142,0.0075567,0.0073214,0.010764,0.010602,0.010202,0.0036038,0.0036196,0.0034537,0.00046263,0.00045639,0.00043953,0.00048082,0.00048416,0.00046254
2761.81,,,,,,,0.036368,0.033332,0.032445,0.039158,0.036908,0.035329,0.011285,0.011054,0.010459,0.0076024,0.0074448,0.0072133,0.010657,0.010491,0.010096,0.0035739,0.0035876,0.003423,0.00045703,0.00045147,0.00043482,0.00047657,0.00047966,0.00045821
2775.42,,,,,,,0.03588,0.032866,0.032001,0.038845,0.036577,0.035016,0.011218,0.010976,0.010385,0.0074927,0.0073349,0.0071071,0.010552,0.010382,0.0099912,0.0035444,0.003556,0.0033927,0.00045109,0.00044663,0.00043018,0.00047237,0.00047522,0.00045394
2789.02,,,,,,,0.035401,0.032409,0.031564,0.038535,0.03625,0.034707,0.011151,0.010899,0.010312,0.0073851,0.0072271,0.007003,0.010448,0.010274,0.0098881,0.0035152,0.0035248,0.0033627,0.00044553,0.00044187,0.00042561,0.00046823,0.00047083,0.00044972
2802.63,,,,,,,0.03493,0.03196,0.031135,0.038229,0.035926,0.0344,0.011085,0.010823,0.010239,0.0072794,0.0071214,0.0069008,0.010345,0.010168,0.0097864,0.0034864,0.003494,0.0033331,0.00044087,0.00043718,0.0004211,0.00046415,0.0004665,0.00044556
2816.23,,,,,,,0.034466,0.031518,0.030714,0.037927,0.035607,0.034099,0.01102,0.010747,0.010167,0.0071756,0.0070175,0.0068005,0.010244,0.010064,0.0096864,0.003458,0.0034636,0.003304,0.00043716,0.00043256,0.00041667,0.00046013,0.00046224,0.00044147
2829.84,,,,,,,0.03401,0.031085,0.0303,0.037628,0.035292,0.033801,0.010956,0.010673,0.010097,0.0070737,0.0069156,0.0067021,0.010145,0.0099607,0.0095879,0.0034302,0.0034337,0.0032753,0.00043393,0.00042801,0.00041231,0.00045619,0.00045805,0.00043745
2843.44,,,,,,,0.033561,0.030657,0.029892,0.037332,0.03498,0.033506,0.010892,0.010599,0.010027,0.0069735,0.0068155,0.0066054,0.010046,0.009859,0.0094906,0.0034025,0.0034041,0.0032469,0.00043049,0.00042352,0.000408,0.00045228,0.0004539,0.00043346
2857.05,,,,,,,0.033118,0.030237,0.029491,0.037039,0.034671,0.033214,0.010829,0.010526,0.0099574,0.006875,0.0067171,0.0065104,0.0099494,0.0097586,0.0093946,0.0033752,0.0033749,0.0032189,0.00042633,0.00041908,0.00040375,0.00044843,0.00044981,0.00042954
2870.65,,,,,,,0.032682,0.029824,0.029097,0.036749,0.034366,0.032926,0.010766,0.010453,0.0098886,0.0067782,0.0066204,0.006417,0.0098536,0.0096596,0.0092998,0.0033483,0.003346,0.0031912,0.00042139,0.0004147,0.00039957,0.00044463,0.00044577,0.00042566
2884.26,,,,,,,0.032253,0.029417,0.028709,0.036462,0.034063,0.03264,0.010704,0.010381,0.0098204,0.006683,0.0065254,0.0063253,0.0097589,0.0095618,0.0092062,0.0033217,0.0033175,0.0031638,0.00041608,0.00041039,0.00039543,0.00044087,0.00044178,0.00042183
