,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
4516.86,0.023793,0.02347,0.023494,,,,0.0084302,0.0079472,0.0081553,0.016456,0.01399,0.013897,0.0061685,0.0051583,0.0049772,0.0018793,0.0018203,0.001786,0.0039883,0.0037203,0.0036562,0.0016338,0.0015073,0.0014521,0.00025434,0.00024049,0.00023603,0.000226,0.00021173,0.00020397
4530.46,0.023681,0.02336,0.023385,,,,0.008339,0.0078696,0.0080789,0.01635,0.013894,0.013807,0.0061417,0.0051305,0.0049519,0.0018603,0.0018021,0.0017683,0.0039601,0.003693,0.0036301,0.001625,0.0014982,0.0014436,0.00025241,0.0002387,0.00023432,0.00022471,0.00021042,0.00020274
4544.07,0.02357,0.023251,0.023277,,,,0.0082489,0.007793,0.0080036,0.016245,0.013799,0.013718,0.0061147,0.0051027,0.0049265,0.0018415,0.0017841,0.0017509,0.0039322,0.003666,0.0036044,0.0016161,0.0014891,0.0014351,0.0002506,0.00023693,0.00023263,0.00022342,0.00020911,0.00020151
4557.67,0.023462,0.023145,0.023172,,,,0.0081596,0.0077171,0.0079288,0.016141,0.013706,0.013631,0.0060882,0.0050753,0.0049015,0.0018229,0.0017663,0.0017336,0.0039048,0.0036395,0.0035791,0.0016075,0.0014802,0.0014268,0.00024891,0.00023519,0.00023097,0.00022215,0.00020782,0.0002003
4571.28,0.023357,0.023042,0.02307,,,,0.0080726,0.0076432,0.0078561,0.016041,0.013615,0.013546,0.006065,0.0050507,0.0048793,0.0018048,0.0017489,0.0017168,0.0038783,0.0036138,0.0035546,0.0015997,0.0014721,0.0014192,0.00024733,0.00023351,0.00022936,0.00022101,0.00020665,0.0001992
4584.88,0.02325,0.022936,0.022965,,,,0.0079853,0.0075691,0.007783,0.015938,0.013523,0.01346,0.0060385,0.0050236,0.0048545,0.0017867,0.0017315,0.0017,0.0038513,0.0035877,0.0035297,0.0015911,0.0014632,0.0014109,0.00024574,0.0002318,0.00022773,0.00021975,0.00020538,0.00019801
4598.49,0.023143,0.022831,0.022862,,,,0.0078988,0.0074957,0.0077106,0.015837,0.013432,0.013375,0.0060129,0.0049971,0.0048304,0.0017687,0.0017143,0.0016833,0.0038247,0.003562,0.0035052,0.0015827,0.0014546,0.0014029,0.00024413,0.00023011,0.00022612,0.00021853,0.00020414,0.00019685
4612.09,0.023037,0.022727,0.022759,,,,0.0078133,0.007423,0.0076389,0.015736,0.013342,0.01329,0.0059876,0.0049711,0.0048067,0.0017509,0.0016973,0.0016668,0.0037982,0.0035364,0.0034809,0.0015744,0.0014461,0.001395,0.00024244,0.00022844,0.00022452,0.00021733,0.00020292,0.0001957
4625.7,0.022932,0.022623,0.022656,0.0086421,0.0083534,0.0083075,0.0077286,0.0073511,0.0075679,0.015636,0.013253,0.013206,0.0059624,0.0049451,0.0047831,0.0017333,0.0016805,0.0016504,0.0037719,0.0035111,0.0034567,0.0015662,0.0014377,0.0013871,0.00024068,0.00022678,0.00022293,0.00021614,0.0002017,0.00019456
4639.3,0.022825,0.022519,0.022552,0.0086165,0.0083284,0.0082829,0.007645,0.0072802,0.0074978,0.015536,0.013163,0.013122,0.0059371,0.0049193,0.0047596,0.0017159,0.0016638,0.0016343,0.0037457,0.0034858,0.0034326,0.001558,0.0014293,0.0013793,0.00023886,0.00022513,0.00022135,0.00021495,0.0002005,0.00019343
4652.91,0.022719,0.022414,0.022449,0.0085905,0.0083032,0.008258,0.0075624,0.0072102,0.0074286,0.015436,0.013074,0.013039,0.0059118,0.0048934,0.004736,0.0016988,0.0016474,0.0016184,0.0037196,0.0034607,0.0034086,0.0015498,0.0014209,0.0013714,0.00023704,0.00022349,0.00021978,0.00021377,0.00019929,0.0001923
4666.51,0.022613,0.02231,0.022346,0.0085642,0.0082775,0.0082327,0.007481,0.0071412,0.0073605,0.015336,0.012985,0.012956,0.0058862,0.0048673,0.0047123,0.0016819,0.0016313,0.0016027,0.0036936,0.0034357,0.0033847,0.0015416,0.0014125,0.0013636,0.00023526,0.00022185,0.00021822,0.00021258,0.00019808,0.00019116
4680.12,0.022506,0.022204,0.022241,0.0085365,0.0082505,0.0082061,0.0074006,0.0070733,0.0072932,0.015235,0.012896,0.012872,0.0058597,0.0048407,0.0046879,0.0016653,0.0016153,0.0015872,0.0036675,0.0034106,0.0033608,0.0015332,0.0014039,0.0013555,0.00023354,0.00022021,0.00021665,0.00021136,0.00019685,0.00019001
4693.72,0.022399,0.022099,0.022137,0.0085076,0.0082224,0.0081783,0.0073214,0.0070064,0.0072271,0.015135,0.012808,0.012789,0.0058325,0.0048134,0.004663,0.0016489,0.0015997,0.001572,0.0036416,0.0033858,0.0033371,0.0015246,0.0013952,0.0013474,0.00023193,0.00021859,0.00021509,0.00021013,0.0001956,0.00018883
4707.33,0.02231,0.022011,0.02205,0.0084908,0.0082059,0.0081622,0.0072436,0.0069404,0.0071618,0.015048,0.01273,0.012716,0.0058136,0.0047931,0.0046449,0.0016327,0.0015842,0.0015571,0.0036188,0.0033638,0.0033162,0.0015182,0.0013885,0.0013412,0.00023058,0.00021715,0.00021372,0.00020919,0.00019463,0.00018793
4720.93,0.022207,0.02191,0.02195,0.0084646,0.0081804,0.008137,0.0071661,0.006875,0.0070969,0.014952,0.012645,0.012636,0.0057883,0.0047676,0.0046217,0.0016167,0.0015689,0.0015422,0.0035938,0.0033398,0.0032933,0.0015101,0.0013803,0.0013335,0.00022911,0.00021559,0.00021222,0.00020804,0.00019346,0.00018683
4734.54,0.022107,0.021811,0.021852,0.0084394,0.0081558,0.0081127,0.0070894,0.0068102,0.0070327,0.014857,0.012561,0.012558,0.0057638,0.0047428,0.0045991,0.0016008,0.0015537,0.0015274,0.0035693,0.0033163,0.0032709,0.0015023,0.0013723,0.001326,0.00022764,0.00021405,0.00021075,0.00020691,0.00019231,0.00018575
4748.14,0.022007,0.021713,0.021755,0.0084147,0.0081317,0.008089,0.0070134,0.0067459,0.0069689,0.014763,0.012479,0.01248,0.0057396,0.0047184,0.0045769,0.001585,0.0015387,0.0015128,0.003545,0.003293,0.0032487,0.0014946,0.0013645,0.0013187,0.00022612,0.00021253,0.0002093,0.00020581,0.00019118,0.0001847
4761.75,0.021908,0.021615,0.021659,0.0083903,0.0081078,0.0080655,0.0069381,0.0066822,0.0069057,0.014669,0.012396,0.012403,0.0057157,0.0046942,0.0045549,0.0015694,0.0015237,0.0014984,0.0035209,0.00327,0.0032267,0.001487,0.0013567,0.0013115,0.00022452,0.00021102,0.00020786,0.00020471,0.00019007,0.00018365
4775.35,0.021808,0.021517,0.021562,0.0083659,0.008084,0.008042,0.0068635,0.0066191,0.006843,0.014576,0.012315,0.012326,0.0056918,0.0046702,0.0045331,0.0015539,0.001509,0.001484,0.0034969,0.003247,0.0032048,0.0014794,0.001349,0.0013043,0.00022285,0.00020952,0.00020643,0.00020363,0.00018896,0.00018261
4788.96,0.021709,0.021419,0.021465,0.0083413,0.0080601,0.0080184,0.0067897,0.0065568,0.0067811,0.014483,0.012233,0.012249,0.0056679,0.0046461,0.0045112,0.0015386,0.0014944,0.0014699,0.003473,0.0032241,0.0031829,0.0014718,0.0013413,0.0012971,0.00022115,0.00020803,0.000205,0.00020255,0.00018786,0.00018158
4802.56,0.021608,0.021319,0.021366,0.0083162,0.0080356,0.0079943,0.0067168,0.0064952,0.0067198,0.014389,0.012151,0.012172,0.0056436,0.0046219,0.0044892,0.0015235,0.00148,0.0014559,0.003449,0.0032012,0.003161,0.0014642,0.0013335,0.0012899,0.00021945,0.00020653,0.00020356,0.00020146,0.00018675,0.00018054
4816.17,0.021502,0.021215,0.021263,0.0082887,0.0080087,0.0079678,0.0066443,0.006434,0.006659,0.014292,0.012066,0.012092,0.0056178,0.0045964,0.004466,0.0015085,0.0014657,0.001442,0.0034242,0.0031776,0.0031385,0.0014562,0.0013255,0.0012823,0.00021777,0.00020499,0.00020209,0.00020032,0.00018559,0.00017945
4829.77,0.021434,0.021148,0.021197,0.0082757,0.0079959,0.0079553,0.0065766,0.0063772,0.0066025,0.014221,0.012003,0.012034,0.0056018,0.0045791,0.0044506,0.0014945,0.0014524,0.001429,0.0034056,0.0031598,0.0031216,0.0014507,0.0013197,0.001277,0.00021656,0.00020383,0.00020098,0.00019953,0.00018477,0.00017869
4843.38,0.021323,0.021039,0.021089,0.0082461,0.0079671,0.0079268,0.0065054,0.0063171,0.0065427,0.014121,0.011917,0.011953,0.0055746,0.0045527,0.0044264,0.0014798,0.0014383,0.0014154,0.0033804,0.0031358,0.0030986,0.0014424,0.0013114,0.0012692,0.000215,0.00020226,0.00019948,0.00019835,0.00018358,0.00017757
4856.98,0.021225,0.020942,0.020993,0.0082208,0.0079424,0.0079024,0.0064363,0.0062589,0.0064847,0.01403,0.011838,0.011878,0.0055504,0.0045288,0.0044047,0.0014655,0.0014247,0.0014022,0.0033572,0.0031137,0.0030775,0.0014349,0.0013038,0.0012621,0.00021362,0.00020082,0.0001981,0.00019728,0.00018249,0.00017655
4870.59,0.021129,0.020848,0.0209,0.0081963,0.0079185,0.0078788,0.006368,0.0062014,0.0064274,0.013941,0.01176,0.011805,0.0055268,0.0045054,0.0043834,0.0014514,0.0014113,0.0013891,0.0033345,0.0030921,0.0030569,0.0014275,0.0012964,0.0012552,0.00021227,0.00019942,0.00019675,0.00019624,0.00018143,0.00017555
4884.19,0.021035,0.020755,0.020808,0.0081724,0.007895,0.0078557,0.0063004,0.0061445,0.0063706,0.013853,0.011684,0.011733,0.0055036,0.0044824,0.0043625,0.0014374,0.0013979,0.0013761,0.0033121,0.0030709,0.0030365,0.0014203,0.0012891,0.0012484,0.0002109,0.00019803,0.00019542,0.00019522,0.00018038,0.00017457
4897.8,0.020942,0.020663,0.020717,0.0081488,0.007872,0.007833,0.0062334,0.0060881,0.0063143,0.013766,0.011609,0.011662,0.0054807,0.0044597,0.0043419,0.0014236,0.0013847,0.0013633,0.00329,0.0030498,0.0030165,0.0014131,0.0012818,0.0012416,0.00020948,0.00019665,0.00019411,0.00019421,0.00017935,0.00017361
4911.4,0.020849,0.020572,0.020626,0.0081255,0.0078492,0.0078105,0.0061669,0.006032,0.0062583,0.013679,0.011534,0.011592,0.005458,0.0044372,0.0043216,0.0014098,0.0013716,0.0013506,0.0032679,0.0030289,0.0029965,0.0014061,0.0012747,0.001235,0.000208,0.00019529,0.0001928,0.00019321,0.00017833,0.00017265
4925.01,0.020755,0.020479,0.020535,0.0081022,0.0078264,0.0077881,0.006101,0.0059765,0.0062028,0.013592,0.011459,0.011521,0.0054353,0.0044149,0.0043013,0.0013961,0.0013586,0.0013379,0.003246,0.0030081,0.0029766,0.0013991,0.0012676,0.0012284,0.00020646,0.00019393,0.0001915,0.00019222,0.00017732,0.0001717
4938.61,0.020661,0.020386,0.020442,0.0080787,0.0078034,0.0077654,0.0060356,0.0059213,0.0061476,0.013505,0.011384,0.01145,0.0054125,0.0043926,0.004281,0.0013826,0.0013458,0.0013254,0.0032239,0.0029872,0.0029566,0.001392,0.0012606,0.0012218,0.00020491,0.00019257,0.0001902,0.00019122,0.0001763,0.00017075
4952.22,0.020559,0.020285,0.020343,0.008053,0.0077784,0.0077407,0.0059697,0.0058655,0.0060917,0.013413,0.011305,0.011376,0.0053884,0.0043691,0.0042597,0.0013689,0.0013327,0.0013127,0.0032009,0.0029654,0.0029357,0.0013847,0.0012532,0.0012149,0.00020333,0.00019115,0.00018883,0.00019018,0.00017525,0.00016977
4965.82,0.020496,0.020224,0.020282,0.0080374,0.007763,0.0077257,0.0059124,0.0058181,0.0060445,0.013347,0.011248,0.011323,0.005371,0.0043513,0.0042437,0.0013572,0.0013216,0.0013019,0.0031839,0.0029493,0.0029205,0.0013791,0.0012474,0.0012096,0.0002022,0.0001901,0.00018783,0.00018939,0.00017442,0.000169
4979.43,0.020393,0.020122,0.020181,0.0080112,0.0077374,0.0077004,0.0058475,0.0057633,0.0059895,0.013255,0.011169,0.011248,0.0053466,0.0043277,0.0042222,0.0013437,0.0013088,0.0012895,0.0031608,0.0029275,0.0028996,0.0013717,0.00124,0.0012027,0.00020076,0.00018868,0.00018647,0.00018834,0.00017337,0.00016801
4993.03,0.020299,0.02003,0.02009,0.0079871,0.0077139,0.0076772,0.0057855,0.0057111,0.0059372,0.013169,0.011095,0.011179,0.0053236,0.0043054,0.004202,0.0013309,0.0012966,0.0012776,0.0031393,0.0029072,0.0028801,0.0013646,0.001233,0.0011962,0.00019948,0.00018735,0.0001852,0.00018735,0.00017237,0.00016707
5006.64,0.020208,0.01994,0.020001,0.0079635,0.0076907,0.0076543,0.0057245,0.0056599,0.0058858,0.013085,0.011023,0.011111,0.0053009,0.0042834,0.004182,0.0013183,0.0012846,0.0012659,0.0031182,0.0028873,0.0028611,0.0013577,0.0012261,0.0011897,0.00019826,0.00018606,0.00018395,0.00018638,0.00017138,0.00016615
5020.24,0.020118,0.019851,0.019913,0.0079401,0.0076679,0.0076318,0.0056643,0.0056093,0.0058351,0.013002,0.010953,0.011045,0.0052785,0.0042617,0.0041623,0.0013058,0.0012728,0.0012544,0.0030975,0.0028677,0.0028424,0.0013509,0.0012193,0.0011834,0.00019705,0.00018478,0.00018273,0.00018541,0.00017041,0.00016523
5033.85,0.02003,0.019764,0.019827,0.0079172,0.0076454,0.0076097,0.0056046,0.0055592,0.0057848,0.01292,0.010883,0.010979,0.0052564,0.0042403,0.0041429,0.0012935,0.0012611,0.001243,0.003077,0.0028484,0.0028239,0.0013442,0.0012126,0.0011771,0.0001958,0.00018352,0.00018152,0.00018446,0.00016945,0.00016433
5047.45,0.019943,0.019678,0.019741,0.0078946,0.0076233,0.0075879,0.0055455,0.0055095,0.0057348,0.012839,0.010814,0.010914,0.0052346,0.0042192,0.0041237,0.0012813,0.0012495,0.0012317,0.0030567,0.0028294,0.0028057,0.0013376,0.0012059,0.0011709,0.0001945,0.00018228,0.00018033,0.00018352,0.0001685,0.00016345
5061.06,0.019855,0.019592,0.019656,0.0078724,0.0076016,0.0075664,0.0054867,0.00546,0.0056851,0.012758,0.010746,0.010849,0.005213,0.0041984,0.0041048,0.0012691,0.0012379,0.0012205,0.0030366,0.0028104,0.0027876,0.001331,0.0011994,0.0011648,0.00019315,0.00018104,0.00017915,0.0001826,0.00016756,0.00016257
5074.66,0.019768,0.019505,0.01957,0.0078503,0.0075799,0.0075451,0.0054282,0.0054107,0.0056355,0.012677,0.010677,0.010784,0.0051915,0.0041777,0.0040861,0.001257,0.0012264,0.0012092,0.0030165,0.0027915,0.0027695,0.0013245,0.0011929,0.0011588,0.00019175,0.00017981,0.00017797,0.00018168,0.00016664,0.00016171
5088.27,0.019675,0.019414,0.01948,0.0078277,0.0075577,0.0075232,0.0053688,0.0053603,0.0055847,0.012594,0.010606,0.010718,0.0051698,0.0041568,0.0040671,0.0012446,0.0012146,0.0011978,0.0029958,0.0027721,0.0027509,0.0013179,0.0011864,0.0011527,0.00019032,0.00017854,0.00017675,0.00018075,0.00016571,0.00016083
5101.87,0.019611,0.019351,0.019417,0.0078086,0.007539,0.0075048,0.0053205,0.0053213,0.0055457,0.012528,0.010551,0.010666,0.0051504,0.0041379,0.0040501,0.0012349,0.0012055,0.0011889,0.0029793,0.0027566,0.0027362,0.001312,0.0011804,0.0011471,0.00018919,0.00017753,0.00017579,0.0001799,0.00016485,0.00016004
5115.48,0.019515,0.019256,0.019323,0.0077853,0.0075162,0.0074823,0.0052606,0.0052702,0.0054941,0.012443,0.010479,0.010598,0.0051283,0.0041168,0.004031,0.0012223,0.0011936,0.0011773,0.0029582,0.0027368,0.0027172,0.0013054,0.0011738,0.001141,0.00018784,0.00017624,0.00017455,0.00017897,0.00016392,0.00015916
5129.08,0.019427,0.019169,0.019237,0.0077628,0.0074942,0.0074606,0.0052048,0.0052232,0.0054466,0.012363,0.010411,0.010534,0.0051067,0.0040963,0.0040123,0.0012107,0.0011826,0.0011665,0.0029383,0.0027182,0.0026994,0.0012989,0.0011674,0.001135,0.00018663,0.00017503,0.00017338,0.00017805,0.000163,0.00015831
5142.69,0.01934,0.019083,0.019152,0.0077403,0.0074721,0.0074388,0.00515,0.0051772,0.0054002,0.012284,0.010345,0.010471,0.0050851,0.0040758,0.0039937,0.0011994,0.0011718,0.0011561,0.0029188,0.0026999,0.0026818,0.0012925,0.0011611,0.0011291,0.00018551,0.00017384,0.00017224,0.00017714,0.00016209,0.00015745
5156.29,0.019254,0.018998,0.019068,0.0077178,0.0074501,0.0074171,0.0050961,0.0051319,0.0053545,0.012205,0.010279,0.010409,0.0050636,0.0040554,0.0039752,0.0011882,0.0011612,0.0011458,0.0028994,0.0026818,0.0026645,0.0012861,0.0011547,0.0011232,0.00018441,0.00017266,0.00017111,0.00017623,0.00016119,0.00015661
5169.9,0.01917,0.018915,0.018986,0.0076955,0.0074282,0.0073955,0.0050428,0.0050872,0.0053094,0.012128,0.010214,0.010347,0.0050423,0.0040352,0.0039569,0.0011772,0.0011508,0.0011356,0.0028804,0.002664,0.0026475,0.0012797,0.0011484,0.0011173,0.00018332,0.0001715,0.00016999,0.00017533,0.00016029,0.00015577
5183.5,0.019087,0.018833,0.018904,0.0076735,0.0074066,0.0073742,0.0049902,0.005043,0.0052647,0.012052,0.010151,0.010287,0.0050211,0.0040152,0.0039388,0.0011663,0.0011405,0.0011255,0.0028616,0.0026465,0.0026307,0.0012734,0.0011422,0.0011115,0.00018219,0.00017036,0.0001689,0.00017445,0.00015941,0.00015494
5197.11,0.019004,0.018752,0.018824,0.0076518,0.0073853,0.0073533,0.0049379,0.0049991,0.0052203,0.011976,0.010087,0.010227,0.0050003,0.0039955,0.0039209,0.0011555,0.0011302,0.0011155,0.002843,0.0026292,0.002614,0.0012672,0.0011361,0.0011058,0.000181,0.00016923,0.00016781,0.00017357,0.00015853,0.00015413
5210.71,0.018923,0.018671,0.018744,0.0076305,0.0073644,0.0073327,0.0048859,0.0049554,0.005176,0.011901,0.010025,0.010168,0.0049797,0.0039761,0.0039033,0.0011447,0.00112,0.0011055,0.0028246,0.002612,0.0025976,0.0012611,0.0011301,0.0011002,0.00017976,0.00016811,0.00016674,0.0001727,0.00015767,0.00015332
5224.32,0.01884,0.01859,0.018663,0.0076096,0.0073438,0.0073124,0.0048334,0.0049109,0.0051309,0.011826,0.0099622,0.010109,0.0049593,0.0039569,0.0038859,0.0011338,0.0011096,0.0010954,0.0028061,0.0025948,0.0025811,0.0012551,0.0011241,0.0010947,0.00017847,0.00016699,0.00016566,0.00017184,0.00015682,0.00015253
5237.92,0.018754,0.018505,0.018579,0.0075885,0.0073232,0.007292,0.0047806,0.0048659,0.0050853,0.011749,0.0098979,0.010048,0.0049389,0.0039378,0.0038686,0.0011227,0.0010992,0.0010852,0.0027872,0.0025772,0.0025642,0.001249,0.0011182,0.0010892,0.00017715,0.00016584,0.00016456,0.00017099,0.00015598,0.00015174
5251.53,0.018684,0.018435,0.01851,0.007568,0.007303,0.0072721,0.0047364,0.0048302,0.0050492,0.011681,0.0098418,0.0099949,0.0049189,0.003919,0.0038516,0.0011138,0.0010907,0.001077,0.0027706,0.0025617,0.0025495,0.0012431,0.0011123,0.0010837,0.00017601,0.00016483,0.0001636,0.00017015,0.00015515,0.00015096
5265.13,0.018602,0.018354,0.018429,0.0075471,0.0072825,0.0072519,0.004686,0.0047876,0.005006,0.011607,0.0097801,0.0099363,0.0048987,0.0039,0.0038344,0.0011033,0.0010808,0.0010673,0.0027524,0.0025448,0.0025333,0.0012372,0.0011065,0.0010783,0.00017483,0.00016373,0.00016254,0.00016931,0.00015431,0.00015018
5278.74,0.01852,0.018273,0.018349,0.007526,0.0072618,0.0072315,0.0046368,0.0047461,0.0049638,0.011533,0.0097189,0.0098782,0.0048784,0.0038811,0.0038173,0.001093,0.0010711,0.0010578,0.0027344,0.0025281,0.0025172,0.0012312,0.0011006,0.0010728,0.00017371,0.00016264,0.0001615,0.00016846,0.00015348,0.0001494
5292.34,0.018439,0.018193,0.01827,0.0075047,0.0072409,0.0072109,0.0045883,0.0047053,0.0049224,0.011459,0.0096581,0.0098205,0.004858,0.0038622,0.0038001,0.001083,0.0010616,0.0010485,0.0027164,0.0025115,0.0025012,0.0012252,0.0010948,0.0010674,0.00017265,0.00016156,0.00016046,0.00016761,0.00015265,0.00014862
5305.95,0.018358,0.018113,0.018191,0.0074833,0.0072198,0.0071901,0.0045406,0.0046652,0.0048817,0.011386,0.0095979,0.0097634,0.0048375,0.0038432,0.0037829,0.0010731,0.0010522,0.0010394,0.0026987,0.002495,0.0024855,0.0012193,0.0010889,0.0010619,0.00017161,0.00016049,0.00015943,0.00016676,0.00015182,0.00014785
5319.55,0.018278,0.018035,0.018113,0.0074619,0.0071988,0.0071694,0.0044935,0.0046257,0.0048415,0.011314,0.0095384,0.0097069,0.0048171,0.0038243,0.0037658,0.0010633,0.001043,0.0010303,0.0026811,0.0024787,0.0024698,0.0012133,0.0010831,0.0010565,0.00017056,0.00015943,0.00015841,0.00016592,0.00015099,0.00014707
5333.16,0.0182,0.017957,0.018036,0.0074406,0.0071779,0.0071488,0.0044469,0.0045866,0.0048017,0.011243,0.0094796,0.0096511,0.0047968,0.0038056,0.0037488,0.0010536,0.0010338,0.0010214,0.0026638,0.0024627,0.0024545,0.0012074,0.0010774,0.0010512,0.00016948,0.00015839,0.00015741,0.00016508,0.00015017,0.00014631
5346.76,0.018122,0.01788,0.01796,0.0074196,0.0071572,0.0071284,0.0044008,0.0045478,0.0047622,0.011172,0.0094217,0.0095962,0.0047767,0.0037871,0.003732,0.001044,0.0010248,0.0010126,0.0026466,0.0024469,0.0024393,0.0012016,0.0010717,0.0010459,0.00016835,0.00015736,0.00015642,0.00016425,0.00014936,0.00014555
5360.37,0.018046,0.017805,0.017885,0.0073988,0.0071367,0.0071082,0.0043547,0.004509,0.0047226,0.011102,0.0093645,0.0095419,0.0047567,0.0037687,0.0037153,0.0010344,0.0010157,0.0010037,0.0026297,0.0024313,0.0024243,0.0011958,0.001066,0.0010406,0.00016718,0.00015634,0.00015544,0.00016343,0.00014856,0.0001448
5373.97,0.01797,0.017729,0.01781,0.0073789,0.0071172,0.007089,0.0043087,0.00447,0.0046828,0.011033,0.0093077,0.0094879,0.0047374,0.003751,0.0036992,0.0010248,0.0010066,0.00099481,0.0026129,0.0024158,0.0024094,0.0011902,0.0010606,0.0010355,0.00016598,0.00015533,0.00015447,0.00016263,0.00014778,0.00014407
5387.58,0.017895,0.017656,0.017737,0.0073596,0.0070981,0.0070702,0.0042675,0.0044362,0.0046484,0.010965,0.0092521,0.0094352,0.0047184,0.0037335,0.0036835,0.0010164,0.00099868,0.00098706,0.0025965,0.0024006,0.0023949,0.0011847,0.0010552,0.0010305,0.00016481,0.00015435,0.00015353,0.00016185,0.00014702,0.00014336
5401.18,0.017819,0.017581,0.017663,0.0073395,0.0070784,0.0070507,0.0042222,0.0043978,0.0046092,0.010896,0.009196,0.0093819,0.004699,0.0037158,0.0036674,0.0010069,0.00098973,0.0009783,0.0025799,0.0023853,0.0023802,0.0011791,0.0010498,0.0010255,0.00016366,0.00015336,0.00015257,0.00016106,0.00014625,0.00014264
5414.79,0.017744,0.017506,0.017589,0.0073196,0.0070588,0.0070314,0.004178,0.0043605,0.004571,0.010827,0.0091401,0.0093287,0.0046797,0.0036982,0.0036515,0.0009977,0.000981,0.00096976,0.0025634,0.0023701,0.0023656,0.0011735,0.0010444,0.0010204,0.00016257,0.00015237,0.00015162,0.00016027,0.00014548,0.00014192
5428.39,0.017668,0.017431,0.017514,0.0072997,0.0070392,0.0070121,0.0041344,0.0043237,0.0045334,0.010759,0.0090844,0.0092757,0.0046605,0.0036807,0.0036356,0.00098861,0.00097241,0.00096136,0.0025469,0.0023549,0.002351,0.001168,0.001039,0.0010154,0.00016155,0.00015138,0.00015067,0.00015949,0.00014472,0.00014121
5442.0,0.017592,0.017355,0.01744,0.0072795,0.0070193,0.0069925,0.0040915,0.0042875,0.0044963,0.010691,0.0090288,0.0092227,0.0046411,0.0036631,0.0036196,0.00097965,0.00096395,0.00095308,0.0025304,0.0023398,0.0023364,0.0011624,0.0010336,0.0010104,0.00016059,0.0001504,0.00014973,0.0001587,0.00014396,0.00014049
5455.6,0.017516,0.01728,0.017365,0.0072591,0.0069993,0.0069727,0.0040492,0.0042519,0.0044598,0.010622,0.0089735,0.00917,0.0046216,0.0036455,0.0036037,0.00097083,0.00095562,0.00094493,0.002514,0.0023248,0.002322,0.0011569,0.0010282,0.0010054,0.00015965,0.00014942,0.00014879,0.00015792,0.00014319,0.00013978
5469.21,0.01744,0.017206,0.017291,0.0072386,0.006979,0.0069528,0.0040075,0.0042168,0.0044239,0.010555,0.0089186,0.0091177,0.004602,0.0036278,0.0035876,0.00096214,0.00094742,0.00093691,0.0024978,0.0023099,0.0023077,0.0011513,0.0010228,0.0010004,0.0001587,0.00014846,0.00014786,0.00015713,0.00014243,0.00013907
5482.81,0.017366,0.017132,0.017218,0.0072179,0.0069587,0.0069327,0.0039663,0.0041821,0.0043884,0.010488,0.0088644,0.0090661,0.0045824,0.0036102,0.0035716,0.00095356,0.00093932,0.00092898,0.0024817,0.0022951,0.0022935,0.0011457,0.0010175,0.00099541,0.00015773,0.0001475,0.00014693,0.00015635,0.00014167,0.00013835
