,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4d,4d,4d,4p,4p,4p,4s,4s,4s,5p,5p,5p,5s,5s,5s
1687.02,,,,,,,0.13884,0.13466,0.1305,0.084526,0.084256,0.080884,0.020535,0.021086,0.020067,0.042694,0.043097,0.04196,0.033071,0.03345,0.032313,0.0095396,0.0097452,0.0093418,0.0042648,0.004315,0.0041697,0.0017238,0.0017565,0.001684
1700.62,,,,,,,0.13652,0.13232,0.12822,0.083698,0.083372,0.080033,0.020372,0.020905,0.019892,0.041842,0.04223,0.041112,0.032607,0.032976,0.031855,0.0094177,0.0096195,0.0092207,0.0041999,0.0042491,0.004106,0.0016991,0.0017313,0.0016598
1714.23,,,,,,,0.13424,0.13003,0.12599,0.08288,0.082501,0.079193,0.020211,0.020726,0.01972,0.041012,0.041386,0.040285,0.032153,0.032511,0.031406,0.0092983,0.0094963,0.009102,0.0041366,0.0041846,0.0040438,0.001675,0.0017066,0.001636
1727.83,,,,,,,0.13201,0.12778,0.1238,0.082072,0.081639,0.078362,0.020052,0.020549,0.019549,0.040201,0.040562,0.039479,0.031706,0.032054,0.030965,0.0091809,0.0093752,0.0089853,0.0040745,0.0041214,0.0039828,0.0016513,0.0016825,0.0016128
1741.44,,,,,,,0.12983,0.12558,0.12167,0.081276,0.08079,0.077544,0.019895,0.020374,0.019381,0.039412,0.039759,0.038694,0.031269,0.031607,0.030533,0.0090658,0.0092565,0.0088709,0.0040139,0.0040595,0.0039231,0.0016282,0.0016588,0.00159
1755.04,,,,,,,0.1277,0.12343,0.11958,0.08049,0.079952,0.076737,0.019739,0.020202,0.019214,0.038642,0.038977,0.037929,0.03084,0.031168,0.030109,0.008953,0.00914,0.0087586,0.0039546,0.003999,0.0038647,0.0016056,0.0016357,0.0015678
1768.65,,,,,,,0.1256,0.12133,0.11753,0.079714,0.079125,0.07594,0.019586,0.020031,0.019049,0.037891,0.038213,0.037182,0.030419,0.030737,0.029693,0.0088422,0.0090256,0.0086484,0.0038964,0.0039397,0.0038074,0.0015834,0.001613,0.0015459
1782.25,,,,,,,0.12355,0.11927,0.11553,0.078949,0.078309,0.075154,0.019435,0.019862,0.018887,0.037159,0.037469,0.036454,0.030006,0.030314,0.029284,0.0087335,0.0089133,0.0085402,0.0038394,0.0038816,0.0037514,0.0015617,0.0015908,0.0015246
1795.86,,,,,,,0.12155,0.11725,0.11357,0.078194,0.077504,0.07438,0.019285,0.019696,0.018726,0.036445,0.036744,0.035745,0.029602,0.0299,0.028884,0.0086268,0.0088031,0.008434,0.0037835,0.0038248,0.0036965,0.0015405,0.001569,0.0015037
1809.46,,,,,,,0.11958,0.11527,0.11166,0.077448,0.076709,0.073614,0.019137,0.019531,0.018567,0.035748,0.036035,0.035053,0.029204,0.029492,0.028491,0.008522,0.0086948,0.0083297,0.0037289,0.003769,0.0036428,0.0015196,0.0015477,0.0014832
1823.07,,,,,,,0.11766,0.11334,0.10978,0.076713,0.075925,0.07286,0.018991,0.019368,0.018411,0.035069,0.035345,0.034378,0.028814,0.029093,0.028105,0.0084192,0.0085886,0.0082274,0.0036754,0.0037145,0.0035901,0.0014993,0.0015268,0.0014631
1836.67,,,,,,,0.11577,0.11145,0.10795,0.075988,0.075151,0.072116,0.018847,0.019207,0.018256,0.034406,0.034671,0.03372,0.028432,0.028701,0.027727,0.0083184,0.0084843,0.0081269,0.0036231,0.0036611,0.0035386,0.0014793,0.0015064,0.0014434
1850.28,,,,,,,0.11392,0.1096,0.10615,0.075272,0.074388,0.071381,0.018705,0.019048,0.018103,0.033759,0.034014,0.033077,0.028056,0.028317,0.027355,0.0082193,0.0083818,0.0080282,0.0035719,0.0036088,0.003488,0.0014598,0.0014863,0.0014242
1863.88,,,,,,,0.11211,0.10778,0.10439,0.074566,0.073635,0.070657,0.018565,0.018891,0.017952,0.033128,0.033373,0.032451,0.027688,0.02794,0.026991,0.0081221,0.0082813,0.0079313,0.0035215,0.0035575,0.0034386,0.0014406,0.0014667,0.0014053
1877.49,,,,,,,0.11034,0.106,0.10267,0.07387,0.072892,0.069943,0.018426,0.018736,0.017803,0.032513,0.032747,0.03184,0.027327,0.027569,0.026633,0.0080267,0.0081825,0.0078362,0.0034722,0.0035073,0.0033901,0.0014219,0.0014475,0.0013868
1891.09,,,,,,,0.1086,0.10426,0.10098,0.073182,0.072159,0.069239,0.018289,0.018583,0.017655,0.031912,0.032136,0.031243,0.026972,0.027206,0.026282,0.007933,0.0080855,0.0077428,0.0034239,0.003458,0.0033426,0.0014035,0.0014286,0.0013687
1904.7,,,,,,,0.1069,0.10256,0.09933,0.072504,0.071436,0.068544,0.018154,0.018431,0.01751,0.031325,0.03154,0.03066,0.026624,0.026849,0.025938,0.007841,0.0079902,0.0076511,0.0033766,0.0034098,0.003296,0.0013855,0.0014101,0.0013509
1918.3,,,,,,,0.10522,0.10089,0.097712,0.071835,0.070723,0.067858,0.01802,0.018282,0.017366,0.030752,0.030957,0.030092,0.026282,0.026499,0.025599,0.0077507,0.0078966,0.007561,0.0033304,0.0033625,0.0032504,0.0013679,0.001392,0.0013335
1931.91,,,,,,,0.10359,0.099249,0.096128,0.071175,0.070019,0.067182,0.017888,0.018134,0.017224,0.030192,0.030389,0.029536,0.025947,0.026155,0.025267,0.0076619,0.0078047,0.0074725,0.003285,0.0033161,0.0032056,0.0013506,0.0013743,0.0013164
1945.51,,,,,,,0.10198,0.097645,0.094576,0.070523,0.069324,0.066515,0.017758,0.017988,0.017083,0.029645,0.029833,0.028994,0.025617,0.025817,0.024941,0.0075748,0.0077144,0.0073855,0.0032404,0.0032707,0.0031617,0.0013336,0.0013568,0.0012997
1959.12,,,,,,,0.10041,0.096072,0.093054,0.06988,0.068638,0.065856,0.01763,0.017844,0.016945,0.029111,0.029291,0.028464,0.025294,0.025485,0.024621,0.0074892,0.0076256,0.0073001,0.0031966,0.0032261,0.0031187,0.001317,0.0013398,0.0012833
1972.72,,,,,,,0.098862,0.094532,0.091564,0.069245,0.067961,0.065207,0.017503,0.017701,0.016808,0.02859,0.028761,0.027947,0.024976,0.02516,0.024306,0.007405,0.0075384,0.0072161,0.0031536,0.0031824,0.0030765,0.0013007,0.001323,0.0012672
1986.33,,,,,,,0.097346,0.09302,0.090103,0.068618,0.067293,0.064565,0.017377,0.01756,0.016672,0.028079,0.028242,0.027441,0.024664,0.024839,0.023997,0.0073224,0.0074526,0.0071336,0.0031115,0.0031394,0.003035,0.0012847,0.0013065,0.0012513
1999.93,,,,,,,0.095859,0.091538,0.08867,0.067998,0.066633,0.063932,0.017253,0.01742,0.016538,0.027581,0.027736,0.026947,0.024357,0.024525,0.023693,0.0072411,0.0073683,0.0070524,0.0030702,0.0030973,0.0029944,0.0012691,0.0012904,0.0012358
2013.54,,,,,,,0.0944,0.090085,0.087266,0.067387,0.065981,0.063306,0.01713,0.017282,0.016406,0.027093,0.027241,0.026464,0.024055,0.024215,0.023395,0.0071612,0.0072853,0.0069726,0.0030298,0.0030559,0.0029545,0.0012537,0.0012745,0.0012206
2027.14,,,,,,,0.092969,0.08866,0.085889,0.066782,0.065337,0.062689,0.017009,0.017146,0.016275,0.026617,0.026757,0.025992,0.023759,0.023911,0.023101,0.0070826,0.0072038,0.0068942,0.00299,0.0030153,0.0029153,0.0012385,0.001259,0.0012056
2040.75,,,,,,,0.091565,0.087263,0.08454,0.066186,0.064702,0.06208,0.016889,0.017011,0.016146,0.026151,0.026284,0.025531,0.023468,0.023613,0.022813,0.0070054,0.0071235,0.006817,0.0029509,0.0029755,0.0028768,0.0012237,0.0012437,0.0011909
2054.35,,,,,,,0.090186,0.085893,0.083217,0.065596,0.064074,0.061478,0.016771,0.016878,0.016018,0.025696,0.025821,0.02508,0.023182,0.023319,0.022529,0.0069294,0.0070446,0.0067411,0.0029125,0.0029363,0.002839,0.0012091,0.0012287,0.0011765
2067.96,,,,,,,0.088834,0.08455,0.08192,0.065014,0.063454,0.060884,0.016653,0.016746,0.015891,0.025251,0.025369,0.024639,0.0229,0.02303,0.022251,0.0068547,0.006967,0.0066665,0.0028748,0.0028979,0.0028019,0.0011948,0.0012139,0.0011623
2081.56,,,,,,,0.087506,0.083231,0.080648,0.064439,0.062841,0.060297,0.016537,0.016615,0.015766,0.024815,0.024927,0.024207,0.022624,0.022746,0.021977,0.0067812,0.0068906,0.006593,0.0028377,0.0028601,0.0027654,0.0011807,0.0011994,0.0011484
2095.17,,,,,,,0.086203,0.081939,0.0794,0.06387,0.062236,0.059717,0.016423,0.016486,0.015642,0.024389,0.024494,0.023786,0.022351,0.022467,0.021707,0.0067089,0.0068155,0.0065207,0.0028014,0.002823,0.0027296,0.0011669,0.0011852,0.0011347
2108.77,,,,,,,0.084924,0.08067,0.078176,0.063308,0.061638,0.059145,0.016309,0.016358,0.01552,0.023972,0.024071,0.023373,0.022084,0.022193,0.021442,0.0066378,0.0067415,0.0064496,0.0027658,0.0027865,0.0026944,0.0011533,0.0011712,0.0011213
2122.38,,,,,,,0.083668,0.079427,0.076977,0.062753,0.061048,0.058579,0.016197,0.016231,0.015399,0.023565,0.023657,0.02297,0.021821,0.021923,0.021182,0.0065678,0.0066687,0.0063796,0.0027307,0.0027507,0.0026598,0.0011399,0.0011574,0.0011081
2135.98,,,,,,,0.082436,0.078207,0.075801,0.062205,0.060465,0.058021,0.016086,0.016106,0.015279,0.023166,0.023253,0.022576,0.021562,0.021657,0.020925,0.0064989,0.006597,0.0063107,0.0026963,0.0027155,0.0026258,0.0011268,0.0011439,0.0010951
2149.59,,,,,,,0.081227,0.07701,0.074647,0.061664,0.05989,0.057471,0.015977,0.015983,0.015161,0.022776,0.022857,0.02219,0.021308,0.021396,0.020674,0.0064312,0.0065266,0.006243,0.0026623,0.0026809,0.0025925,0.0011139,0.0011307,0.0010824
2163.19,,,,,,,0.08004,0.075837,0.073516,0.06113,0.059321,0.056927,0.015869,0.01586,0.015044,0.022395,0.022469,0.021812,0.021058,0.021139,0.020426,0.0063646,0.0064572,0.0061763,0.002629,0.0026469,0.0025597,0.0011012,0.0011176,0.0010698
2176.8,,,,,,,0.078874,0.074685,0.072405,0.060601,0.05876,0.05639,0.015762,0.015739,0.014928,0.022021,0.02209,0.021443,0.020812,0.020887,0.020182,0.006299,0.0063889,0.0061107,0.0025963,0.0026136,0.0025275,0.0010888,0.0011048,0.0010575
2190.4,,,,,,,0.077729,0.073554,0.071316,0.060079,0.058205,0.055859,0.015656,0.01562,0.014814,0.021656,0.021719,0.021082,0.02057,0.020639,0.019943,0.0062345,0.0063217,0.0060462,0.0025641,0.0025807,0.0024958,0.0010765,0.0010922,0.0010454
2204.01,,,,,,,0.076604,0.072445,0.070247,0.059564,0.057657,0.055335,0.015551,0.015501,0.014701,0.021298,0.021356,0.020728,0.020332,0.020394,0.019707,0.006171,0.0062555,0.0059826,0.0025326,0.0025485,0.0024646,0.0010645,0.0010797,0.0010335
2217.61,,,,,,,0.0755,0.071356,0.069199,0.059054,0.057116,0.054817,0.015447,0.015384,0.014589,0.020948,0.021001,0.020382,0.020098,0.020154,0.019475,0.0061084,0.0061904,0.00592,0.0025016,0.0025168,0.002434,0.0010527,0.0010675,0.0010218
2231.22,,,,,,,0.074416,0.070287,0.06817,0.05855,0.056581,0.054306,0.015345,0.015268,0.014478,0.020605,0.020653,0.020043,0.019867,0.019917,0.019247,0.0060468,0.0061262,0.0058583,0.002471,0.0024856,0.0024039,0.001041,0.0010555,0.0010103
2244.82,,,,,,,0.073351,0.069239,0.067161,0.058054,0.056054,0.053803,0.015244,0.015154,0.014369,0.020269,0.020312,0.019712,0.019641,0.019685,0.019023,0.0059865,0.0060632,0.0057979,0.002441,0.002455,0.0023744,0.0010296,0.0010438,0.00099897
2258.43,,,,,,,0.072305,0.06821,0.06617,0.057563,0.055533,0.053305,0.015144,0.01504,0.014261,0.019941,0.019979,0.019387,0.019419,0.019456,0.018802,0.0059269,0.0060011,0.0057382,0.0024115,0.0024249,0.0023454,0.0010184,0.0010322,0.00098784
2272.03,,,,,,,0.071277,0.067199,0.065197,0.057078,0.055018,0.052813,0.015045,0.014928,0.014154,0.019619,0.019652,0.019069,0.019199,0.019231,0.018585,0.0058682,0.0059399,0.0056794,0.0023825,0.0023953,0.0023168,0.0010074,0.0010208,0.0009769
2285.64,,,,,,,0.070266,0.066206,0.064242,0.056598,0.054509,0.052327,0.014947,0.014817,0.014048,0.019303,0.019332,0.018758,0.018984,0.019009,0.018371,0.0058105,0.0058796,0.0056216,0.002354,0.0023662,0.0022887,0.00099652,0.0010096,0.00096615
2299.24,,,,,,,0.069272,0.065231,0.063304,0.056123,0.054006,0.051847,0.01485,0.014708,0.013943,0.018994,0.019019,0.018453,0.018771,0.018791,0.018161,0.0057536,0.0058202,0.0055645,0.0023261,0.0023376,0.0022611,0.00098584,0.00099855,0.00095556
2312.85,,,,,,,0.068296,0.064273,0.062383,0.055654,0.053508,0.051372,0.014754,0.014599,0.013839,0.018691,0.018711,0.018154,0.018562,0.018576,0.017953,0.0056975,0.0057616,0.0055083,0.0022986,0.0023094,0.0022339,0.00097532,0.00098768,0.00094513
2326.45,,,,,,,0.067335,0.063332,0.061477,0.055187,0.053014,0.050901,0.014659,0.01449,0.013736,0.018394,0.01841,0.017861,0.018355,0.018364,0.017749,0.0056419,0.0057037,0.0054527,0.0022714,0.0022816,0.0022071,0.00096493,0.00097694,0.00093483
2340.06,,,,,,,0.066395,0.062411,0.060592,0.054733,0.052533,0.050442,0.014566,0.014385,0.013636,0.018104,0.018116,0.017575,0.018154,0.018157,0.017549,0.005588,0.0056474,0.0053987,0.0022449,0.0022545,0.002181,0.00095486,0.00096652,0.00092483
2353.66,,,,,,,0.065468,0.061504,0.05972,0.054279,0.052053,0.049984,0.014473,0.01428,0.013535,0.017819,0.017827,0.017294,0.017954,0.017952,0.017351,0.0055344,0.0055914,0.005345,0.0022186,0.0022277,0.0021551,0.00094485,0.00095617,0.0009149
2367.27,,,,,,,0.064557,0.060613,0.058864,0.053831,0.051578,0.049532,0.014381,0.014176,0.013436,0.01754,0.017544,0.017018,0.017757,0.01775,0.017157,0.0054817,0.0055362,0.0052921,0.0021928,0.0022014,0.0021297,0.00093501,0.00094599,0.00090514
2380.87,,,,,,,0.063661,0.059738,0.058022,0.053388,0.05111,0.049085,0.014291,0.014072,0.013338,0.017266,0.017267,0.016749,0.017564,0.017551,0.016965,0.0054297,0.0054819,0.00524,0.0021675,0.0021754,0.0021047,0.00092533,0.00093597,0.00089553
2394.48,,,,,,,0.06278,0.058878,0.057196,0.05295,0.050646,0.048643,0.014201,0.01397,0.013241,0.016997,0.016995,0.016484,0.017373,0.017355,0.016776,0.0053784,0.0054284,0.0051886,0.0021426,0.0021499,0.0020801,0.0009158,0.00092611,0.00088608
2408.08,,,,,,,0.061913,0.058032,0.056383,0.052516,0.050187,0.048206,0.014111,0.013869,0.013144,0.016734,0.016728,0.016224,0.017185,0.017162,0.01659,0.0053278,0.0053755,0.0051379,0.0021181,0.0021248,0.0020558,0.00090641,0.00091639,0.00087675
2421.69,,,,,,,0.06106,0.057201,0.055585,0.052085,0.049733,0.047773,0.014023,0.013768,0.013049,0.016476,0.016466,0.01597,0.016999,0.016971,0.016407,0.0052779,0.0053232,0.0050878,0.002094,0.0021,0.0020319,0.00089715,0.00090679,0.00086756
2435.29,,,,,,,0.060226,0.056388,0.054805,0.051665,0.049288,0.04735,0.013936,0.01367,0.012955,0.016224,0.016211,0.015722,0.016818,0.016785,0.016227,0.0052291,0.0052722,0.0050389,0.0020703,0.0020759,0.0020086,0.00088811,0.00089744,0.00085859
2448.9,,,,,,,0.059402,0.055587,0.054035,0.051245,0.048845,0.046928,0.01385,0.013572,0.012862,0.015976,0.01596,0.015478,0.016638,0.016601,0.016049,0.0051807,0.0052215,0.0049903,0.0020469,0.0020519,0.0019855,0.00087915,0.00088815,0.00084969
2462.5,,,,,,,0.058593,0.0548,0.053279,0.05083,0.048407,0.046511,0.013764,0.013474,0.012769,0.015733,0.015714,0.015238,0.016461,0.016419,0.015874,0.0051329,0.0051716,0.0049425,0.0020239,0.0020284,0.0019628,0.00087033,0.00087902,0.00084093
2476.11,,,,,,,0.057798,0.054027,0.052537,0.05042,0.047975,0.046099,0.013679,0.013378,0.012678,0.015494,0.015472,0.015004,0.016287,0.01624,0.015702,0.0050859,0.0051224,0.0048953,0.0020013,0.0020052,0.0019405,0.00086165,0.00087003,0.00083232
2489.71,,,,,,,0.057015,0.053267,0.051807,0.050014,0.047548,0.045693,0.013596,0.013283,0.012588,0.01526,0.015235,0.014774,0.016115,0.016064,0.015532,0.0050396,0.0050739,0.0048489,0.001979,0.0019824,0.0019185,0.00085311,0.00086118,0.00082384
2503.32,,,,,,,0.056244,0.052519,0.05109,0.049613,0.047125,0.04529,0.013513,0.013188,0.012498,0.015031,0.015003,0.014548,0.015946,0.01589,0.015365,0.0049939,0.0050261,0.004803,0.0019571,0.00196,0.0018968,0.00084469,0.00085246,0.00081548
2516.92,,,,,,,0.055481,0.05178,0.050381,0.049212,0.046703,0.044889,0.01343,0.013095,0.012409,0.014804,0.014774,0.014325,0.015778,0.015717,0.015199,0.0049487,0.0049788,0.0047577,0.0019355,0.0019377,0.0018754,0.00083638,0.00084385,0.00080724
2530.53,,,,,,,0.054744,0.051066,0.049695,0.048825,0.046296,0.044502,0.01335,0.013003,0.012322,0.014586,0.014552,0.01411,0.015616,0.015551,0.015038,0.0049045,0.0049325,0.0047134,0.0019144,0.0019162,0.0018546,0.00082826,0.00083543,0.00079917
2544.13,,,,,,,0.05401,0.050356,0.049014,0.048436,0.045886,0.044113,0.013269,0.012911,0.012235,0.014369,0.014333,0.013897,0.015453,0.015384,0.014877,0.0048607,0.0048865,0.0046694,0.0018935,0.0018948,0.001834,0.00082021,0.00082709,0.00079118
2557.74,,,,,,,0.053289,0.049659,0.048345,0.048052,0.045482,0.043729,0.013189,0.01282,0.012149,0.014156,0.014118,0.013688,0.015294,0.01522,0.01472,0.0048174,0.0048412,0.004626,0.0018728,0.0018737,0.0018136,0.00081228,0.00081887,0.00078331
2571.34,,,,,,,0.05258,0.048974,0.047688,0.047672,0.045083,0.04335,0.01311,0.01273,0.012064,0.013948,0.013907,0.013484,0.015137,0.015059,0.014564,0.0047748,0.0047965,0.0045833,0.0018525,0.0018529,0.0017936,0.00080447,0.00081078,0.00077556
2584.95,,,,,,,0.051883,0.048301,0.047042,0.047297,0.044689,0.042975,0.013032,0.012641,0.01198,0.013743,0.0137,0.013283,0.014982,0.0149,0.014411,0.0047328,0.0047525,0.0045411,0.0018325,0.0018325,0.0017739,0.00079678,0.00080281,0.00076794
2598.55,,,,,,,0.051195,0.047638,0.046407,0.046925,0.044299,0.042605,0.012955,0.012554,0.011896,0.013542,0.013497,0.013086,0.014829,0.014743,0.01426,0.0046914,0.0047091,0.0044996,0.0018129,0.0018124,0.0017546,0.00078921,0.00079497,0.00076043
2612.16,,,,,,,0.050517,0.046985,0.04578,0.046557,0.043913,0.042238,0.012878,0.012466,0.011814,0.013345,0.013297,0.012891,0.014678,0.014588,0.014111,0.0046505,0.0046663,0.0044586,0.0017936,0.0017925,0.0017354,0.00078175,0.00078723,0.00075302
2625.76,,,,,,,0.049857,0.046349,0.04517,0.046195,0.043534,0.041878,0.012803,0.01238,0.011733,0.013152,0.013103,0.012703,0.01453,0.014437,0.013965,0.0046104,0.0046242,0.0044183,0.0017746,0.0017731,0.0017167,0.00077442,0.00077963,0.00074575
2639.37,,,,,,,0.049201,0.045718,0.044565,0.045835,0.043156,0.041519,0.012728,0.012295,0.011652,0.012962,0.01291,0.012516,0.014384,0.014286,0.013821,0.0045706,0.0045824,0.0043784,0.0017558,0.0017539,0.0016981,0.00076717,0.00077212,0.00073855
2652.97,,,,,,,0.048555,0.045098,0.043971,0.045478,0.042782,0.041165,0.012653,0.01221,0.011572,0.012775,0.012722,0.012333,0.014239,0.014138,0.013678,0.0045313,0.0045412,0.004339,0.0017373,0.0017349,0.0016799,0.00076002,0.0007647,0.00073146
2666.58,,,,,,,0.047921,0.044488,0.043387,0.045125,0.042413,0.040814,0.012579,0.012126,0.011492,0.012592,0.012537,0.012153,0.014097,0.013992,0.013537,0.0044925,0.0045006,0.0043001,0.001719,0.0017162,0.0016619,0.00075297,0.00075739,0.00072446
2680.18,,,,,,,0.047297,0.043889,0.042812,0.044776,0.042048,0.040468,0.012506,0.012043,0.011414,0.012412,0.012355,0.011977,0.013957,0.013848,0.013398,0.0044543,0.0044605,0.0042618,0.001701,0.0016978,0.0016441,0.00074603,0.00075019,0.00071757
2693.79,,,,,,,0.046682,0.0433,0.042248,0.044431,0.041687,0.040126,0.012434,0.011961,0.011336,0.012236,0.012177,0.011804,0.013818,0.013706,0.013262,0.0044166,0.0044209,0.004224,0.0016833,0.0016797,0.0016267,0.00073919,0.00074309,0.00071078
2707.39,,,,,,,0.046076,0.04272,0.041691,0.04409,0.041331,0.039788,0.012363,0.011879,0.011259,0.012062,0.012001,0.011634,0.013682,0.013566,0.013127,0.0043794,0.0043819,0.0041867,0.0016659,0.0016618,0.0016095,0.00073245,0.0007361,0.00070409
2721.0,,,,,,,0.045483,0.042152,0.041147,0.043752,0.040978,0.039454,0.012292,0.011799,0.011183,0.011892,0.01183,0.011467,0.013547,0.013428,0.012995,0.0043428,0.0043434,0.0041499,0.0016487,0.0016443,0.0015925,0.0007258,0.00072921,0.0006975
2734.6,,,,,,,0.044895,0.04159,0.040608,0.043418,0.040629,0.039123,0.012222,0.011719,0.011108,0.011725,0.011661,0.011303,0.013414,0.013292,0.012864,0.0043066,0.0043054,0.0041136,0.0016318,0.0016269,0.0015758,0.00071925,0.0007224,0.00069099
2748.21,,,,,,,0.044316,0.041037,0.040079,0.043086,0.040284,0.038795,0.012152,0.01164,0.011033,0.01156,0.011494,0.011142,0.013283,0.013157,0.012734,0.0042708,0.0042678,0.0040777,0.001615,0.0016098,0.0015593,0.00071278,0.00071569,0.00068457
2761.81,,,,,,,0.043746,0.040493,0.039558,0.042757,0.039941,0.038471,0.012083,0.011561,0.010959,0.011398,0.011331,0.010984,0.013154,0.013024,0.012606,0.0042354,0.0042307,0.0040422,0.0015985,0.0015929,0.001543,0.00070639,0.00070906,0.00067823
2775.42,,,,,,,0.043186,0.039959,0.039045,0.042432,0.039602,0.03815,0.012014,0.011483,0.010885,0.01124,0.011171,0.010828,0.013026,0.012893,0.01248,0.0042005,0.004194,0.0040072,0.0015821,0.0015762,0.001527,0.00070008,0.00070251,0.00067197
2789.02,,,,,,,0.042634,0.039433,0.038542,0.04211,0.039267,0.037833,0.011946,0.011406,0.010813,0.011084,0.011014,0.010676,0.0129,0.012764,0.012356,0.004166,0.0041578,0.0039726,0.0015659,0.0015598,0.0015111,0.00069386,0.00069605,0.0006658
2802.63,,,,,,,0.042091,0.038916,0.038046,0.041791,0.038936,0.037519,0.011879,0.01133,0.01074,0.010931,0.010859,0.010526,0.012776,0.012637,0.012234,0.0041319,0.004122,0.0039384,0.0015501,0.0015436,0.0014956,0.00068772,0.00068967,0.0006597
2816.23,,,,,,,0.041555,0.038407,0.037558,0.041477,0.038609,0.03721,0.011813,0.011254,0.010669,0.01078,0.010707,0.010379,0.012653,0.012511,0.012113,0.0040984,0.0040868,0.0039048,0.0015345,0.0015277,0.0014802,0.00068168,0.0006834,0.00065371
2829.84,,,,,,,0.04103,0.037908,0.03708,0.041165,0.038286,0.036903,0.011747,0.011179,0.010599,0.010633,0.010559,0.010234,0.012532,0.012387,0.011994,0.0040653,0.004052,0.0038716,0.0015191,0.001512,0.0014651,0.00067573,0.00067722,0.0006478
2843.44,,,,,,,0.040511,0.037415,0.036608,0.040856,0.037966,0.0366,0.011682,0.011105,0.010529,0.010487,0.010412,0.010092,0.012413,0.012265,0.011876,0.0040326,0.0040177,0.0038388,0.0015039,0.0014964,0.0014501,0.00066984,0.00067111,0.00064197
2857.05,,,,,,,0.039999,0.03693,0.036143,0.04055,0.037648,0.0363,0.011617,0.011032,0.01046,0.010344,0.010268,0.0099527,0.012295,0.012145,0.01176,0.0040003,0.0039837,0.0038064,0.0014888,0.0014811,0.0014354,0.00066403,0.00066508,0.0006362
2870.65,,,,,,,0.039494,0.036452,0.035685,0.040247,0.037334,0.036003,0.011553,0.010958,0.010391,0.010204,0.010126,0.0098154,0.012179,0.012025,0.011646,0.0039683,0.0039501,0.0037744,0.001474,0.001466,0.0014208,0.0006583,0.00065912,0.00063051
2884.26,,,,,,,0.038998,0.035982,0.035234,0.039946,0.037023,0.035709,0.011489,0.010886,0.010323,0.010066,0.0099872,0.0096805,0.012064,0.011908,0.011533,0.0039367,0.0039169,0.0037427,0.0014593,0.0014511,0.0014065,0.00065263,0.00065323,0.00062488
2897.86,,,,,,,0.038509,0.035519,0.034791,0.039648,0.036715,0.035418,0.011426,0.010814,0.010255,0.0099302,0.0098506,0.0095481,0.01195,0.011791,0.011421,0.0039054,0.003884,0.0037113,0.0014448,0.0014364,0.0013923,0.00064702,0.00064741,0.00061933
2911.47,,,,,,,0.038028,0.035064,0.034356,0.039352,0.03641,0.035129,0.011362,0.010742,0.010188,0.009797,0.0097163,0.009418,0.011838,0.011676,0.01131,0.0038744,0.0038514,0.0036802,0.0014305,0.0014218,0.0013783,0.00064146,0.00064164,0.00061381
2925.07,,,,,,,0.037554,0.034617,0.033927,0.039065,0.036113,0.034848,0.011302,0.010674,0.010123,0.0096662,0.0095845,0.0092903,0.011729,0.011565,0.011203,0.0038445,0.00382,0.0036503,0.0014167,0.0014077,0.0013647,0.00063612,0.00063608,0.0006085
2938.68,,,,,,,0.037087,0.034177,0.033505,0.038776,0.035815,0.034566,0.01124,0.010603,0.010058,0.0095375,0.0094549,0.0091646,0.01162,0.011453,0.011096,0.0038143,0.0037883,0.0036201,0.0014029,0.0013936,0.0013511,0.00063072,0.00063047,0.00060315
2952.28,,,,,,,0.036627,0.033743,0.033089,0.038491,0.035521,0.034288,0.011179,0.010534,0.0099927,0.0094108,0.0093273,0.0090411,0.011512,0.011343,0.01099,0.0037847,0.0037571,0.0035903,0.0013893,0.0013797,0.0013377,0.00062542,0.00062496,0.00059789
2965.89,,,,,,,0.036173,0.033315,0.03268,0.038208,0.03523,0.034013,0.011119,0.010466,0.0099286,0.0092862,0.0092019,0.0089195,0.011406,0.011234,0.010886,0.0037554,0.0037263,0.003561,0.0013758,0.001366,0.0013245,0.0006202,0.00061953,0.00059271
2979.49,,,,,,,0.035725,0.032894,0.032276,0.037928,0.034941,0.033741,0.011059,0.010398,0.009865,0.0091636,0.0090784,0.0087999,0.011301,0.011127,0.010783,0.0037265,0.0036959,0.003532,0.0013625,0.0013524,0.0013114,0.00061503,0.00061416,0.00058758
