,1s,1s,1s,2p,2p,2p,2s,2s,2s,3p,3p,3p,3s,3s,3s,4s,4s,4s
8693.59,0.0027387,0.0027793,0.0028287,8.9532e-05,0.00019087,0.00016967,0.00026576,0.00048161,0.00050434,1.7429e-05,2.2898e-05,2.2191e-05,5.0903e-05,7.168e-05,7.3714e-05,2.7628e-06,5.5369e-06,5.6771e-06
8707.2,0.0027301,0.0027709,0.0028201,8.9521e-05,0.00019002,0.0001687,0.00026389,0.00048004,0.00050239,1.7359e-05,2.2775e-05,2.2061e-05,5.0604e-05,7.1419e-05,7.3416e-05,3.2944e-06,5.5185e-06,5.654e-06
8720.8,0.0027212,0.0027621,0.0028112,8.9516e-05,0.00018916,0.00016775,0.000262,0.00047843,0.00050037,1.7289e-05,2.2652e-05,2.1932e-05,5.0298e-05,7.1151e-05,7.311e-05,4.0172e-06,5.4982e-06,5.6303e-06
8734.41,0.0027115,0.0027526,0.0028016,8.9514e-05,0.0001883,0.00016678,0.00026006,0.00047668,0.00049823,1.7219e-05,2.2528e-05,2.1803e-05,4.9978e-05,7.0864e-05,7.2785e-05,4.8038e-06,5.475e-06,5.6051e-06
8748.01,0.0026985,0.0027397,0.0027885,8.9474e-05,0.00018735,0.00016575,0.00025783,0.00047436,0.00049549,1.7141e-05,2.2395e-05,2.1664e-05,4.9598e-05,7.0492e-05,7.2373e-05,5.4701e-06,5.4439e-06,5.5732e-06
8761.62,0.0026893,0.0027307,0.0027793,8.958e-05,0.00018668,0.00016495,0.00025596,0.0004727,0.00049343,1.7089e-05,2.2294e-05,2.1556e-05,4.9287e-05,7.0218e-05,7.2061e-05,5.8497e-06,5.4196e-06,5.5491e-06
8775.22,0.0026912,0.0027329,0.0027817,8.9763e-05,0.00018615,0.00016429,0.00025517,0.00047301,0.00049343,1.7052e-05,2.221e-05,2.1466e-05,4.918e-05,7.0236e-05,7.2049e-05,5.8482e-06,5.4174e-06,5.548e-06
8788.83,0.0026805,0.0027224,0.002771,8.9809e-05,0.00018533,0.00016338,0.0002532,0.0004711,0.00049112,1.6988e-05,2.2093e-05,2.1343e-05,4.8842e-05,6.9925e-05,7.17e-05,5.4153e-06,5.3903e-06,5.521e-06
8802.43,0.0026709,0.0027129,0.0027614,8.9884e-05,0.00018456,0.0001625,0.00025134,0.00046938,0.00048901,1.6929e-05,2.1981e-05,2.1225e-05,4.8525e-05,6.9643e-05,7.138e-05,4.6981e-06,5.3661e-06,5.4962e-06
8816.04,0.0026617,0.0027039,0.0027522,8.9974e-05,0.0001838,0.00016164,0.00024953,0.00046774,0.00048698,1.6872e-05,2.187e-05,2.1109e-05,4.8217e-05,6.9372e-05,7.1072e-05,3.8764e-06,5.3442e-06,5.4724e-06
8829.64,0.0026529,0.0026952,0.0027434,9.0072e-05,0.00018305,0.00016079,0.00024778,0.00046617,0.00048501,1.6815e-05,2.1761e-05,2.0994e-05,4.7918e-05,6.9112e-05,7.0774e-05,3.1256e-06,5.3245e-06,5.4493e-06
8843.25,0.0026444,0.0026869,0.0027349,9.0174e-05,0.00018229,0.00015993,0.00024606,0.00046465,0.00048311,1.6759e-05,2.1651e-05,2.0879e-05,4.7626e-05,6.886e-05,7.0485e-05,2.5661e-06,5.3067e-06,5.4269e-06
8856.85,0.0026361,0.0026788,0.0027267,9.0278e-05,0.00018152,0.00015907,0.00024439,0.00046318,0.00048126,1.6703e-05,2.154e-05,2.0763e-05,4.7341e-05,6.8615e-05,7.0204e-05,2.2535e-06,5.2903e-06,5.4052e-06
8870.46,0.002628,0.0026709,0.0027188,9.0382e-05,0.00018074,0.0001582,0.00024275,0.00046175,0.00047945,1.6646e-05,2.1428e-05,2.0646e-05,4.7063e-05,6.8377e-05,6.993e-05,2.2008e-06,5.2748e-06,5.3839e-06
8884.06,0.0026201,0.0026632,0.0027109,9.0485e-05,0.00017994,0.00015732,0.00024114,0.00046035,0.00047767,1.6588e-05,2.1315e-05,2.0528e-05,4.6789e-05,6.8142e-05,6.9658e-05,2.4055e-06,5.2594e-06,5.3629e-06
8897.67,0.0026121,0.0026554,0.002703,9.0585e-05,0.00017913,0.00015644,0.00023953,0.00045894,0.00047588,1.653e-05,2.12e-05,2.0409e-05,4.6519e-05,6.7907e-05,6.9387e-05,2.8539e-06,5.2431e-06,5.3419e-06
8911.27,0.0026039,0.0026474,0.0026948,9.0678e-05,0.00017829,0.00015553,0.00023791,0.00045749,0.00047405,1.647e-05,2.1083e-05,2.0287e-05,4.6248e-05,6.7665e-05,6.9109e-05,3.5006e-06,5.2252e-06,5.3203e-06
8924.88,0.0025947,0.0026383,0.0026856,9.0728e-05,0.00017737,0.00015455,0.00023622,0.00045586,0.00047204,1.6402e-05,2.0956e-05,2.0157e-05,4.5962e-05,6.7398e-05,6.8805e-05,4.2437e-06,5.204e-06,5.2968e-06
8938.48,0.0025858,0.0026296,0.0026767,9.0909e-05,0.00017668,0.00015378,0.00023457,0.0004543,0.0004701,1.6356e-05,2.0857e-05,2.0052e-05,4.5687e-05,6.7141e-05,6.8511e-05,4.9285e-06,5.1822e-06,5.2741e-06
8952.09,0.0025841,0.0026282,0.0026754,9.1347e-05,0.00017645,0.00015339,0.00023359,0.00045401,0.00046948,1.6354e-05,2.081e-05,1.9998e-05,4.5543e-05,6.7072e-05,6.8409e-05,5.396e-06,5.1741e-06,5.2661e-06
8965.69,0.0025742,0.0026184,0.0026655,9.1423e-05,0.00017555,0.00015243,0.00023188,0.00045228,0.00046736,1.6289e-05,2.0685e-05,1.9871e-05,4.5257e-05,6.6789e-05,6.809e-05,5.4859e-06,5.149e-06,5.2414e-06
8979.3,0.0025652,0.0026096,0.0026565,9.1575e-05,0.00017477,0.00015159,0.00023026,0.0004507,0.0004654,1.6236e-05,2.0576e-05,1.9757e-05,4.4992e-05,6.653e-05,6.7794e-05,5.1863e-06,5.1259e-06,5.2186e-06
8992.9,0.0025564,0.002601,0.0026477,9.1756e-05,0.00017403,0.00015078,0.00022867,0.00044916,0.00046349,1.6188e-05,2.0472e-05,1.9649e-05,4.4733e-05,6.6277e-05,6.7505e-05,4.5777e-06,5.1039e-06,5.1962e-06
9006.51,0.0025477,0.0025925,0.0026391,9.1955e-05,0.00017331,0.00014999,0.00022711,0.00044765,0.0004616,1.6143e-05,2.037e-05,1.9543e-05,4.4481e-05,6.6028e-05,6.722e-05,3.818e-06,5.0833e-06,5.1741e-06
9020.11,0.0025392,0.0025841,0.0026306,9.2166e-05,0.00017261,0.00014921,0.00022558,0.00044618,0.00045975,1.6099e-05,2.0269e-05,1.9438e-05,4.4236e-05,6.5784e-05,6.694e-05,3.0785e-06,5.0644e-06,5.1525e-06
9033.72,0.0025309,0.002576,0.0026224,9.2385e-05,0.0001719,0.00014844,0.00022408,0.00044474,0.00045795,1.6055e-05,2.0169e-05,1.9334e-05,4.3997e-05,6.5546e-05,6.6667e-05,2.4896e-06,5.0472e-06,5.1313e-06
9047.32,0.0025229,0.0025682,0.0026144,9.2606e-05,0.00017119,0.00014766,0.00022262,0.00044335,0.00045619,1.6012e-05,2.0069e-05,1.923e-05,4.3766e-05,6.5315e-05,6.6401e-05,2.1197e-06,5.0316e-06,5.1108e-06
9060.93,0.0025151,0.0025606,0.0026067,9.2827e-05,0.00017047,0.00014688,0.00022119,0.00044201,0.00045448,1.5968e-05,1.9967e-05,1.9125e-05,4.3541e-05,6.5091e-05,6.6142e-05,1.9897e-06,5.017e-06,5.0907e-06
9074.53,0.0025076,0.0025532,0.0025993,9.3043e-05,0.00016974,0.00014608,0.00021979,0.0004407,0.00045281,1.5922e-05,1.9864e-05,1.9018e-05,4.3323e-05,6.4873e-05,6.5889e-05,2.1002e-06,5.0029e-06,5.0712e-06
9088.14,0.0025002,0.002546,0.0025919,9.3248e-05,0.00016897,0.00014526,0.00021841,0.00043943,0.00045117,1.5875e-05,1.9757e-05,1.8909e-05,4.3109e-05,6.4659e-05,6.564e-05,2.4448e-06,4.9885e-06,5.0519e-06
9101.74,0.0024927,0.0025387,0.0025845,9.3422e-05,0.00016814,0.0001444,0.00021705,0.00043815,0.00044953,1.5822e-05,1.9644e-05,1.8793e-05,4.2895e-05,6.4444e-05,6.5391e-05,2.9982e-06,4.9731e-06,5.0327e-06
9115.35,0.0024845,0.0025307,0.0025763,9.3385e-05,0.00016694,0.00014322,0.00021563,0.00043673,0.00044775,1.5734e-05,1.949e-05,1.8638e-05,4.267e-05,6.421e-05,6.5122e-05,3.6888e-06,4.9549e-06,5.0118e-06
9128.95,0.0024803,0.0025267,0.0025724,9.4508e-05,0.00016772,0.0001437,0.00021457,0.00043603,0.0004467,1.5834e-05,1.956e-05,1.8696e-05,4.2515e-05,6.4081e-05,6.496e-05,4.3974e-06,4.9436e-06,4.9993e-06
9142.56,0.0024717,0.0025184,0.0025638,9.4435e-05,0.00016645,0.00014247,0.00021315,0.00043456,0.00044487,1.574e-05,1.9397e-05,1.8534e-05,4.2285e-05,6.3839e-05,6.4683e-05,4.9466e-06,4.9225e-06,4.9779e-06
9156.16,0.0024639,0.0025107,0.002556,9.4634e-05,0.00016563,0.00014163,0.00021179,0.00043321,0.00044317,1.5689e-05,1.9286e-05,1.8421e-05,4.2067e-05,6.3616e-05,6.4426e-05,5.1975e-06,4.9023e-06,4.958e-06
9169.77,0.0024559,0.0025029,0.0025482,9.4881e-05,0.00016488,0.00014084,0.00021045,0.00043186,0.00044146,1.5646e-05,1.9184e-05,1.8316e-05,4.1848e-05,6.3391e-05,6.4167e-05,5.0759e-06,4.8818e-06,4.938e-06
9183.37,0.0024479,0.0024951,0.0025402,9.5155e-05,0.00016417,0.00014009,0.0002091,0.00043049,0.00043973,1.5606e-05,1.9086e-05,1.8216e-05,4.1627e-05,6.3164e-05,6.3906e-05,4.6139e-06,4.8616e-06,4.9179e-06
9196.98,0.0024398,0.0024871,0.0025321,9.5449e-05,0.00016349,0.00013936,0.00020776,0.00042911,0.00043799,1.5569e-05,1.8991e-05,1.8118e-05,4.1405e-05,6.2936e-05,6.3644e-05,3.9349e-06,4.8421e-06,4.8976e-06
9210.58,0.0024317,0.0024792,0.0025241,9.5759e-05,0.00016282,0.00013864,0.00020644,0.00042773,0.00043626,1.5534e-05,1.8898e-05,1.8022e-05,4.1182e-05,6.2708e-05,6.3382e-05,3.2025e-06,4.8239e-06,4.8774e-06
9224.19,0.0024237,0.0024714,0.0025161,9.608e-05,0.00016216,0.00013794,0.00020513,0.00042637,0.00043454,1.5501e-05,1.8806e-05,1.7928e-05,4.096e-05,6.2483e-05,6.3124e-05,2.5617e-06,4.807e-06,4.8574e-06
9237.79,0.0024158,0.0024637,0.0025083,9.6409e-05,0.0001615,0.00013723,0.00020385,0.00042503,0.00043286,1.5467e-05,1.8714e-05,1.7834e-05,4.074e-05,6.2262e-05,6.2869e-05,2.1038e-06,4.7916e-06,4.8377e-06
9251.4,0.0024082,0.0024562,0.0025007,9.6739e-05,0.00016084,0.00013653,0.0002026,0.00042374,0.00043121,1.5434e-05,1.8622e-05,1.7739e-05,4.0523e-05,6.2047e-05,6.2621e-05,1.8652e-06,4.7774e-06,4.8186e-06
9265.0,0.0024008,0.002449,0.0024934,9.7066e-05,0.00016016,0.00013581,0.00020138,0.00042249,0.00042962,1.5399e-05,1.8529e-05,1.7644e-05,4.031e-05,6.1839e-05,6.238e-05,1.8518e-06,4.764e-06,4.7999e-06
9278.61,0.0023936,0.0024421,0.0024863,9.7376e-05,0.00015945,0.00013507,0.00020019,0.00042129,0.00042807,1.5362e-05,1.8432e-05,1.7545e-05,4.01e-05,6.1638e-05,6.2146e-05,2.0609e-06,4.7508e-06,4.7818e-06
9292.21,0.0023867,0.0024353,0.0024794,9.7631e-05,0.00015865,0.00013425,0.00019902,0.00042012,0.00042656,1.5315e-05,1.8324e-05,1.7436e-05,3.9894e-05,6.1442e-05,6.1917e-05,2.4815e-06,4.7372e-06,4.7641e-06
9305.82,0.0023799,0.0024287,0.0024728,9.7961e-05,0.00015796,0.00013354,0.00019789,0.000419,0.00042509,1.5281e-05,1.8231e-05,1.7341e-05,3.9691e-05,6.1252e-05,6.1694e-05,3.075e-06,4.7231e-06,4.7469e-06
9319.42,0.002373,0.0024221,0.002466,9.8739e-05,0.00015796,0.0001334,0.00019676,0.00041785,0.0004236,1.5314e-05,1.8215e-05,1.732e-05,3.9486e-05,6.1059e-05,6.1469e-05,3.752e-06,4.7076e-06,4.7295e-06
9333.03,0.0023662,0.0024155,0.0024593,9.8946e-05,0.00015706,0.00013251,0.00019564,0.00041671,0.00042212,1.5259e-05,1.8098e-05,1.7202e-05,3.9283e-05,6.0868e-05,6.1245e-05,4.3743e-06,4.6911e-06,4.7122e-06
9346.63,0.0023593,0.0024087,0.0024524,9.9252e-05,0.00015632,0.00013175,0.00019452,0.00041556,0.00042062,1.5219e-05,1.7998e-05,1.7101e-05,3.9079e-05,6.0674e-05,6.1019e-05,4.7882e-06,4.6736e-06,4.6948e-06
9360.24,0.0023522,0.0024018,0.0024454,9.9589e-05,0.00015561,0.00013103,0.0001934,0.00041438,0.0004191,1.5183e-05,1.7903e-05,1.7005e-05,3.8874e-05,6.0477e-05,6.079e-05,4.8792e-06,4.6554e-06,4.677e-06
9373.84,0.002345,0.0023948,0.0024382,9.9946e-05,0.00015493,0.00013033,0.00019228,0.00041316,0.00041755,1.515e-05,1.7811e-05,1.6911e-05,3.8666e-05,6.0275e-05,6.0555e-05,4.6187e-06,4.637e-06,4.6589e-06
9387.45,0.0023375,0.0023875,0.0024308,0.00010032,0.00015426,0.00012965,0.00019115,0.00041192,0.00041597,1.5119e-05,1.7721e-05,1.682e-05,3.8458e-05,6.0069e-05,6.0317e-05,4.0763e-06,4.6188e-06,4.6405e-06
9401.05,0.0023299,0.0023801,0.0024233,0.00010071,0.00015362,0.00012898,0.00019002,0.00041065,0.00041437,1.509e-05,1.7634e-05,1.6732e-05,3.8249e-05,5.986e-05,6.0076e-05,3.3901e-06,4.6013e-06,4.6219e-06
9414.66,0.0023222,0.0023726,0.0024157,0.00010112,0.00015299,0.00012833,0.00018889,0.00040938,0.00041275,1.5063e-05,1.7548e-05,1.6645e-05,3.8042e-05,5.9649e-05,5.9833e-05,2.7127e-06,4.5849e-06,4.6031e-06
9428.26,0.0023146,0.0023651,0.002408,0.00010154,0.00015237,0.00012769,0.00018778,0.0004081,0.00041114,1.5037e-05,1.7464e-05,1.6559e-05,3.7837e-05,5.9438e-05,5.959e-05,2.1621e-06,4.5696e-06,4.5844e-06
9441.87,0.002307,0.0023576,0.0024005,0.00010197,0.00015176,0.00012705,0.00018668,0.00040684,0.00040954,1.5012e-05,1.738e-05,1.6474e-05,3.7636e-05,5.923e-05,5.935e-05,1.801e-06,4.5554e-06,4.5658e-06
9455.47,0.0022995,0.0023504,0.0023931,0.0001024,0.00015114,0.00012641,0.0001856,0.0004056,0.00040797,1.4987e-05,1.7295e-05,1.6389e-05,3.744e-05,5.9026e-05,5.9114e-05,1.6482e-06,4.542e-06,4.5476e-06
9469.08,0.0022922,0.0023432,0.0023858,0.00010282,0.0001505,0.00012575,0.00018454,0.00040438,0.00040643,1.496e-05,1.7209e-05,1.6301e-05,3.725e-05,5.8824e-05,5.8882e-05,1.7032e-06,4.529e-06,4.5296e-06
9482.68,0.0022846,0.0023358,0.0023783,0.00010319,0.00014977,0.00012502,0.00018348,0.00040313,0.00040485,1.4924e-05,1.7112e-05,1.6204e-05,3.7059e-05,5.8618e-05,5.8644e-05,1.9622e-06,4.5151e-06,4.5113e-06
9496.29,0.0022791,0.0023305,0.0023729,0.00010359,0.00014911,0.00012436,0.00018259,0.00040224,0.00040364,1.4894e-05,1.7024e-05,1.6116e-05,3.6905e-05,5.8465e-05,5.846e-05,2.4135e-06,4.5046e-06,4.497e-06
9509.89,0.0022736,0.0023252,0.0023675,0.00010434,0.00014893,0.00012411,0.0001817,0.00040135,0.00040241,1.4914e-05,1.6993e-05,1.6081e-05,3.6752e-05,5.8311e-05,5.8275e-05,3.0092e-06,4.493e-06,4.4827e-06
9523.5,0.0022667,0.0023186,0.0023607,0.00010472,0.00014821,0.00012338,0.00018072,0.00040022,0.00040097,1.4879e-05,1.6897e-05,1.5986e-05,3.6582e-05,5.8124e-05,5.8057e-05,3.6509e-06,4.4776e-06,4.4658e-06
9537.1,0.0022602,0.0023122,0.0023543,0.00010513,0.00014753,0.00012271,0.00017978,0.00039916,0.00039958,1.4849e-05,1.6807e-05,1.5896e-05,3.642e-05,5.7945e-05,5.7847e-05,4.2033e-06,4.462e-06,4.4496e-06
9550.71,0.0022537,0.0023059,0.0023478,0.00010555,0.00014687,0.00012205,0.00017884,0.00039809,0.00039819,1.482e-05,1.672e-05,1.5808e-05,3.6261e-05,5.7767e-05,5.7638e-05,4.5268e-06,4.4457e-06,4.4335e-06
9564.31,0.002247,0.0022995,0.0023413,0.00010599,0.00014622,0.0001214,0.00017791,0.00039702,0.00039679,1.4792e-05,1.6634e-05,1.5722e-05,3.6104e-05,5.7587e-05,5.7427e-05,4.5315e-06,4.429e-06,4.4172e-06
9577.92,0.0022403,0.0022929,0.0023346,0.00010644,0.00014558,0.00012077,0.00017697,0.00039591,0.00039537,1.4766e-05,1.6549e-05,1.5638e-05,3.5946e-05,5.7403e-05,5.7213e-05,4.2138e-06,4.4122e-06,4.4006e-06
9591.52,0.0022333,0.0022861,0.0023277,0.0001069,0.00014495,0.00012014,0.00017603,0.00039477,0.00039391,1.4742e-05,1.6467e-05,1.5555e-05,3.5787e-05,5.7214e-05,5.6994e-05,3.6581e-06,4.3957e-06,4.3837e-06
9605.13,0.0022261,0.0022791,0.0023206,0.00010737,0.00014434,0.00011953,0.00017508,0.0003936,0.00039243,1.4719e-05,1.6386e-05,1.5474e-05,3.5627e-05,5.7021e-05,5.6771e-05,3.0018e-06,4.3798e-06,4.3664e-06
9618.73,0.0022188,0.002272,0.0023134,0.00010786,0.00014374,0.00011894,0.00017413,0.0003924,0.00039091,1.4697e-05,1.6307e-05,1.5395e-05,3.5466e-05,5.6823e-05,5.6543e-05,2.3831e-06,4.3647e-06,4.3489e-06
9632.34,0.0022114,0.0022647,0.002306,0.00010837,0.00014316,0.00011835,0.00017317,0.00039118,0.00038938,1.4678e-05,1.6229e-05,1.5317e-05,3.5305e-05,5.6623e-05,5.6314e-05,1.9007e-06,4.3504e-06,4.3311e-06
9645.94,0.0022038,0.0022573,0.0022984,0.00010889,0.00014259,0.00011777,0.00017222,0.00038994,0.00038783,1.4659e-05,1.6152e-05,1.524e-05,3.5142e-05,5.642e-05,5.6081e-05,1.6019e-06,4.3366e-06,4.3132e-06
9659.55,0.002196,0.0022497,0.0022906,0.00010941,0.00014201,0.00011719,0.00017125,0.00038866,0.00038623,1.4641e-05,1.6075e-05,1.5163e-05,3.4977e-05,5.6211e-05,5.5843e-05,1.4973e-06,4.3228e-06,4.2947e-06
9673.15,0.0021865,0.0022403,0.0022811,0.00010991,0.00014139,0.00011658,0.00017017,0.00038708,0.00038435,1.4619e-05,1.5993e-05,1.5081e-05,3.4786e-05,5.596e-05,5.5563e-05,1.5843e-06,4.3058e-06,4.2732e-06
9686.76,0.0021822,0.0022362,0.002277,0.0001104,0.00014078,0.00011598,0.0001695,0.00038642,0.00038337,1.4597e-05,1.5913e-05,1.5002e-05,3.4676e-05,5.584e-05,5.5414e-05,1.8649e-06,4.2985e-06,4.2616e-06
9700.36,0.0021805,0.0022348,0.0022755,0.00011107,0.00014041,0.00011559,0.00016903,0.00038621,0.00038285,1.4598e-05,1.5862e-05,1.495e-05,3.4608e-05,5.5787e-05,5.5331e-05,2.325e-06,4.2954e-06,4.2551e-06
9713.97,0.0021729,0.0022274,0.002268,0.00011158,0.0001398,0.00011499,0.00016812,0.00038498,0.00038131,1.4577e-05,1.5782e-05,1.4871e-05,3.4447e-05,5.5585e-05,5.51e-05,2.9073e-06,4.28e-06,4.2373e-06
9727.57,0.0021663,0.002221,0.0022614,0.0001121,0.0001392,0.0001144,0.00016729,0.00038391,0.00037994,1.4556e-05,1.5703e-05,1.4792e-05,3.4301e-05,5.5408e-05,5.4895e-05,3.5219e-06,4.2653e-06,4.2214e-06
9741.18,0.00216,0.0022149,0.0022552,0.00011262,0.00013859,0.00011381,0.0001665,0.0003829,0.00037863,1.4535e-05,1.5624e-05,1.4714e-05,3.416e-05,5.5239e-05,5.4697e-05,4.0362e-06,4.2504e-06,4.2061e-06
9754.78,0.0021538,0.0022089,0.0022491,0.00011313,0.00013798,0.00011322,0.00016572,0.00038191,0.00037734,1.4514e-05,1.5545e-05,1.4636e-05,3.4019e-05,5.5074e-05,5.4503e-05,4.3209e-06,4.2351e-06,4.1911e-06
9768.39,0.0021476,0.0022029,0.002243,0.00011364,0.00013737,0.00011263,0.00016495,0.00038092,0.00037605,1.4493e-05,1.5466e-05,1.4558e-05,3.3878e-05,5.4908e-05,5.4309e-05,4.2978e-06,4.2197e-06,4.1761e-06
9781.99,0.0021413,0.0021968,0.0022368,0.00011416,0.00013677,0.00011205,0.00016418,0.00037991,0.00037474,1.4472e-05,1.5388e-05,1.4481e-05,3.3734e-05,5.4739e-05,5.4112e-05,3.9718e-06,4.2042e-06,4.1609e-06
9795.6,0.0021348,0.0021905,0.0022304,0.00011469,0.00013617,0.00011148,0.00016341,0.00037887,0.0003734,1.4452e-05,1.5311e-05,1.4405e-05,3.3587e-05,5.4566e-05,5.3911e-05,3.4286e-06,4.1891e-06,4.1453e-06
9809.2,0.0021281,0.002184,0.0022237,0.00011523,0.00013558,0.00011091,0.00016262,0.00037779,0.00037202,1.4433e-05,1.5235e-05,1.433e-05,3.3435e-05,5.4387e-05,5.3705e-05,2.7998e-06,4.1744e-06,4.1294e-06
9822.81,0.0021211,0.0021771,0.0022168,0.00011579,0.00013501,0.00011036,0.00016182,0.00037665,0.0003706,1.4417e-05,1.5162e-05,1.4258e-05,3.3279e-05,5.4202e-05,5.3491e-05,2.2143e-06,4.1602e-06,4.1129e-06
9836.41,0.0021137,0.0021699,0.0022094,0.00011636,0.00013446,0.00010982,0.000161,0.00037546,0.00036911,1.4401e-05,1.5089e-05,1.4186e-05,3.3116e-05,5.4007e-05,5.327e-05,1.7619e-06,4.1463e-06,4.0958e-06
9850.02,0.0021057,0.0021621,0.0022014,0.00011695,0.00013391,0.00010929,0.00016014,0.00037416,0.00036752,1.4388e-05,1.5018e-05,1.4116e-05,3.2944e-05,5.3797e-05,5.3033e-05,1.4836e-06,4.1319e-06,4.0775e-06
9863.62,0.002095,0.0021514,0.0021906,0.00011755,0.00013336,0.00010876,0.00015908,0.00037236,0.00036545,1.4375e-05,1.4946e-05,1.4045e-05,3.2729e-05,5.3516e-05,5.2726e-05,1.3863e-06,4.1125e-06,4.0538e-06
9877.23,0.0020907,0.0021473,0.0021864,0.00011816,0.00013284,0.00010825,0.00015852,0.00037171,0.0003645,1.4364e-05,1.4877e-05,1.3978e-05,3.2615e-05,5.3401e-05,5.2583e-05,1.4739e-06,4.1057e-06,4.0427e-06
9890.83,0.0020933,0.0021504,0.0021895,0.00011878,0.00013234,0.00010779,0.00015848,0.00037229,0.00036476,1.4354e-05,1.4815e-05,1.3916e-05,3.2608e-05,5.3461e-05,5.2613e-05,1.7459e-06,4.1121e-06,4.0449e-06
9904.44,0.0020847,0.0021419,0.0021809,0.00011939,0.00013181,0.00010727,0.00015761,0.00037088,0.00036308,1.4342e-05,1.4745e-05,1.3848e-05,3.2429e-05,5.3237e-05,5.2363e-05,2.1759e-06,4.0959e-06,4.0256e-06
9918.04,0.0020777,0.0021351,0.002174,0.00012,0.00013127,0.00010675,0.00015687,0.00036976,0.00036167,1.433e-05,1.4675e-05,1.3779e-05,3.2275e-05,5.3054e-05,5.2153e-05,2.7292e-06,4.0818e-06,4.0094e-06
9931.65,0.0020713,0.0021289,0.0021676,0.0001206,0.00013072,0.00010623,0.00015618,0.00036874,0.00036037,1.4317e-05,1.4605e-05,1.371e-05,3.2131e-05,5.2885e-05,5.1958e-05,3.3159e-06,4.0679e-06,3.9943e-06
9945.25,0.0020653,0.002123,0.0021616,0.00012119,0.00013016,0.0001057,0.00015552,0.00036778,0.00035912,1.4303e-05,1.4533e-05,1.364e-05,3.1994e-05,5.2725e-05,5.1771e-05,3.8124e-06,4.0537e-06,3.9799e-06
9958.86,0.0020594,0.0021173,0.0021558,0.00012178,0.00012959,0.00010517,0.00015488,0.00036685,0.00035791,1.4288e-05,1.4461e-05,1.357e-05,3.1862e-05,5.257e-05,5.159e-05,4.0956e-06,4.0394e-06,3.9659e-06
9972.46,0.0020535,0.0021117,0.0021501,0.00012236,0.00012902,0.00010463,0.00015425,0.00036593,0.00035671,1.4273e-05,1.4389e-05,1.3499e-05,3.1732e-05,5.2417e-05,5.141e-05,4.0889e-06,4.0251e-06,3.952e-06
9986.07,0.0020477,0.002106,0.0021443,0.00012294,0.00012844,0.0001041,0.00015363,0.00036501,0.00035551,1.4256e-05,1.4316e-05,1.3429e-05,3.1604e-05,5.2263e-05,5.123e-05,3.7922e-06,4.0108e-06,3.938e-06
9999.67,0.0020416,0.0021002,0.0021384,0.00012352,0.00012787,0.00010357,0.000153,0.00036406,0.00035428,1.4241e-05,1.4244e-05,1.3358e-05,3.1476e-05,5.2105e-05,5.1046e-05,3.2824e-06,3.9969e-06,3.9238e-06
