,2p,2p,2p,2s,2s,2s,3d,3d,3d,3p,3p,3p,3s,3s,3s,4p,4p,4p,4s,4s,4s,5s,5s,5s
6897.73,0.005119,0.0052493,0.0052637,0.0037807,0.0039459,0.0039321,0.00013325,0.00015057,0.00019241,0.0017445,0.001296,0.0013685,0.0013974,0.001057,0.0010376,0.00019857,0.00014909,0.00015671,0.00020462,0.00015589,0.00015271,5.4897e-07,4.3519e-06,4.2869e-06
6911.34,0.0050916,0.00522,0.0052343,0.0037665,0.0039318,0.0039178,0.00013188,0.00014938,0.00019092,0.0017322,0.001287,0.0013598,0.0013922,0.0010519,0.001033,0.00019716,0.00014803,0.0001557,0.00020382,0.0001551,0.00015201,1.1762e-06,4.3575e-06,4.2669e-06
6924.94,0.005066,0.0051926,0.0052067,0.0037526,0.003918,0.0039037,0.00013054,0.00014822,0.00018946,0.0017205,0.0012784,0.0013517,0.0013871,0.0010468,0.0010284,0.00019579,0.00014702,0.00015475,0.00020305,0.00015433,0.00015131,3.4402e-07,4.3626e-06,4.2472e-06
6938.55,0.0050411,0.0051659,0.00518,0.0037387,0.0039042,0.0038896,0.00012921,0.00014708,0.00018802,0.001709,0.00127,0.0013438,0.001382,0.0010418,0.0010238,0.00019443,0.00014604,0.00015383,0.00020227,0.00015356,0.00015062,3.947e-07,4.3605e-06,4.2277e-06
6952.15,0.0050169,0.0051397,0.0051538,0.003725,0.0038905,0.0038756,0.00012791,0.00014595,0.00018659,0.0016977,0.0012618,0.001336,0.0013769,0.0010367,0.0010193,0.00019307,0.00014508,0.00015292,0.00020149,0.0001528,0.00014993,5.1203e-06,4.3466e-06,4.2082e-06
6965.76,0.0049931,0.0051141,0.005128,0.0037114,0.0038769,0.0038618,0.00012663,0.00014483,0.00018516,0.0016866,0.0012537,0.0013284,0.0013719,0.0010318,0.0010148,0.00019172,0.00014414,0.00015203,0.00020073,0.00015204,0.00014925,1.5372e-05,4.3192e-06,4.189e-06
6979.36,0.0049696,0.0050887,0.0051026,0.003698,0.0038636,0.0038482,0.00012536,0.00014371,0.00018373,0.0016756,0.0012457,0.0013208,0.0013669,0.0010269,0.0010104,0.00019037,0.0001432,0.00015115,0.00019997,0.00015129,0.00014858,2.7066e-05,4.2801e-06,4.1701e-06
6992.97,0.0049463,0.0050636,0.0050774,0.0036849,0.0038505,0.0038349,0.00012412,0.0001426,0.00018231,0.0016646,0.0012377,0.0013134,0.0013621,0.0010221,0.0010061,0.00018904,0.00014228,0.00015028,0.00019923,0.00015056,0.00014792,3.3652e-05,4.2338e-06,4.1515e-06
7006.57,0.004923,0.0050384,0.0050521,0.0036721,0.0038377,0.0038219,0.0001229,0.0001415,0.00018089,0.0016537,0.0012298,0.0013059,0.0013573,0.0010174,0.0010019,0.00018773,0.00014136,0.00014941,0.0001985,0.00014984,0.00014727,3.1077e-05,4.1865e-06,4.1333e-06
7020.18,0.0048993,0.0050128,0.0050265,0.0036596,0.0038252,0.0038091,0.00012169,0.00014039,0.00017947,0.0016427,0.0012219,0.0012983,0.0013526,0.0010127,0.0009977,0.00018642,0.00014043,0.00014853,0.00019779,0.00014914,0.00014664,2.0972e-05,4.1447e-06,4.1154e-06
7033.78,0.0048739,0.0049855,0.004999,0.0036471,0.0038127,0.0037964,0.0001205,0.00013925,0.00017801,0.0016311,0.0012135,0.0012903,0.0013479,0.0010081,0.00099357,0.00018507,0.00013945,0.0001476,0.00019708,0.00014843,0.00014601,9.3335e-06,4.1132e-06,4.0976e-06
7047.39,0.0048487,0.0049584,0.0049719,0.0036344,0.0038,0.0037834,0.00011933,0.00013821,0.00017666,0.0016197,0.0012052,0.0012824,0.0013431,0.0010034,0.00098936,0.00018375,0.00013849,0.00014668,0.00019635,0.00014772,0.00014537,1.8637e-06,4.0943e-06,4.0795e-06
7060.99,0.0048349,0.0049429,0.0049563,0.0036228,0.0037884,0.0037715,0.00011826,0.00013737,0.00017558,0.0016118,0.0011997,0.0012775,0.0013387,0.00099905,0.00098546,0.00018287,0.00013784,0.0001461,0.00019568,0.00014705,0.00014477,7.8216e-09,4.0891e-06,4.0627e-06
7074.6,0.0048104,0.0049164,0.0049298,0.0036104,0.0037759,0.0037588,0.00011713,0.00013632,0.00017421,0.0016006,0.0011916,0.0012698,0.001334,0.00099447,0.00098134,0.00018163,0.0001369,0.0001452,0.00019497,0.00014636,0.00014414,9.2706e-07,4.0922e-06,4.0451e-06
7088.2,0.0047869,0.004891,0.0049043,0.0035978,0.0037633,0.0037459,0.00011601,0.00013531,0.00017289,0.0015897,0.0011838,0.0012623,0.0013292,0.00098986,0.0009772,0.00018045,0.00013599,0.00014433,0.00019424,0.00014566,0.00014351,1.1104e-06,4.0988e-06,4.0273e-06
7101.81,0.0047638,0.004866,0.0048793,0.0035852,0.0037505,0.0037329,0.00011491,0.00013432,0.0001716,0.0015789,0.0011761,0.001255,0.0013244,0.00098522,0.00097303,0.00017929,0.00013509,0.00014348,0.00019352,0.00014495,0.00014288,1.1808e-07,4.1028e-06,4.0094e-06
7115.41,0.0047412,0.0048414,0.0048547,0.0035725,0.0037377,0.0037198,0.00011382,0.00013335,0.00017033,0.0015683,0.0011686,0.0012478,0.0013195,0.00098057,0.00096884,0.00017816,0.00013421,0.00014264,0.00019278,0.00014424,0.00014224,9.9204e-07,4.0986e-06,3.9915e-06
7129.02,0.004719,0.0048173,0.0048305,0.0035597,0.0037248,0.0037067,0.00011275,0.00013238,0.00016906,0.0015579,0.0011612,0.0012408,0.0013146,0.00097592,0.00096465,0.00017705,0.00013334,0.00014182,0.00019204,0.00014354,0.00014161,7.0023e-06,4.0825e-06,3.9735e-06
7142.62,0.0046972,0.0047936,0.0048068,0.003547,0.0037119,0.0036936,0.00011169,0.00013142,0.0001678,0.0015475,0.0011538,0.0012338,0.0013097,0.00097129,0.00096049,0.00017594,0.00013249,0.00014101,0.00019131,0.00014284,0.00014098,1.7781e-05,4.0539e-06,3.9557e-06
7156.23,0.0046758,0.0047703,0.0047833,0.0035345,0.0036993,0.0036807,0.00011065,0.00013047,0.00016654,0.0015373,0.0011466,0.001227,0.0013049,0.00096672,0.00095637,0.00017484,0.00013165,0.00014021,0.00019058,0.00014214,0.00014035,2.85e-05,4.0151e-06,3.938e-06
7169.83,0.0046545,0.0047471,0.0047602,0.0035222,0.0036868,0.003668,0.00010962,0.00012951,0.00016528,0.0015272,0.0011395,0.0012202,0.0013001,0.00096222,0.00095232,0.00017372,0.00013082,0.00013942,0.00018987,0.00014146,0.00013974,3.3059e-05,3.9708e-06,3.9207e-06
7183.44,0.0046333,0.004724,0.004737,0.0035102,0.0036746,0.0036556,0.00010861,0.00012855,0.000164,0.0015171,0.0011324,0.0012134,0.0012954,0.00095779,0.00094835,0.00017259,0.00012999,0.00013863,0.00018916,0.00014079,0.00013913,2.8682e-05,3.927e-06,3.9036e-06
7197.04,0.0046113,0.0046999,0.0047129,0.0034983,0.0036625,0.0036432,0.00010759,0.00012752,0.00016264,0.0015067,0.001125,0.0012064,0.0012908,0.0009534,0.00094441,0.0001714,0.00012913,0.00013782,0.00018846,0.00014012,0.00013854,1.8063e-05,3.8893e-06,3.8868e-06
7210.65,0.0045887,0.0046755,0.0046884,0.0034873,0.0036513,0.0036318,0.00010663,0.00012659,0.0001614,0.0014963,0.0011177,0.0011993,0.0012865,0.00094926,0.00094071,0.00017018,0.00012827,0.000137,0.00018781,0.00013949,0.00013797,7.249e-06,3.8627e-06,3.8709e-06
7224.25,0.0045731,0.004658,0.0046709,0.003476,0.0036398,0.00362,0.00010574,0.00012598,0.00016057,0.0014881,0.001112,0.0011941,0.001282,0.00094504,0.00093693,0.00016919,0.00012761,0.00013638,0.00018714,0.00013885,0.0001374,1.0915e-06,3.8479e-06,3.8547e-06
7237.86,0.0045514,0.0046344,0.0046472,0.0034646,0.0036282,0.0036082,0.00010479,0.00012504,0.00015931,0.0014779,0.0011048,0.0011872,0.0012775,0.00094081,0.00093315,0.00016797,0.00012678,0.00013559,0.00018647,0.00013821,0.00013682,9.675e-08,3.8443e-06,3.8385e-06
7251.46,0.0045301,0.0046111,0.0046239,0.0034532,0.0036166,0.0035964,0.00010386,0.00012414,0.00015811,0.0014679,0.0010978,0.0011805,0.001273,0.0009366,0.00092937,0.00016674,0.00012596,0.0001348,0.00018579,0.00013757,0.00013625,1.1297e-06,3.8485e-06,3.8223e-06
7265.07,0.0045089,0.0045879,0.0046007,0.0034418,0.0036049,0.0035844,0.00010294,0.00012328,0.00015694,0.0014579,0.0010908,0.0011738,0.0012684,0.00093236,0.00092557,0.00016553,0.00012514,0.00013402,0.00018511,0.00013692,0.00013567,1.0816e-06,3.8553e-06,3.8061e-06
7278.67,0.0044879,0.004565,0.0045777,0.0034302,0.003593,0.0035723,0.00010203,0.00012243,0.0001558,0.001448,0.0010839,0.0011671,0.0012638,0.00092809,0.00092173,0.00016432,0.00012434,0.00013325,0.00018442,0.00013628,0.00013509,6.3231e-08,3.8588e-06,3.7897e-06
7292.28,0.0044671,0.0045422,0.004555,0.0034184,0.003581,0.0035601,0.00010113,0.0001216,0.00015467,0.0014382,0.001077,0.0011606,0.0012591,0.00092379,0.00091786,0.00016312,0.00012354,0.00013249,0.00018372,0.00013562,0.00013451,1.2482e-06,3.854e-06,3.7731e-06
7305.88,0.0044467,0.0045199,0.0045326,0.0034066,0.0035688,0.0035477,0.00010023,0.00012077,0.00015355,0.0014285,0.0010703,0.0011541,0.0012544,0.00091947,0.00091397,0.00016196,0.00012276,0.00013174,0.00018301,0.00013497,0.00013392,7.5519e-06,3.838e-06,3.7565e-06
7319.49,0.0044267,0.0044979,0.0045105,0.0033947,0.0035566,0.0035352,9.9352e-05,0.00011996,0.00015244,0.0014189,0.0010637,0.0011477,0.0012496,0.00091514,0.00091007,0.00016083,0.00012198,0.000131,0.0001823,0.00013431,0.00013333,1.8188e-05,3.8102e-06,3.7399e-06
7333.09,0.004407,0.0044762,0.0044889,0.0033828,0.0035444,0.0035228,9.8478e-05,0.00011914,0.00015132,0.0014095,0.0010571,0.0011415,0.0012449,0.00091083,0.00090618,0.00015973,0.00012122,0.00013027,0.00018159,0.00013366,0.00013274,2.8295e-05,3.7731e-06,3.7233e-06
7346.7,0.0043876,0.0044549,0.0044675,0.003371,0.0035322,0.0035104,9.7612e-05,0.00011831,0.00015019,0.0014001,0.0010507,0.0011353,0.0012401,0.00090653,0.0009023,0.00015866,0.00012047,0.00012955,0.00018088,0.00013301,0.00013215,3.2163e-05,3.7311e-06,3.7068e-06
7360.3,0.0043683,0.0044336,0.0044462,0.0033588,0.0035195,0.0034975,9.6737e-05,0.00011744,0.000149,0.0013907,0.0010442,0.0011291,0.0012352,0.00090212,0.00089831,0.00015761,0.00011972,0.00012884,0.00018014,0.00013235,0.00013155,2.7475e-05,3.6892e-06,3.6898e-06
7373.91,0.0043488,0.0044122,0.0044248,0.0033485,0.003509,0.0034867,9.5925e-05,0.00011661,0.00014786,0.0013814,0.0010378,0.001123,0.001231,0.00089826,0.00089487,0.00015659,0.00011898,0.00012812,0.00017952,0.00013176,0.00013103,1.7073e-05,3.6552e-06,3.6751e-06
7387.51,0.0043313,0.0043928,0.0044054,0.00334,0.0035002,0.0034777,9.5213e-05,0.00011611,0.00014714,0.0013728,0.0010319,0.0011174,0.0012274,0.00089487,0.00089189,0.00015567,0.00011829,0.00012747,0.00017898,0.00013124,0.00013057,6.7353e-06,3.6327e-06,3.6623e-06
7401.12,0.0043122,0.0043717,0.0043843,0.0033288,0.0034886,0.0034659,9.4392e-05,0.00011528,0.00014599,0.0013636,0.0010256,0.0011113,0.0012228,0.00089076,0.00088819,0.00015468,0.00011756,0.00012676,0.0001783,0.00013062,0.00013001,9.5889e-07,3.6184e-06,3.6465e-06
7414.72,0.0042931,0.0043506,0.0043632,0.0033181,0.0034775,0.0034546,9.3599e-05,0.00011449,0.0001449,0.0013544,0.0010193,0.0011052,0.0012184,0.0008868,0.00088464,0.0001537,0.00011683,0.00012606,0.00017765,0.00013002,0.00012948,1.2159e-07,3.6152e-06,3.6314e-06
7428.33,0.0042739,0.0043294,0.004342,0.0033076,0.0034666,0.0034435,9.2821e-05,0.00011372,0.00014383,0.0013453,0.001013,0.0010992,0.0012141,0.00088288,0.00088113,0.00015272,0.0001161,0.00012535,0.000177,0.00012943,0.00012894,1.1885e-06,3.6194e-06,3.6164e-06
7441.93,0.0042546,0.0043082,0.0043208,0.003297,0.0034556,0.0034323,9.2054e-05,0.00011297,0.00014279,0.0013361,0.0010068,0.0010931,0.0012097,0.00087897,0.00087762,0.00015173,0.00011537,0.00012465,0.00017635,0.00012884,0.00012841,1.1677e-06,3.6262e-06,3.6015e-06
7455.54,0.0042354,0.004287,0.0042995,0.0032864,0.0034446,0.003421,9.1293e-05,0.00011225,0.00014177,0.0013269,0.0010005,0.0010871,0.0012053,0.00087503,0.00087409,0.00015073,0.00011464,0.00012395,0.00017569,0.00012824,0.00012788,1.0604e-07,3.63e-06,3.5864e-06
7469.14,0.0042163,0.0042659,0.0042784,0.0032756,0.0034333,0.0034095,9.0538e-05,0.00011153,0.00014077,0.0013179,0.00099431,0.001081,0.0012008,0.00087106,0.00087051,0.00014972,0.00011392,0.00012325,0.00017503,0.00012764,0.00012734,1.0024e-06,3.6263e-06,3.5712e-06
7482.75,0.0041974,0.004245,0.0042576,0.0032646,0.0034218,0.0033979,8.9787e-05,0.00011083,0.00013977,0.0013088,0.00098816,0.0010751,0.0011963,0.00086704,0.0008669,0.0001487,0.0001132,0.00012256,0.00017435,0.00012703,0.00012679,6.7538e-06,3.612e-06,3.5559e-06
7496.35,0.0041787,0.0042244,0.004237,0.0032535,0.0034102,0.003386,8.904e-05,0.00011013,0.00013879,0.0012999,0.0009821,0.0010692,0.0011916,0.00086299,0.00086323,0.00014767,0.0001125,0.00012188,0.00017366,0.00012642,0.00012624,1.6866e-05,3.5867e-06,3.5403e-06
7509.96,0.0041604,0.0042041,0.0042167,0.003242,0.0033982,0.0033738,8.8293e-05,0.00010943,0.0001378,0.0012911,0.00097613,0.0010635,0.0011869,0.00085887,0.00085951,0.00014663,0.0001118,0.00012121,0.00017296,0.0001258,0.00012568,2.6902e-05,3.5522e-06,3.5245e-06
7523.56,0.0041424,0.0041841,0.0041967,0.0032298,0.0033854,0.0033608,8.7532e-05,0.00010871,0.00013678,0.0012823,0.00097021,0.0010577,0.0011819,0.00085454,0.00085557,0.00014558,0.00011112,0.00012055,0.00017221,0.00012515,0.00012509,3.1329e-05,3.5117e-06,3.5078e-06
7537.17,0.0041252,0.0041649,0.0041775,0.0032196,0.0033747,0.0033499,8.6826e-05,0.00010801,0.00013578,0.0012738,0.00096453,0.0010523,0.0011776,0.00085076,0.00085217,0.00014455,0.00011046,0.00011991,0.00017157,0.00012458,0.00012457,2.757e-05,3.4735e-06,3.4934e-06
7550.77,0.0041085,0.0041463,0.0041589,0.0032152,0.00337,0.003345,8.6286e-05,0.00010754,0.00013507,0.0012658,0.00095906,0.001047,0.0011754,0.00084851,0.00085031,0.00014357,0.00010982,0.0001193,0.00017124,0.00012423,0.00012428,1.7876e-05,3.4464e-06,3.4852e-06
7564.38,0.004091,0.0041268,0.0041394,0.003203,0.0033572,0.003332,8.5543e-05,0.0001068,0.00013403,0.0012572,0.00095331,0.0010414,0.0011703,0.00084421,0.00084639,0.00014252,0.00010915,0.00011865,0.00017049,0.00012358,0.00012369,7.5561e-06,3.4195e-06,3.4687e-06
7577.98,0.0040737,0.0041076,0.0041202,0.0031924,0.003346,0.0033207,8.4848e-05,0.00010611,0.00013305,0.0012487,0.00094766,0.0010359,0.0011659,0.00084034,0.0008429,0.00014148,0.0001085,0.00011802,0.00016983,0.000123,0.00012317,1.3197e-06,3.4047e-06,3.4539e-06
7591.59,0.0040564,0.0040883,0.004101,0.0031823,0.0033354,0.0033098,8.4173e-05,0.00010544,0.00013209,0.0012403,0.00094203,0.0010305,0.0011616,0.00083661,0.00083955,0.00014046,0.00010784,0.00011738,0.00016919,0.00012243,0.00012266,4.8161e-08,3.4005e-06,3.4397e-06
7605.19,0.004039,0.004069,0.0040816,0.0031725,0.0033251,0.0032993,8.3511e-05,0.00010478,0.00013114,0.0012319,0.00093639,0.001025,0.0011574,0.00083295,0.00083627,0.00013946,0.00010719,0.00011675,0.00016856,0.00012188,0.00012217,1.1138e-06,3.4039e-06,3.4257e-06
7618.8,0.0040215,0.0040495,0.0040622,0.0031628,0.0033148,0.0032888,8.2859e-05,0.00010414,0.0001302,0.0012234,0.00093074,0.0010195,0.0011532,0.00082933,0.00083302,0.00013846,0.00010653,0.00011611,0.00016794,0.00012134,0.00012168,1.3861e-06,3.4105e-06,3.4119e-06
7632.4,0.0040039,0.0040299,0.0040426,0.003153,0.0033044,0.0032783,8.2212e-05,0.00010351,0.00012929,0.001215,0.0009251,0.001014,0.001149,0.0008257,0.00082976,0.00013749,0.00010588,0.00011547,0.00016732,0.00012079,0.00012118,3.1555e-07,3.4154e-06,3.3981e-06
7646.01,0.0039862,0.0040103,0.004023,0.0031431,0.0032939,0.0032676,8.1569e-05,0.00010289,0.00012839,0.0012066,0.00091946,0.0010085,0.0011448,0.00082204,0.00082647,0.00013654,0.00010522,0.00011483,0.00016668,0.00012024,0.00012069,4.2568e-07,3.414e-06,3.3842e-06
7659.61,0.0039686,0.0039907,0.0040035,0.003133,0.0032832,0.0032566,8.0928e-05,0.00010229,0.0001275,0.0011982,0.00091384,0.001003,0.0011405,0.00081833,0.00082312,0.00013561,0.00010457,0.0001142,0.00016604,0.00011968,0.00012018,4.8202e-06,3.4031e-06,3.37e-06
7673.22,0.0039511,0.0039712,0.003984,0.0031226,0.0032721,0.0032453,8.0283e-05,0.00010169,0.00012663,0.0011898,0.00090827,0.0009975,0.001136,0.00081453,0.00081969,0.0001347,0.00010393,0.00011356,0.00016537,0.0001191,0.00011967,1.3889e-05,3.3815e-06,3.3555e-06
7686.82,0.0039336,0.0039517,0.0039646,0.0031113,0.0032601,0.0032332,7.9627e-05,0.0001011,0.00012575,0.0011815,0.00090269,0.00099203,0.0011312,0.00081054,0.00081606,0.0001338,0.00010328,0.00011293,0.00016467,0.0001185,0.00011912,2.4107e-05,3.3503e-06,3.3402e-06
7700.43,0.0039144,0.0039306,0.0039434,0.0030956,0.0032435,0.0032164,7.887e-05,0.00010048,0.00012484,0.0011725,0.00089674,0.00098615,0.0011249,0.00080539,0.00081125,0.00013284,0.00010259,0.00011225,0.00016372,0.00011773,0.00011841,3.0064e-05,3.3086e-06,3.32e-06
7714.03,0.0039059,0.0039202,0.0039331,0.0031027,0.0032507,0.0032233,7.8655e-05,0.00010004,0.00012417,0.0011672,0.00089334,0.00098302,0.0011268,0.00080617,0.00081241,0.0001323,0.00010219,0.00011189,0.00016398,0.00011783,0.00011856,2.8575e-05,3.29e-06,3.3243e-06
7727.64,0.0038871,0.0038994,0.0039123,0.0030869,0.0032339,0.0032064,7.7905e-05,9.9414e-05,0.00012325,0.0011584,0.00088749,0.00097724,0.0011203,0.000801,0.00080759,0.00013136,0.00010151,0.00011122,0.00016303,0.00011706,0.00011784,2.0177e-05,3.2504e-06,3.3041e-06
7741.24,0.0038707,0.003881,0.003894,0.0030759,0.0032222,0.0031946,7.7275e-05,9.8828e-05,0.00012238,0.0011504,0.00088224,0.0009721,0.0011157,0.00079711,0.00080405,0.0001305,0.00010091,0.00011062,0.00016233,0.00011648,0.00011731,9.8131e-06,3.2233e-06,3.2892e-06
7754.85,0.0038548,0.0038632,0.0038762,0.0030659,0.0032115,0.0031837,7.6671e-05,9.825e-05,0.00012152,0.0011425,0.00087711,0.00096708,0.0011113,0.00079347,0.00080075,0.00012965,0.00010031,0.00011004,0.00016169,0.00011593,0.00011681,2.4323e-06,3.2066e-06,3.2753e-06
7768.45,0.003839,0.0038454,0.0038585,0.0030564,0.0032013,0.0031732,7.6082e-05,9.7676e-05,0.00012066,0.0011348,0.00087203,0.00096211,0.0011072,0.00078995,0.00079758,0.0001288,9.972e-05,0.00010947,0.00016106,0.0001154,0.00011634,1.2719e-08,3.2e-06,3.2619e-06
7782.06,0.0038232,0.0038276,0.0038407,0.0030471,0.0031913,0.0031631,7.5505e-05,9.7108e-05,0.00011981,0.001127,0.00086696,0.00095714,0.0011031,0.00078651,0.00079449,0.00012793,9.9132e-05,0.00010889,0.00016046,0.00011488,0.00011587,8.0373e-07,3.2015e-06,3.2488e-06
7795.66,0.0038073,0.0038098,0.0038229,0.0030381,0.0031816,0.0031532,7.4937e-05,9.6549e-05,0.00011898,0.0011193,0.00086189,0.00095215,0.0010991,0.00078313,0.00079146,0.00012704,9.8544e-05,0.00010831,0.00015986,0.00011437,0.00011542,1.5696e-06,3.2075e-06,3.236e-06
7809.27,0.0037912,0.0037917,0.003805,0.0030292,0.0031719,0.0031433,7.4375e-05,9.6001e-05,0.00011815,0.0011115,0.0008568,0.00094713,0.0010951,0.00077978,0.00078844,0.00012613,9.7953e-05,0.00010773,0.00015926,0.00011387,0.00011496,7.7857e-07,3.2134e-06,3.2232e-06
7822.87,0.0037749,0.0037736,0.0037868,0.0030201,0.0031622,0.0031334,7.3817e-05,9.5464e-05,0.00011734,0.0011038,0.00085169,0.00094209,0.0010911,0.00077642,0.00078542,0.00012521,9.7361e-05,0.00010715,0.00015866,0.00011336,0.00011451,1.7432e-08,3.2149e-06,3.2104e-06
7836.48,0.0037585,0.0037552,0.0037685,0.0030109,0.0031522,0.0031233,7.3259e-05,9.494e-05,0.00011654,0.001096,0.00084655,0.00093701,0.0010871,0.00077301,0.00078235,0.00012427,9.6767e-05,0.00010656,0.00015805,0.00011285,0.00011405,2.4633e-06,3.2084e-06,3.1975e-06
7850.08,0.0037418,0.0037366,0.00375,0.0030013,0.0031418,0.0031127,7.2695e-05,9.4428e-05,0.00011576,0.0010881,0.00084138,0.00093187,0.0010828,0.0007695,0.00077917,0.00012332,9.6167e-05,0.00010597,0.00015741,0.00011232,0.00011357,9.7304e-06,3.1919e-06,3.184e-06
7863.69,0.003724,0.0037169,0.0037303,0.0029902,0.0031299,0.0031006,7.2103e-05,9.3925e-05,0.00011498,0.00108,0.00083598,0.00092647,0.0010781,0.00076563,0.00077562,0.00012233,9.5543e-05,0.00010535,0.0001567,0.00011174,0.00011304,1.9781e-05,3.165e-06,3.1691e-06
7877.29,0.0037092,0.0037002,0.0037136,0.0029803,0.0031191,0.0030897,7.154e-05,9.3424e-05,0.00011421,0.0010726,0.00083123,0.0009218,0.0010737,0.00076205,0.00077237,0.00012144,9.4992e-05,0.00010481,0.00015605,0.0001112,0.00011255,2.7792e-05,3.1326e-06,3.1554e-06
7890.9,0.0037009,0.0036899,0.0037034,0.0029795,0.0031179,0.0030883,7.1187e-05,9.2947e-05,0.00011348,0.0010672,0.00082796,0.00091875,0.0010727,0.00076082,0.0007715,0.00012076,9.4611e-05,0.00010445,0.00015588,0.00011101,0.00011241,2.9429e-05,3.107e-06,3.1514e-06
7904.5,0.0036837,0.0036708,0.0036843,0.0029681,0.0031056,0.0030758,7.0597e-05,9.2457e-05,0.00011272,0.0010592,0.00082272,0.00091352,0.0010678,0.00075687,0.00076786,0.00011982,9.4006e-05,0.00010385,0.00015514,0.00011042,0.00011187,2.3607e-05,3.0716e-06,3.1362e-06
7918.11,0.0036682,0.0036534,0.003667,0.0029581,0.0030948,0.0030649,7.0044e-05,9.1969e-05,0.00011196,0.0010518,0.00081789,0.00090872,0.0010634,0.00075331,0.00076461,0.00011894,9.3446e-05,0.00010329,0.00015449,0.00010988,0.00011138,1.3734e-05,3.0432e-06,3.1225e-06
7931.71,0.0036533,0.0036366,0.0036503,0.0029487,0.0030845,0.0030544,6.9505e-05,9.148e-05,0.0001112,0.0010445,0.00081319,0.00090407,0.0010592,0.00074987,0.0007615,0.0001181,9.2902e-05,0.00010275,0.00015386,0.00010937,0.00011091,4.8895e-06,3.0235e-06,3.1094e-06
7945.32,0.0036388,0.0036201,0.0036338,0.0029396,0.0030745,0.0030443,6.8977e-05,9.0992e-05,0.00011045,0.0010373,0.00080858,0.0008995,0.0010551,0.00074654,0.00075848,0.00011729,9.2368e-05,0.00010223,0.00015324,0.00010887,0.00011046,4.7751e-07,3.0133e-06,3.0966e-06
7958.92,0.0036243,0.0036037,0.0036175,0.0029308,0.0030649,0.0030345,6.8459e-05,9.0504e-05,0.00010969,0.0010301,0.000804,0.00089497,0.0010511,0.00074329,0.00075555,0.0001165,9.1839e-05,0.0001017,0.00015265,0.00010838,0.00011002,2.8541e-07,3.0116e-06,3.0843e-06
7972.53,0.0036098,0.0035873,0.0036012,0.0029223,0.0030556,0.003025,6.795e-05,9.0019e-05,0.00010894,0.001023,0.00079944,0.00089045,0.0010472,0.00074011,0.00075268,0.00011572,9.1311e-05,0.00010118,0.00015206,0.0001079,0.00010959,1.4591e-06,3.0159e-06,3.0722e-06
7986.13,0.0035952,0.0035708,0.0035848,0.002914,0.0030464,0.0030157,6.7448e-05,8.954e-05,0.00010819,0.0010159,0.00079486,0.0008859,0.0010434,0.00073698,0.00074987,0.00011496,9.0782e-05,0.00010066,0.00015149,0.00010743,0.00010917,1.4182e-06,3.0223e-06,3.0603e-06
7999.74,0.0035804,0.003554,0.0035681,0.0029058,0.0030373,0.0030065,6.695e-05,8.9069e-05,0.00010745,0.0010088,0.00079026,0.0008813,0.0010396,0.00073389,0.00074708,0.0001142,9.0249e-05,0.00010013,0.00015092,0.00010697,0.00010875,2.3993e-07,3.0266e-06,3.0485e-06
8013.34,0.0035652,0.003537,0.0035511,0.0028975,0.0030282,0.0029972,6.6454e-05,8.8608e-05,0.00010673,0.0010016,0.0007856,0.00087664,0.0010358,0.00073078,0.00074428,0.00011345,8.9709e-05,9.9587e-05,0.00015034,0.0001065,0.00010833,5.5477e-07,3.0249e-06,3.0367e-06
8026.95,0.0035493,0.0035192,0.0035334,0.0028889,0.0030186,0.0029875,6.5954e-05,8.8156e-05,0.00010601,0.00099423,0.0007808,0.00087181,0.0010319,0.00072759,0.0007414,0.00011267,8.9155e-05,9.903e-05,0.00014975,0.00010602,0.0001079,5.0683e-06,3.0147e-06,3.0246e-06
8040.55,0.0035302,0.0034983,0.0035126,0.0028786,0.0030074,0.0029761,6.5419e-05,8.7708e-05,0.0001053,0.00098611,0.00077533,0.00086622,0.0010273,0.00072399,0.00073809,0.0001118,8.8524e-05,9.8387e-05,0.00014907,0.00010548,0.0001074,1.3772e-05,2.9939e-06,3.0107e-06
8054.16,0.0035159,0.0034822,0.0034965,0.0028688,0.0029966,0.0029652,6.4899e-05,8.73e-05,0.00010464,0.00097918,0.00077091,0.0008618,0.0010229,0.00072052,0.00073492,0.00011106,8.8012e-05,9.7877e-05,0.00014841,0.00010496,0.00010693,2.3222e-05,2.9661e-06,2.9973e-06
8067.76,0.0035124,0.0034766,0.0034911,0.0028672,0.0029944,0.0029628,6.4559e-05,8.6887e-05,0.00010397,0.000975,0.0007688,0.00085999,0.0010215,0.00071911,0.00073384,0.00011062,8.7764e-05,9.7663e-05,0.00014818,0.00010475,0.00010676,2.8637e-05,2.942e-06,2.9926e-06
8081.37,0.0034964,0.0034588,0.0034733,0.0028578,0.002984,0.0029523,6.405e-05,8.6467e-05,0.0001033,0.0009677,0.00076403,0.00085515,0.0010172,0.00071575,0.00073077,0.00010981,8.7213e-05,9.7106e-05,0.00014754,0.00010424,0.0001063,2.6885e-05,2.9089e-06,2.9796e-06
8094.97,0.0034817,0.0034422,0.0034568,0.0028488,0.0029741,0.0029422,6.3554e-05,8.6052e-05,0.00010262,0.00096073,0.00075956,0.00085066,0.0010131,0.0007125,0.00072781,0.00010902,8.6696e-05,9.6588e-05,0.00014693,0.00010376,0.00010586,1.9037e-05,2.8794e-06,2.9672e-06
